feature	Ackermannviridae	Aliceevansviridae	Allomimiviridae	Autographiviridae	Casjensviridae	Chaseviridae	Crevaviridae	Demerecviridae	Draupnirviridae	Drexlerviridae	Epsomviridae	Felixviridae	Guelinviridae	Helgolandviridae	Herelleviridae	Inoviridae	Intestiviridae	Konodaiviridae	Kyanoviridae	Lakviridae	Mesyanzhinovviridae	Microviridae	Mimiviridae	Orlajensenviridae	Peduoviridae	Phycodnaviridae	Rountreeviridae	Salasmaviridae	Schitoviridae	Speroviridae	Steigviridae	Straboviridae	Suoliviridae	Toyamaviridae	Unclassified	Vilmaviridae	Zierdtviridae
MI35	0.0938226749818044	0.0296370702311969	0.000109162158325352	0.00019163918856557	0.0584045588579836	0.0865359910442865	0.00821983239261851	0.0168103746569376	2.22596107402115e-05	0.00897014748013945	0.0134947289547412	0	0	3.56193559902881e-06	0.0540485991795286	0.00329627976851054	0.000323094415772074	0.000331636188726739	0.0205917287442533	0.00934406752482216	0.00428998745871322	2.50691903051221e-05	0.0190821996079954	0.0116957226958895	0.161393476771157	0.0212874726996264	5.37021247574319e-05	0.0573780992648966	0.00545963342663965	0	0.00152769238541814	0.173299938732718	0.00685764205777297	7.24323537654755e-07	0.121002305347295	0.000850554773504165	0.0116383718252214
MI33	0.11765976072894	0.0161105768067985	0.0001655923720286	0.000520468110897711	0.0568352870133161	0.0755911063241127	0.0320141287528598	0.0104555613776225	0	0.00771726225877943	0.00980085162113447	6.26766115365931e-06	1.51532173623531e-06	0	0.0482656448126705	0.000477428578582331	0	0.000764726318457796	0.0273257328553093	0.00431126805071364	0.0179154033404192	0.00105960257788674	0.0145433729766659	0.0103496283497642	0.142449687692477	0.0240867976137646	4.93826729250053e-05	0.055818107711427	0.00184210574137883	0	1.24426450006258e-05	0.180134531601354	5.74599301495534e-06	0.00034751028157741	0.131310151549047	0.0019217327456787	0.0101306175425067
MI32	0.0956942959717013	0.0413979340026729	0.00225522287546653	0.000171647983390996	0.0404829972222545	0.0344237040180004	0	0.0116950530945732	4.5125605871852e-05	0.00622250482998716	0.0219636405168237	0	0	0	0.0773149149907087	0.000480358044535969	4.11703448649684e-05	0.00857449439437365	0.0297920502776573	0.00615878533092567	0.00459367720049746	0.000199408082619113	0.0392213020053751	0.0028726731686541	0.0770955998624989	0.0248920005422256	0.000668338540504608	0.0545571003029595	0.00628516403750377	0.000306030598094542	0	0.222179639432372	2.4324927027805e-05	0.000376633371941355	0.167073849748608	0.00139803893992821	0.0215423197353807
MI38	0.0889592847972734	0.0212594729301974	0.000136393891717137	2.11729820446563e-05	0.04071865497195	0.0709531996102281	0.0148369926303231	0.027850936791769	0	0.00628600350689625	0.0135610202411375	0	7.69915853408159e-06	0	0.0570695797708673	0.000107078821544222	0.0130149887173338	0.0044738553695293	0.0408964556749004	0.0085429003289663	0.00532276309727444	0.000972988413604893	0.0249988799743571	0.0106311996723543	0.202599125307138	0.022675484497974	3.44774501221632e-05	0.074678694638498	0.0103900908293335	3.55883270187897e-06	0.00143873480340094	0.128530053381105	0.00394744183697569	0.00153047689167085	0.091623400903218	0.00162885226511986	0.0102980870099398
MI36	0.100799768167417	0.0272383255619308	5.42820600981535e-06	0	0.023069845546281	0.0257065129186112	0	0.0042110744999204	0	0.027810453637392	0.00861324120327939	3.63709154550712e-05	0.00054243066033591	0	0.0644515215199036	0.0052610898343121	0	0.000816526035991961	0.0193016023509709	0.00115118412864629	0.00564648568784641	0.00168108734099484	0.0150884378465975	0.00228715283135598	0.253809973375656	0.0129929374559849	0	0.0563344851099524	0.0185289935011418	5.85810831465688e-05	0	0.167425501000265	0.000288964402706466	0.00306826877338445	0.115249953487483	0.00128014127377359	0.0372436616432536
MI34	0.0517485077023275	0.0429995858965393	0.00384871329296801	7.85564243124108e-05	0.0092539604898779	0.00434605166788669	0	0.00641792324267205	0.00140010526134453	0.00659079784859127	0.0169572882168299	0	4.5387116846705e-05	0	0.0708042786485633	0.000227686144104687	0	0.00484205317602036	0.00648092676113247	0.00807911238685211	0.000359635657222862	1.67918735233693e-05	0.021194081210602	0.00717079679621931	0.0556746189467633	0.0128385974504371	0	0.0307966473909005	0.00124092130258247	0	0	0.510785541541407	3.81534601173919e-05	0.0023037478009534	0.114419813135023	0.00412861773651491	0.00491110142086346
MI37	0.10184299208509	0.0238093698542715	0.000424033607721358	4.4531414904763e-05	0.0266541210267413	0.0235655037135938	1.00589392610299e-05	0.0192348706685941	0	0.00929323765174373	0.00181775658422438	0	0	0	0.0833780650772629	0.000566942258650947	0	0.000998249656415868	0.0585831109671231	0.00656560927051093	0.0238918522032097	0.00113251815025637	0.00550964102988433	0.00361636377851259	0.144513671193217	0.0402300783416731	0.000124863552406841	0.0977738997996468	0.00286610914523282	2.22680899581278e-05	0	0.220310106233191	3.47845838965031e-07	0.000345672993724373	0.086006141647138	0.00123836573304883	0.0156296474869514
MI30	0.00241815177170637	4.14129273013595e-05	0	9.07956732564118e-06	0.00595340617271956	0.00159668096726696	0	0.000497480257435243	0	0.163560146239196	8.40883916571919e-05	0	0.000128726138180739	0	3.72555425735124e-05	3.27318081105368e-06	0	5.2140640456416e-06	5.70478438010213e-05	0	2.83107885265691e-06	0	0.0043841834604834	2.02861886040722e-06	0.327889868730106	0.000237881240102499	0	0.00369588634848577	0.000107947774114754	0	0	0.0125747231218256	2.03289864703255e-07	0	0.462953786712087	0.0137403859220981	1.83106390978191e-05
MI27	0.0718836338823435	0.0140031825011148	0.000265608626162971	0.000138958436453339	0.0490913962072997	0.0353646134081583	0.00588591501008154	0.13733749932536	0	0.00903321301808954	0.00180847367879755	0	0.018542128265635	3.34251721215855e-06	0.038601893678433	0.000510604075109471	0.000553233022462408	0.00115719052155401	0.0176358665561757	0.00567520900706296	0.00590475420357666	0.00478502674136744	0.015668984823187	0.019913399902889	0.135206966606336	0.0166911214504093	4.96162306740981e-05	0.0557844412151246	0.0286334139219435	0.000300794941366495	0.000104479344158771	0.179562639188889	0.00846380375319701	5.47791554577721e-05	0.110528095268157	0.00405531295861733	0.00680040855714315
MI28	0.109992511857594	0.0279759699449386	0.00124473189718168	1.33767667857824e-05	0.032917477352845	0.0237324551925534	0	0.00435143910358663	8.24807087395114e-06	0.0219338200306523	0.00453033710547298	0	3.13716867625224e-06	0	0.0621233638748293	0.00562265078489168	0.00126431045771619	0.00168693854330363	0.0381697711405338	0.014461524980431	0.0103105909226763	0.00254765060832329	0.0109937504643475	0.00267135798396014	0.125707887329326	0.0226437002559612	0.000188881644261826	0.0668767588744233	0.00109053157051099	0	0	0.282339797579803	0.00168997579343129	7.3243033610355e-05	0.111964357876596	0.00268724503318582	0.00818220675671673
MI29	0.105756265793389	0.0158146789163192	0.00119916503564761	0.000135296788831651	0.0611841642617892	0.00656681060802099	0	0.00778831184216331	0	0.00420399370690307	0.00702808062310112	0	0.000228362999754691	0	0.0488671949095511	0.000274426598631725	0.000193613739880829	0.000713166070278493	0.025257383798246	0.0231543319981349	0.00257716878531962	2.93191468352634e-05	0.0231199531481688	0.00178368822598442	0.092583146373823	0.0161187767917246	0.00173437367885128	0.0594160053509281	0.00370145329336375	0	0	0.220319472599713	0.088550862192848	0.00365205408110883	0.172631811000694	0.00029850997736705	0.00511815766262782
MI31	0.0675020072015627	0.0528595885078806	0.000527773144547427	0.00034742210156434	0.0153247994234284	0.0204104027112553	3.48185216767863e-07	0.0101164558408331	0	0.0144778761494705	0.0247480196100895	0	5.71902561637463e-05	0	0.059897852313378	0.000258441311455571	0	0.00331005112973093	0.0158216241305455	0.00436496334351091	0.00632215583106355	6.66969362356254e-05	0.0331620510876506	0.000934979649002359	0.17304168083292	0.0362066705036826	3.71011928103571e-05	0.0566879795213341	0.00143690699378498	0	0	0.244502926607432	0	0.000366375391415109	0.138616333685111	0.000164888504602662	0.0184284379023218
MI17	0.0509955546964015	0.0114061577812466	0.000693602326973813	0	0.0244428275663869	0.0202509485096039	0	0.007549906831836	0	0.0291807403413998	0.0844538398897781	0	0	0	0.0765812910766306	0.000305872844081091	0	0.00113923742261965	0.027265639707782	0.000327470800991194	0.00517182375390604	0.000135844491991145	0.0109916576116577	0.0292997835174372	0.121682076718755	0.00411386274749177	0	0.0403112933902607	0.00484761607658433	0	0	0.206032468046322	4.3843510628573e-07	0.000184018052086843	0.231603257409533	0.000442539904689075	0.0105902300484489
MI21	0.127427884903637	0.0136981403258302	0.000162131890276913	0.0203378552551624	0.0655122757834581	0.0751066315832547	0.000993853619906949	0.0128581943257998	0	0.00672647205353643	0.00281166015388152	0	2.05275702528629e-05	0	0.0591529073517671	0.000155300067707174	0.00397422066628595	0.000304192668343434	0.0213832695729833	0.00785150970844072	0.0186326584250723	6.023641033442e-05	0.00804699614156619	0.0146561725230503	0.145555881310544	0.0340453614981014	0.000204622616406324	0.0575565020292765	0.00180493742679034	2.21728256147384e-05	0	0.192221280401587	3.64965793079441e-06	0.00070733340184083	0.100387652560354	0.000802828437143832	0.00681468683386313
