Feature	CON1	CON2	CON3	CON4	CON5	CON6	CON7	CON8	CON9	CON10	CON11	CON12	CON13	CON14	CON15	CON16	CON17	CON18	CON19	CON20	CON21	CON22	CON23	CON24	CON25	CON26	CON27	CON28	CON29	CON30	CON31	CON32	CON33	CON34	CON35	CON36	CON37	CON38	CON39	CON40	CON41	CON42	CON43	CON44	CON45	CON46	CON47	MI1	MI2	MI3	MI4	MI5	MI6	MI7	MI8	MI9	MI10	MI11	MI12	MI13	MI14	MI15	MI16	MI17	MI18	MI19	MI20	MI21	MI22	MI23	MI24	MI25	MI26	MI27	MI28	MI29	MI30	MI31	MI32	MI33	MI34	MI35	MI36	MI37	MI38
Peptostreptococcaceae	0	0	0	0	0	10.3780910378091	0	0.01557	0.0180500018050002	0.163590032718006	0.746789925321006	0	0.0553200165960048	0.299519940096012	2.78037	0	3.3809689857093	0.0843900084390007	0.20208	0.363609963639003	0.00492000049200003	0.0602700060270005	1.16648965005311	0.206679937996018	0.0808399838320032	0.901080270324078	0.283920085176025	0.0104699958120016	0	0.0606900182070054	15.4652030930406	0.000930000093	0.187260037452008	0.554279833716049	0.0911399908860007	0.0405899756460144	0.01104	0.0187800037560007	0.205080041016008	0.0131699934150033	0.04644	0.00984000098400007	0.0851399829720033	0.0252900075870023	0.0216899934930019	2.24939977506002	0.902609909739009	0.683099795070061	0.169950050985015	0.0140700014070001	0	2.95518	0.35633989309803	9.1983844809693	0.00063000031500015	0.353670035367003	13.7144417713349	4.91063901787218	0	0	1.72917034583407	0.0344700068940013	0.0197599980240002	0	0.00186000037200006	0.908200544920325	0	0	0.60201	0.00824999917500006	0	0.276749916975025	0.268740107496043	0	0.207540020754002	0	0	0	0.01128	0.120899903280077	0	0.00441000132300039	0	0.198599920560032	0
Prevotellaceae	0.0253199924040022	0.00932000279600084	0	5.10098153029445	12.4937037531481	0	0	0.36523	0	0.232920046584009	0	5.34923786030484	4.37499131249739	0	0	3.45719069143813	0	22.0604722060472	0	0	0.680370068037006	0.0367600036760002	0	11.433816569855	0	0	0.208420062526019	2.03811918475232	0	1.75905052771516	0.117810023562005	4.01389040138902	7.36921147384229	0	0	102.418348548991	0	1.32626026525205	0	9.93119503440246	2.23306	0.270680027068002	63.8282372343524	2.74265082279524	0.131399960580012	0.00607999939200005	12.8540687145931	0	0.00190000057000016	0	0.0155599984440002	0.00045999999999998	0	5.8723364765981	7.99912399956198	0.0254400025440002	0.061599963040022	0	0	0	0.313490062698011	0.00108000021600003	0.00395999960400003	0	0	0.208740125244075	0	12.9760348095861	0.72198	0	2.77842861078568	0	0.0371100148440057	0.130979973804005	0	11.4765711476571	0	0	1.58816	0.285979771216182	0	0	0	0	0
Proteobacteria_unclassified	0	0	2.33405976659402	0	0.695009652495171	0	0	0	0	0.00987000197400039	0	0	0.831240249372072	0.0365399926920012	0	0	0	0.0692700069270006	0.13191	0	0.405690040569003	0	2.13047936085619	0.00317999904600027	0	0	0	0.0216899913240034	0.11459996562001	0	0.404280080856015	0.0156600015660001	0	0	4.75586952441303	0.00134999919000048	0	0	0.145590029118006	0.219149890425055	0	0	0	0.263760079128023	0	0.417509958249003	0	0.146279956116013	0.0541200162360048	1.63635016363501	1.32560986743901	0	0.0554999833500048	0.857549485470306	0.0229800114900057	0	0	0.0136799972640005	0	0.0796499920350006	0.970500194100036	0	0	5.25249210099681	0.0102900020580004	0	0.0662399933760006	0	0	0	0.00170999914500042	0.523529842941045	0	0	0	0.0345000034500003	0.0430200129060036	0	0.877049999999997	0	0	0	0.0463499860950039	0.00749999700000117	0
Rikenellaceae	8.45168746449375	1.74426052327816	12.2688287731171	13.7511341253402	11.1347044326478	0	0	6.34128	0	4.91619098323818	0.689519931048005	0	15.3682546104764	0	7.56350999999997	3.77616075523215	0	1.12290011229001	0.00906	3.97838960216103	7.09158070915806	11.0020811002081	0	0.10751996774401	0	0	30.0140490042147	0	3.88618883414333	2.50143075042923	0	0	16.1317532263506	0	0.595679940432003	0.147899911260053	6.79619999999997	7.5434615086923	1.63644032728806	2.65379867310066	0.36348	0.443850044385003	3.52934929413012	0	0	2.71187972881203	4.59572954042703	22.164113350766	23.9893671968102	35.0452035045203	9.40922905907709	41.2748099999997	3.74333887699833	7.2611656433006	38.6702593351295	1.06866010686601	0	21.2824157435168	6.14978692510653	7.67569923243006	20.4059440811888	0	8.47334915266506	0	5.76747115349422	0	0.513389948661003	0.845369661852134	11.44485	0	0	7.82802765159169	0.94482037792815	8.67998826400233	12.7542312754231	14.1503114150311	0	1.25982037794611	0.444869999999997	17.6900858479313	0	9.79329293798787	13.5318259404522	4.04075838369663	23.7221952555609
Ruminococcaceae	42.2640373207887	1.1332003399601	68.3829731617025	13.0641639192492	65.0132574933711	6.29064062906405	0.0215099935470019	34.35585	0.0359300035930003	51.972490394498	27.0991172900883	0.00524999790000081	35.4029506208851	7.66937846612428	117.82353	3.00294060058811	120.754743773577	14.8029314802931	39.15711	20.5135479486452	43.5915143591514	12.0393012039301	7.00551789834462	23.0624030812791	0	0.664590199377057	20.7429562228868	0.745379701848118	30.8996307301108	20.9872562961769	5.86500117300022	14.2949114294911	32.0424564084912	85.4679943596015	106.591729340827	35.5590086645947	28.8930999999999	38.6216477243295	52.771690554338	7.13012643493676	13.78275	8.19579081957905	45.7285408542917	39.4765318429594	7.00802789759163	57.0936842906314	13.5009586499041	31.6626005012198	48.8918746675623	40.5697840569783	23.2055776794422	76.7431999999997	74.4998776500366	37.9163172502096	26.4133332066666	48.4161248416124	4.43054734167159	48.4447603110478	11.4805842597079	31.9720468027953	110.127712025542	0	14.3149185685081	4.06437162574864	13.5419127083825	4.78461287076771	123.076187692381	109.538586184565	25.39469	15.9208184079181	28.289065855467	48.6526254042122	3.37485134994054	17.0669765866047	26.0043926004392	56.7551756755173	0	25.2719175815753	19.14939	57.2739441808446	2.30585907765637	34.7327204198161	51.2363546290934	65.2820438871822	40.7191018561795
Selenomonadaceae	0	0	0	0	15.3961223019388	0	0.00122999963100009	0.12797	0	0	0	0	0.0520800156240045	0	0	0	0	0	0	0	0.207990020799002	0	0	53.1890840432747	0	0	2.61145078343523	0	0	7.62331228699367	0.0564800112960022	0	0	0	0	0	0	2.69471053894211	0	2.12132893933553	0	0	0.126759974648005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.07975958404808	0.00176999911500042	0	0	0	0.399749960025003	0	0	0	0	38.298254680698	0	0	0	0.0538699838390046	0.00138000055200021	3.83487923302414	0	26.0763426076342	0	0	0.00508999999999999	4.49359640512286	0	0.00456000136800041	0	0	0
Siphoviridae	0.0652399804280058	0	0.0385199961480002	0.294320088296026	0	0.199900019990002	0.0498699850390043	0.67282	0.0243000024300002	0	0	0	0.0104800031440009	0.160399967920006	0.00701999999999998	1.98383039676607	0.00749999775000066	0.0328100032810003	0.16573	0.179379982062002	0.108680010868001	0	0	0.124949962515011	0	0.145980043794013	0	0.0387299845080061	0.0624599812620056	0.0442000132600039	16.3094332618866	0.296370029637003	0.347340069468013	0.0753399773980066	0.119299988070001	0.0425199744880152	8.50884999999999	0.0545000109000022	0	0.00309999845000076	0.02607	0.0148000014800001	1.08028978394204	0.144180043254013	0	0.0163999983600002	0.270029972997002	0.0976399707080086	0.0140400042120013	0	0.202919979708002	0	0.0511099846670045	0	0.0599000299500148	0.183400018340002	0.0962399422560346	0.0222599955480008	0.00933999533000232	0.791259920874006	0.110560022112004	3.98140079628014	0.0464199953580004	0.0114600045840018	0	1.03953062371837	0.0143199985680001	0.0687499725000109	0.03242	0.121079987892001	1.34615932692034	0.359459892162032	0.0175700070280028	1.93022961395407	0	0	0	0	0.220959999999998	0	0.308879876448048	0	0	0.94177962328815	0.337899932420012
Streptococcaceae	1.1464696560591	0.884990265497078	0.492799950720004	33.0008799002638	3.96982801508599	66.6715366671536	3.11366906589927	1.14328	0.201060020106002	5.82120116424021	0.0493799950620004	3.79637848144859	2.54356076306822	10.6879378624124	0.488909999999999	1.32923026584605	0.618989814303055	1.12065011206501	2.11632	3.79577962042203	0.878670087867008	0.581730058173005	0.66905979928206	7.13736785878962	38.7483622503274	12.2664736799421	1.1688403506521	3.45462861814855	2.47132925860122	34.254330276299	2.77793055558611	100.539370053937	2.5339205067841	6.94209791737061	1.39256986074301	20.2179778692133	0.0654299999999997	1.08745021749004	1.81731036346207	0.992739503630247	5.05174	1.78584017858401	3.85435922912815	6.02112180633652	2.39405928178221	1.08948989105101	58.1070541892944	0.329789901063028	0.67827020348106	0.522100052210003	13.2944686705531	4.52672999999998	0.555449833365048	0.131639921016047	30.2307951153975	7.84176078417607	40.3452257928644	0.25007994998401	8.06989596505201	9.11366908863306	10.4330420866084	0.186210037242007	6.19035938096406	18.3399773359909	0.442530088506016	79.9046579427947	42.6188357381163	0.993979602408158	0.22317	17.4425482557451	2.44028877985561	14.0769957769013	7.41005296402117	0.127649974470005	4.34244043424403	0.250080025008002	0	33.547150064145	29.77026	10.1288618969105	25.290109883956	44.6296733889018	17.1576248527125	28.9195684321726	12.7898774420245
Sutterellaceae	0	0	0.0743999925600007	0.0582000174600051	0.0769499615250191	0	0.0469199859240042	0.01056	0	0.0186000037200007	0	0	0.046440013932004	2.20757955848409	0.07068	0.0283200056640011	0.0296699910990027	0.0660900066090006	0	0	0.0777900077790006	0.167550016755002	0.178379946486016	0.456329863101039	0	0	0	1.93895922441631	0.0132299960310012	0	0.0474000094800018	0.873600087360006	0	0	0.422879957712003	0.224519865288081	0.0650999999999997	0	1.92306038461208	0.192179903910048	0	0	0.0233399953320009	0.0962700288810084	0	0.246209975379002	0	0.0320399903880028	1.93203057960917	0.0436800043680004	0.0325499967450003	0.0647699999999997	1.0929596721121	0.369899778060132	0.314250157125078	0	0	0.827309834538033	0.0397499801250099	0	0.225690045138009	0	0	0.165960066384026	0.00303000060600012	0	1.83404981659502	0	0	0	0.258539870730065	0.034229989731003	0	0	0	0.0410400041040003	0	0	0.0806399999999997	0	0	0	0.318029904591028	0.792719682912126	0
Synergistaceae	0.0420799873760036	0.0438000131400038	0	0	0.973439513280242	0	0	0.07872	0	0	0	0.00221999911200035	0.300840090252026	0	0	0.00892000178400034	0	0	0	0	0.0265400026540002	0	0	0	0	0	0.168190050457015	0	0	0	0	0	0	0	0	0	0.01866	0	0	0	0	0	0	0	0	0	0	0.00727999781600065	0	0.00281000028100002	0	0	0	0	0	0.577270057727005	0	0	9.93891503054247	0.001079999892	0.105670021134004	0	0.00217999978200002	0	0.0103600020720004	0.00239000143400086	0	0.0105199957920017	0.03002	0	0	0	0.0295200118080046	0.0694399861120026	0	0.00247000024700002	0	0	0.01582	0.0393599685120251	0	0.056940017082005	0	0	0
Tannerellaceae	2.44794926561522	1.61631048489314	11.2227288777271	6.98334209500262	6.0721169639415	0	0	8.18019	0.00312000031200003	1.21536024307205	3.04016969598303	0.0583199766720093	2.37717071315121	0.852869829426033	6.18029999999999	0.177390035478007	0	2.60277026027702	0.27123	1.23410987658901	0.753840075384006	3.53679035367903	0.588599823420051	2.2775293167412	0	0	8.00829240248771	0.0182099927160029	0.206819937954019	1.40628042188413	0.341550068310012	0.770160077016006	2.20851044170209	1.80794945761516	0.272729972727003	1.26182924290245	3.11809999999998	5.82906116581221	1.63875032775006	0.379589810205093	0.28662	0.0989100098910008	0.870569825886032	0	0.165809950257015	0.516689948331003	2.00192979980702	4.58672862398139	2.60403078120923	2.10675021067502	1.71509982849002	1.96954	3.4598689620393	8.04206517476088	6.24800312400155	5.14218051421804	0	1.10714977857004	2.16557891721054	0.777749922225006	1.82217036443407	0.0603000120600024	0.0637499936250006	5.62838225135288	0.461790092358016	0	0.0212999978700002	3.66692853322857	0.94149	0	0.936179531910232	0.127559961732011	0.00270000108000042	1.77554964489007	1.91910019191002	3.89979038997903	0	3.04580091374027	7.43870999999997	4.46624642700285	3.02852878858848	0.496380148914043	5.21318843604346	0.753059698776119	17.4118165176367
Veillonellaceae	0.213989935803019	1.86981056094317	8.04281919571806	0.011320003396001	10.7160546419727	26.4746826474683	0.011399996580001	0	0.163390016339001	0	0	0.0514999794000082	0.00536000160800047	3.96068920786215	0	0.0137100027420005	0.148099955570013	0.0730600073060006	1.09629	0.264489973551002	8.08953080895306	0	0.0310499906850027	1.56562953031114	0.336539932692012	0.58519017555705	0	0	8.49426745171975	1.46843044052913	0.00291000058200009	11.1119911111991	0	1.48545955436213	0.0719599928040006	0.89871946076832	3.05276999999997	0.946400189280037	0.368220073644012	21.1487294256353	4.84641	3.04316030431602	48.1203803759238	0.0458700137610039	24.8720525383842	7.63649923635006	4.98185950181403	14.1270257618923	7.82704234811269	0	3.38686966131303	7.68348999999997	2.2794593161622	0	0.105030052515026	0.640620064062006	1.54614907231055	0.00263999947200009	0	3.79761962023803	0.0183600036720007	0	0.140299985970001	8.37435334974132	0	0.318650191190114	0.00719999928000006	0.229599908160036	0	0.0133799986620001	0.349739825130087	0	0.00238000095200038	0.00055999988800002	0	1.78238017823802	0.0941400282420084	0.00108000032400008	4.63674999999997	30.6396154883074	0.181899927240029	6.33585190075557	0.427079871876037	0.498029800788079	0.0466799906640018
