feature	Acidaminococcaceae	Actinomycetaceae	Akkermansiaceae	Atopobiaceae	Bacillales_unclassified	Bacteroidaceae	Barnesiellaceae	Bifidobacteriaceae	Christensenellaceae	Clostridiaceae	Clostridiales_Family_XIII_Incertae_Sedis	Clostridiales_unclassified	Coriobacteriaceae	Corynebacteriaceae	Desulfovibrionaceae	Eggerthellaceae	Enterobacteriaceae	Enterococcaceae	Erysipelotrichaceae	Eubacteriaceae	Firmicutes_unclassified	Lachnospiraceae	Lactobacillaceae	Leuconostocaceae	Micrococcaceae	Odoribacteraceae	Oscillospiraceae	Oxalobacteraceae	Pasteurellaceae	Peptoniphilaceae	Peptostreptococcaceae	Prevotellaceae	Proteobacteria_unclassified	Rikenellaceae	Ruminococcaceae	Selenomonadaceae	Siphoviridae	Streptococcaceae	Sutterellaceae	Synergistaceae	Tannerellaceae	Veillonellaceae
CON36	-7.93467647946644	-11.9016563166899	-16.5058695529567	-10.9975510919246	-10.3473096918622	-5.8130917971677	-10.0363403867475	-5.71421702962245	-19.4952580763518	-10.4325979855437	-14.4344495730161	-19.7928188364994	-3.95749535306578	-14.3512556374897	-11.0886747361744	-8.39215304781391	-8.72018314233145	-15.6242741318961	-9.38796090485333	-4.92042011230213	-14.9393307500782	-1.81537278473847	-10.0748637940757	-8.30964368596508	-10.0544185235652	-9.76823773207699	-11.0049711764804	-20.3138209203507	-7.05530861822019	-17.7389166978373	-12.8072905086408	-1.50622740194875	-17.7173835362876	-10.941864701352	-3.03241459398822	-18.87130347288	-12.7402732518073	-3.84699098720717	-10.3396427893765	-19.021449991834	-7.84904110252524	-8.33861504575984
CON37	-11.3403913428089	-18.2501455785153	-12.175784058559	-20.4102587949152	-17.039030918618	-2.93643055479014	-7.77071453894809	-1.90073013909888	-12.810611757357	-11.0293322626342	-18.2095622724683	-13.5235136466328	-5.05760462754151	-12.3104490274515	-12.4737606114357	-8.12865880365295	-5.4491575340507	-16.9213232768672	-12.3848601068468	-4.17181607111072	-9.67152983360291	-1.7395869962134	-18.5359196284024	-18.6402283598923	-20.783288698259	-8.58550384064543	-10.6734090771158	-17.578796082134	-18.7607364527479	-22.002798439277	-14.6401966267981	-20.2457523033892	-18.7173835362876	-5.37435230006017	-3.28642751233317	-18.87130347288	-5.05011644919162	-12.0729845282144	-12.0802792555233	-13.8829878127245	-6.49841341195989	-6.52896171018076
CON38	-7.13172955663367	-12.0645360198869	-16.5058695529567	-20.4102587949152	-17.039030918618	-2.43866569644199	-18.5153459227135	-1.98700087290248	-11.6665777010286	-12.4376626735128	-19.2095622724683	-19.7928188364994	-3.84598317134478	-18.3560163567064	-11.8890504081293	-7.72793635924147	-5.58613072616079	-7.90313420268027	-6.12530199447664	-6.21046707131404	-7.39925951024703	-2.28295105010573	-6.06594166069648	-14.047499842873	-20.783288698259	-9.49221716969478	-9.56644805164335	-20.3138209203507	-18.7607364527479	-22.002798439277	-13.9248991417721	-7.78287638588786	-18.7173835362876	-5.27501361087504	-2.9189024930055	-6.76010999398674	-12.3878399748742	-8.06929094635909	-17.5790541649203	-19.021449991834	-5.64697676324055	-8.26971803619874
CON39	-7.81640714430844	-14.934827541217	-9.10027228401367	-20.4102587949152	-15.4973526528184	-2.76018650260369	-18.5153459227135	-1.24424520542009	-19.4952580763518	-10.9983926699944	-19.2095622724683	-19.7928188364994	-9.87474386903724	-18.3560163567064	-13.8428492188442	-8.21314975298325	-7.28826036716651	-15.9213232768672	-8.49053310991468	-6.19546133809918	-19.4964590992588	-2.36478003459872	-12.3528832320587	-10.276213114792	-19.3453495593734	-18.2177465442805	-15.6710498732118	-20.3138209203507	-12.5328513340398	-16.4578242886317	-10.5133034733057	-20.2457523033892	-11.0075790102177	-7.5170014742635	-2.50587017354919	-18.87130347288	-17.5612579150138	-7.36575764319368	-7.28415840540478	-19.021449991834	-7.51496640081917	-9.66892228684435
CON40	-17.0504732336789	-16.4710601060422	-16.5058695529567	-20.4102587949152	-12.6200304150177	-6.06981208847434	-12.3897824620081	-1.76540710328927	-19.4952580763518	-14.2217526833199	-19.2095622724683	-19.7928188364994	-3.31609244305512	-18.3560163567064	-20.5284099805539	-9.71605117001302	-9.56274937360365	-16.9213232768672	-17.4992071250328	-6.11199941887497	-12.9658620579589	-1.28425050930431	-6.61602177068304	-14.8948678149488	-13.4418481848257	-10.3220520721279	-13.1412841493322	-20.3138209203507	-9.06061517895099	-22.002798439277	-14.4743426900315	-4.9157737948195	-10.417751261876	-6.81968219778086	-5.39381346502419	-7.14277277786786	-16.5612579150138	-8.23825401737168	-10.6072117367922	-19.021449991834	-9.62522795454511	-3.82524203796855
CON41	-7.93189358108316	-10.1129952496276	-16.5058695529567	-16.9053321891056	-17.039030918618	-4.82813888665268	-8.57256190219825	-2.50458013044256	-19.4952580763518	-21.1178400017032	-19.2095622724683	-19.7928188364994	-5.31007661867416	-14.5751499930056	-14.7236300198869	-7.01324354806893	-6.97774849668061	-12.4648373982988	-10.5556612154099	-4.75750171889019	-11.9269264793286	-0.723384965888941	-7.39964263521207	-18.6402283598923	-20.783288698259	-9.51671493516941	-15.6710498732118	-20.3138209203507	-18.7607364527479	-15.4610300953215	-12.6549172698029	-7.06740703683502	-18.7173835362876	-9.68648116315194	-4.4416371871876	-18.87130347288	-13.4878946591329	-5.88964866298014	-17.5790541649203	-19.021449991834	-10.029217864476	-5.94951259215024
CON42	-13.3135084915376	-9.11379916301229	-16.5058695529567	-20.4102587949152	-11.661117311024	-10.458444772794	-18.5153459227135	-2.70701768446786	-19.4952580763518	-21.1178400017032	-14.7519644524957	-19.7928188364994	-4.24993050577793	-18.3560163567064	-10.6650532960072	-8.78595514103216	-1.76743392811804	-16.9213232768672	-11.781910649004	-4.39742651803456	-19.4964590992588	-1.38867895394047	-5.79881369374471	-13.4276271808043	-11.3966685752074	-18.2177465442805	-15.6710498732118	-20.3138209203507	-18.7607364527479	-22.002798439277	-14.8822524817006	-10.1004663138303	-18.7173835362876	-9.38698241023742	-5.18024349382734	-18.87130347288	-14.2933855265236	-7.37852368273	-17.5790541649203	-19.021449991834	-11.5528663146483	-6.60955632428513
CON43	-17.0504732336789	-14.0773804600913	-14.5163211458967	-13.411210644035	-14.8828316716802	-6.7524815608339	-10.0910977302105	-5.09089574514217	-19.4952580763518	-10.3290931036045	-14.9355731337522	-19.7928188364994	-3.47061034796571	-18.3560163567064	-14.1745595287919	-12.2707514223463	-4.64071656582427	-5.91777853774599	-16.4992071250328	-4.3152031531482	-9.3218346010413	-2.44511560517267	-7.4648147564704	-8.47144019345963	-15.4789347300066	-18.2177465442805	-10.6370084054888	-20.3138209203507	-18.7607364527479	-22.002798439277	-11.7564687055355	-2.20632641749872	-18.7173835362876	-6.38304709890632	-2.68742633733194	-11.1822781359349	-8.09103095515799	-6.25595827919764	-13.6235012346098	-19.021449991834	-8.40241739531794	-2.61387317586085
CON44	-5.95209395798994	-10.5140233054692	-16.5058695529567	-11.0098991587645	-11.4519194675485	-20.1236835504078	-18.5153459227135	-3.54649548231628	-19.4952580763518	-21.1178400017032	-16.1021734285214	-19.7928188364994	-3.30508086775969	-18.3560163567064	-20.5284099805539	-7.53071571559396	-2.78101050719154	-11.2818998972595	-3.70979637176348	-3.10851688631639	-19.4964590992588	-2.2018712444152	-3.99950185210663	-13.9817723324622	-11.2994057759595	-18.2177465442805	-15.6710498732118	-20.3138209203507	-12.2801357490291	-22.002798439277	-13.4596002046302	-6.69874052572647	-10.077013354623	-16.0043155775712	-2.85138814042788	-18.87130347288	-10.9483680924424	-5.56427918145704	-11.5310809512904	-19.021449991834	-17.7318069189007	-12.6006163342114
CON45	-17.0504732336789	-9.47655699021072	-16.5058695529567	-20.4102587949152	-17.039030918618	-5.89405353653913	-18.5153459227135	-3.15232798242897	-19.4952580763518	-14.9606648823134	-19.2095622724683	-19.7928188364994	-9.87474386903724	-18.3560163567064	-20.5284099805539	-5.74036906786004	-9.66453625685812	-10.559294080378	-6.19209256846142	-4.04685444348364	-19.4964590992588	-0.602284520973271	-13.2510262273259	-18.6402283598923	-15.4099427060107	-18.2177465442805	-15.6710498732118	-20.3138209203507	-18.7607364527479	-22.002798439277	-13.7512946571565	-11.1524313396191	-18.7173835362876	-16.0043155775712	-5.41545956954557	-18.87130347288	-17.5612579150138	-6.96500921079322	-17.5790541649203	-19.021449991834	-10.8168655968935	-3.58801442343004
CON46	-9.29080076073852	-12.1747670982772	-16.5058695529567	-20.4102587949152	-15.7873644064073	-5.82100588009399	-18.5153459227135	-3.38530411307398	-14.3604667519184	-6.93620467713575	-11.5651664314679	-18.7928188364994	-3.7540245237868	-17.2298826421083	-13.6412256578294	-7.77248071500688	-3.93511758380645	-6.8638967596138	-9.06281194293715	-3.61472344129779	-19.4964590992588	-1.3308976256859	-8.8840395835958	-15.9948626124441	-20.783288698259	-16.3818857355533	-14.6710498732118	-20.3138209203507	-13.0686150736635	-15.5243300005735	-7.05803224996126	-15.5892854424143	-9.48768982356572	-6.7882791404229	-2.39231307892709	-18.87130347288	-14.1577328563524	-8.10391952683655	-10.2496112171773	-19.021449991834	-9.18020161414429	-5.29466091509817
CON47	-11.4094931241819	-10.973439224902	-16.5058695529567	-14.5727482337584	-14.3117115596644	-4.97945703956665	-17.5153459227135	-4.6770849260658	-19.4952580763518	-10.6073472990747	-12.5427836170144	-19.7928188364994	-5.56887511310824	-14.7570518191068	-20.5284099805539	-9.93262338369022	-7.18355546847524	-1.97341456056485	-13.6235406788566	-4.80276861742501	-9.27592512937015	-2.31298353036983	-5.06871902547965	-8.05134336803077	-10.5818435968577	-10.102888683528	-11.7949743022505	-20.3138209203507	-9.2883701471468	-22.002798439277	-8.1930821333314	-4.36110347172883	-18.7173835362876	-5.84496275880616	-4.29026671051218	-18.87130347288	-9.9340651977426	-2.18461524425469	-17.5790541649203	-19.021449991834	-7.04386527126601	-5.72857232107658
MI1	-17.0504732336789	-14.008511248798	-16.5058695529567	-20.4102587949152	-13.6664416215123	-2.53260466594687	-12.2313808307278	-2.23702599022401	-19.4952580763518	-6.58850808946492	-12.9563067346068	-12.0177415748515	-4.05837529158968	-18.3560163567064	-11.7028682374981	-6.57766049259201	-7.1576546881038	-16.9213232768672	-6.17855485996765	-7.05551583718585	-7.883112422155	-2.02684932216886	-18.5359196284024	-18.6402283598923	-20.783288698259	-9.67400231905614	-15.6710498732118	-20.3138209203507	-18.7607364527479	-18.4355940897374	-8.73333692261037	-20.2457523033892	-10.9567011830141	-3.71335144188024	-3.19879734097579	-18.87130347288	-11.5398895145744	-9.78388606123728	-13.1474876619468	-15.2853514541568	-5.98603963491559	-4.36311933286609
MI2	-8.57699710468288	-14.7212270082361	-16.5058695529567	-20.4102587949152	-17.039030918618	-1.82799588323963	-4.90706213404193	-5.65909675315392	-9.8940413908224	-9.43265369963482	-19.2095622724683	-8.35507067139633	-4.03639762989838	-18.3560163567064	-9.68920742117782	-4.64495091172823	-10.8845693592884	-10.5127249746831	-9.95456194587007	-4.09082175380384	-7.23540315246311	-2.40274364703299	-9.86707094254835	-16.0457639556262	-15.6487911721093	-7.07199842152854	-9.35834472624166	-15.6413737005469	-18.7607364527479	-22.002798439277	-10.7808437735886	-17.2638109066867	-12.4317203910411	-3.63970327647988	-2.61250365465028	-18.87130347288	-14.3783392947131	-8.78409445189888	-7.27390854448415	-19.021449991834	-6.8432799712624	-5.25555922280866
MI3	-17.0504732336789	-18.2501455785153	-16.5058695529567	-20.4102587949152	-17.039030918618	-1.86429489257004	-18.5153459227135	-4.620866113466	-11.5685088241847	-10.7450815686845	-19.2095622724683	-15.2580272559485	-3.98862551577992	-18.3560163567064	-11.5610733626162	-6.97549296642185	-12.1896599256423	-16.9213232768672	-13.4200180758486	-3.85865088663184	-7.86611400603714	-1.96441267081111	-14.9997152603571	-13.8636458272231	-17.0235620023115	-6.05584259869509	-10.2958230302368	-20.3138209203507	-13.0925093560289	-22.002798439277	-14.3789365802919	-20.2457523033892	-7.51722135879542	-3.09655776657082	-2.88536914502146	-18.87130347288	-17.5612579150138	-9.16530465529319	-12.7445860526086	-16.7029168733076	-7.15268359390619	-20.0112792294344
MI4	-9.1884572261765	-16.6074904116475	-16.5058695529567	-20.4102587949152	-17.039030918618	-0.958054582172948	-18.5153459227135	-7.85594635255842	-19.4952580763518	-13.1436936004488	-19.2095622724683	-19.7928188364994	-7.14363911903642	-18.3560163567064	-12.3044403269658	-8.87719011318748	-3.54103453794332	-16.9213232768672	-12.7050951970571	-6.00371572518355	-18.4964590992588	-2.43625209535407	-18.5359196284024	-18.6402283598923	-12.8839318501754	-8.7976258385815	-11.6292947819659	-20.3138209203507	-7.6316710972528	-22.002798439277	-19.8254262455974	-14.2326827571572	-7.82001223673948	-4.99259196220593	-3.6902687761572	-18.87130347288	-10.5276856570123	-4.49391426924628	-13.1678672740904	-19.021449991834	-7.44837593160112	-6.46671601552899
MI5	-7.77881137534804	-9.42248891786123	-16.5058695529567	-15.3599233233084	-17.039030918618	-3.80133238476913	-5.02664133979804	-5.42413861051871	-12.8345176672677	-7.19482420779966	-11.8002875572954	-19.7928188364994	-4.81732954272962	-18.3560163567064	-9.66778991151373	-6.57274094715619	-3.42522969929164	-16.9213232768672	-9.65102202641915	-4.9814117000547	-7.68288773286452	-2.44461207027271	-6.08016254757143	-18.6402283598923	-20.783288698259	-7.78415052359733	-7.3977247692924	-20.3138209203507	-9.73933691285656	-22.002798439277	-6.59642777738198	-19.2457523033892	-18.7173835362876	-2.79248411611459	-1.8977067671427	-18.87130347288	-17.5612579150138	-5.98120452641952	-12.1082042307025	-19.021449991834	-7.18181506761784	-5.21791202327934
MI6	-17.0504732336789	-18.2501455785153	-14.4356059258222	-20.4102587949152	-17.039030918618	-1.93284724297342	-13.623232928998	-1.77526013650386	-19.4952580763518	-15.8096460532289	-19.2095622724683	-19.7928188364994	-4.30420900827886	-18.3560163567064	-14.4844052243007	-14.471229835553	-9.52914191065471	-16.9213232768672	-11.0091180106813	-5.83341938404909	-10.2803277003443	-3.75352225983132	-6.33655071968328	-18.6402283598923	-20.783288698259	-10.1606583628611	-11.442419611413	-18.2525895490777	-17.7607364527479	-22.002798439277	-9.71658523178908	-20.2457523033892	-12.399279993674	-6.3235854841006	-2.00874499140452	-18.87130347288	-12.5181621737986	-9.07618262001863	-8.099670972941	-19.021449991834	-6.43719374382331	-7.03921948237248
MI7	-6.26232478841792	-15.5716908725259	-16.5058695529567	-20.4102587949152	-17.039030918618	-1.65541773130415	-12.9851209119828	-4.39654190186778	-19.4952580763518	-12.210495251464	-11.2673605378628	-17.4293703324782	-9.87474386903724	-18.3560163567064	-9.10400354396365	-7.68047613149224	-2.47901326787028	-16.9213232768672	-5.22951955773113	-11.9069492978257	-19.4964590992588	-2.59578660518309	-9.7917354981432	-18.6402283598923	-20.783288698259	-8.76442211495248	-11.6852092369078	-20.3138209203507	-18.7607364527479	-17.4558425438394	-4.98467070484352	-5.63211657172976	-8.40775937618171	-5.3258500423582	-2.94130426734847	-18.87130347288	-17.5612579150138	-11.1113822355996	-9.62084486671262	-19.021449991834	-5.17848517854962	-20.0112792294344
MI8	-8.37140445454617	-11.0635584591109	-4.16303602286396	-20.4102587949152	-13.8126022052398	-2.87568094010334	-7.65237378782328	-6.19231208336545	-19.4952580763518	-7.4610136213602	-19.2095622724683	-12.2168047194065	-4.99432639798682	-15.6631548166985	-7.52962998456064	-6.74242715782679	-7.964339339602	-16.9213232768672	-4.54609894761663	-4.01138029833534	-6.86343688469532	-2.29021693537338	-17.5359196284024	-18.6402283598923	-11.9721909621205	-5.12886745808289	-7.19409759056149	-20.3138209203507	-13.4573009223795	-16.715243327847	-18.8254262455974	-5.19322439984394	-13.6365430864512	-2.91991388149322	-3.46987194853312	-18.87130347288	-12.2543658814212	-3.27511939660591	-9.86308104490208	-19.021449991834	-5.54967124118061	-11.4441923219477
MI9	-7.17655597126766	-12.3891513135485	-7.83775357013415	-20.4102587949152	-15.2076950168666	-4.01914064221215	-18.5153459227135	-9.44450158757284	-12.2049548545217	-14.9986864927153	-19.2095622724683	-19.7928188364994	-5.01191817661026	-14.7790084560759	-10.5537805911581	-7.12192723250741	-1.06295076228652	-9.65801647719961	-9.4072133571705	-6.77798466047246	-19.4964590992588	-2.5248606036079	-15.4011239552145	-18.6402283598923	-8.98900517931313	-7.76961472002585	-15.6710498732118	-12.6328245416863	-12.9562111062383	-22.002798439277	-9.72146027947307	-13.5186935515957	-18.7173835362876	-8.12613310766908	-2.62452046914524	-18.87130347288	-10.6688704883976	-5.25075854413482	-17.5790541649203	-9.01461787509393	-5.85955592041205	-8.86439528792796
MI10	-17.0504732336789	-11.0502588543206	-16.5058695529567	-9.47475529936183	-10.4945049292959	-20.1236835504078	-18.5153459227135	-1.22929221706398	-19.4952580763518	-6.062345161153	-12.439556519898	-19.7928188364994	-9.87474386903724	-15.17597136199	-20.5284099805539	-11.1884144246233	-4.33606340658813	-4.8412900897648	-5.38536378490644	-8.55293225643464	-19.4964590992588	-2.12396167084992	-6.97290049945096	-18.6402283598923	-13.8606662092964	-18.2177465442805	-15.6710498732118	-20.3138209203507	-18.7607364527479	-22.002798439277	-4.40709152896742	-12.2056422286663	-18.7173835362876	-16.0043155775712	-6.03723058651237	-18.87130347288	-11.5619359370725	-2.8503894654073	-17.5790541649203	-19.021449991834	-17.7318069189007	-7.55603610045943
MI11	-7.04340878482099	-18.2501455785153	-8.33904648035394	-15.3399205568765	-17.039030918618	-2.19460613149318	-6.93618435138999	-10.6827772519706	-19.4952580763518	-6.47175321404292	-14.0127115788488	-7.89879083733933	-4.7948539775626	-18.3560163567064	-12.2537749720322	-8.40332414563086	-11.6626755387001	-10.7840767173076	-4.6515629606538	-4.02808419129786	-9.74225406980779	-1.63056570212433	-18.5359196284024	-14.5149416252243	-20.783288698259	-7.02573282863009	-7.61089672462496	-20.3138209203507	-18.7607364527479	-22.002798439277	-5.90401083753116	-20.2457523033892	-14.3917098592301	-3.78833159739752	-2.60165288120174	-7.14350484572968	-13.689324496774	-10.1994603111163	-8.47342197392358	-19.021449991834	-8.05307120366998	-16.7651682547575
MI12	-9.22510535327387	-10.8498117214192	-16.5058695529567	-20.4102587949152	-17.039030918618	-5.22034233906476	-6.30143234863596	-2.50024659893966	-11.6508013340514	-21.1178400017032	-19.2095622724683	-10.6458083448847	-3.74018208429169	-13.2615569710255	-14.6890952538735	-9.38369726390859	-6.12621283669641	-16.9213232768672	-4.92861039789368	-7.28833288620342	-10.854284207413	-3.5459939625907	-1.28709486018026	-18.6402283598923	-20.783288698259	-8.70461069537305	-9.84439941987229	-20.3138209203507	-18.7607364527479	-22.002798439277	-19.8254262455974	-20.2457523033892	-18.7173835362876	-5.34766088148162	-4.44707314786235	-17.1102329526887	-14.7105597630621	-4.95564723220459	-12.6210993577126	-4.65510893663751	-6.8534445594753	-20.0112792294344
MI13	-11.7974483176359	-14.0543838811961	-11.5877486482901	-13.208381418582	-17.039030918618	-3.49344533489539	-8.28899987879026	-5.87244388311611	-12.9410765753699	-11.3112813261663	-19.2095622724683	-19.7928188364994	-6.67307530184694	-18.3560163567064	-19.5284099805539	-8.84541539687217	-1.37898613591699	-16.9213232768672	-16.2140950697764	-4.6865288560761	-11.892739586542	-2.75108605028449	-3.15275825776991	-18.6402283598923	-20.783288698259	-8.19755205653036	-10.0345018753267	-20.3138209203507	-13.4231906684994	-22.002798439277	-19.8254262455974	-20.2457523033892	-11.8168788475848	-5.22639869377123	-3.16795767414207	-18.87130347288	-8.50447328690954	-4.97866488709283	-17.5790541649203	-18.021449991834	-8.52931862468833	-6.24160146677016
MI14	-8.36957342679021	-10.5924468587139	-6.16483567830426	-20.4102587949152	-13.9315393425258	-3.9869221897776	-7.83850759513083	-6.32753341394452	-19.4952580763518	-6.86167414838521	-15.441252224265	-14.6019071879629	-9.87474386903724	-15.9942246107417	-12.5356561061241	-5.67665579876384	-13.6799096999642	-16.9213232768672	-6.85038829691503	-4.33442133610411	-7.17360474289761	-1.69180645626624	-12.3300112678896	-18.6402283598923	-13.882402563863	-8.31543917221151	-7.96127263414801	-11.4368112957689	-13.3826173378026	-16.8498347014065	-7.42739443874767	-9.89098282204423	-8.26067403241806	-3.86655688568202	-1.43444070157408	-18.87130347288	-11.3945727245182	-4.83438646110986	-10.3650597491579	-11.4598363955467	-7.3518165883023	-13.9847642814926
MI15	-17.0504732336789	-18.2501455785153	-16.5058695529567	-20.4102587949152	-15.9793467178757	-20.1236835504078	-18.5153459227135	-9.61946628305414	-19.4952580763518	-12.1216952180198	-16.808360521063	-19.7928188364994	-8.41750876396833	-18.3560163567064	-13.4282178122304	-12.7935851683826	-5.03481887068702	-0.152183298833881	-8.30907738071986	-14.218338371393	-19.4964590992588	-6.46631200566278	-4.81187041677905	-18.6402283598923	-11.7481096399612	-18.2177465442805	-15.6710498732118	-17.0279268983207	-18.7607364527479	-22.002798439277	-13.0515883745546	-18.0478264557584	-18.7173835362876	-16.0043155775712	-16.7902283835398	-18.87130347288	-6.19979766128298	-10.6180710266196	-17.5790541649203	-19.021449991834	-12.2447716711344	-20.0112792294344
MI16	-10.6742420541178	-12.1609947483712	-16.5058695529567	-20.4102587949152	-12.7159542220396	-6.37981404037333	-9.14386859055461	-2.17846774890566	-17.0212149105491	-12.4392340258164	-19.2095622724683	-19.7928188364994	-2.9951962435077	-18.3560163567064	-20.5284099805539	-8.16117655103558	-10.041461441581	-16.9213232768672	-11.8512899091068	-2.56372137299038	-19.4964590992588	-1.47260355581077	-8.31011381983036	-18.6402283598923	-12.8687245024428	-11.2469620835187	-13.1972452746406	-14.1565268134256	-14.87752145068	-12.0792288455809	-13.8672635453145	-16.1862741568196	-18.7173835362876	-5.12305784023967	-4.36654259982428	-9.52882036364416	-12.6350999695547	-5.57596699074298	-17.5790541649203	-17.0474464521223	-12.1774211502656	-11.039403388392
MI17	-17.0504732336789	-10.9596244212048	-16.5058695529567	-13.4419603097725	-7.76253819862688	-2.99436741608791	-18.5153459227135	-2.58625803235488	-19.4952580763518	-10.8262583544153	-13.3417763796207	-19.7928188364994	-9.87474386903724	-18.3560163567064	-20.5284099805539	-9.20832268178819	-4.58673485930399	-6.66778032977399	-2.86742241146128	-14.218338371393	-19.4964590992588	-1.44014744787873	-18.5359196284024	-18.6402283598923	-10.2932638017392	-9.13363150683438	-15.6710498732118	-15.7160598795692	-16.2509371488541	-14.8330624902717	-19.8254262455974	-20.2457523033892	-5.82194235169748	-16.0043155775712	-6.19191211805165	-18.87130347288	-14.6621930075905	-4.01802448800772	-10.8060363944757	-19.021449991834	-5.7222241265116	-5.14896664615952
MI18	-8.57191122312617	-11.701018431984	-16.5058695529567	-20.4102587949152	-17.039030918618	-4.29029656728543	-8.59685123185594	-4.75693298671439	-19.4952580763518	-21.1178400017032	-19.2095622724683	-19.7928188364994	-4.96317874203771	-18.3560163567064	-14.9767380974489	-7.58879571061073	-1.27973916138753	-16.9213232768672	-7.85425893440866	-4.34513495633335	-8.41999881801754	-1.61287310441277	-18.5359196284024	-18.6402283598923	-20.783288698259	-10.5553684208859	-7.69266338258677	-14.1471532280078	-18.7607364527479	-13.7588330671048	-17.2830693372853	-20.2457523033892	-14.8152008814993	-5.68464907933322	-4.4532283428746	-18.87130347288	-17.5612579150138	-9.38874050713035	-16.5790541649203	-14.8054198607067	-9.32727883675955	-20.0112792294344
MI19	-17.0504732336789	-7.88386421449525	-16.5058695529567	-8.53956503304381	-13.7985934206493	-3.40432302715211	-18.5153459227135	-2.06477658211972	-19.4952580763518	-7.85867892911203	-7.77662277370047	-19.7928188364994	-9.87474386903724	-18.3560163567064	-20.5284099805539	-5.70574684299366	-8.47478295827311	-15.2015890936569	-8.20047971054095	-6.55140503160183	-19.4964590992588	-1.79201741143802	-5.06417860300483	-18.6402283598923	-13.635194352975	-18.2177465442805	-15.6710498732118	-14.2647553849058	-16.1723689547419	-22.002798439277	-8.34189147465254	-10.4631944266232	-18.7173835362876	-16.0043155775712	-5.94457208303797	-18.87130347288	-8.14704202271143	-1.88276658153713	-17.5790541649203	-16.9117470829835	-17.7318069189007	-9.85292885066473
MI20	-14.6483203219425	-12.0559212323796	-16.5058695529567	-20.4102587949152	-13.3557668291887	-9.06896052745074	-18.5153459227135	-2.89440395233022	-19.4952580763518	-18.9225819831996	-13.0783469954408	-19.7928188364994	-3.17809104721161	-13.1403481738948	-10.9983633034511	-6.85649279274179	-8.46817986394683	-16.9213232768672	-9.5372588070237	-4.98334713956487	-8.55560414747422	-2.84065130906759	-9.55305733691541	-18.6402283598923	-13.8203437892688	-18.2177465442805	-15.6710498732118	-20.3138209203507	-18.7607364527479	-22.002798439277	-19.8254262455974	-20.2457523033892	-12.1359856213088	-9.18170500441838	-1.27642410859591	-18.87130347288	-14.3456568015438	-2.80641268311652	-7.34479913404857	-19.021449991834	-13.7728348636949	-15.3376194824784
MI21	-7.05290316350456	-11.2353331124145	-10.9095591579062	-19.4102587949152	-12.5570235114383	-3.98096648489372	-18.5153459227135	-3.6730359769457	-19.4952580763518	-10.2681517376127	-13.1099607159994	-19.7928188364994	-3.84770757853985	-18.3560163567064	-10.7808154353171	-8.29915418277422	-15.5451883750013	-16.9213232768672	-9.7242585954779	-5.12414800853076	-10.168048743944	-2.54801494890046	-18.5359196284024	-18.6402283598923	-10.3851192326367	-8.42736705152786	-10.6286648966581	-13.6420744701383	-18.7607364527479	-22.002798439277	-19.8254262455974	-4.4951574764368	-18.7173835362876	-8.43528092239182	-1.41763981168205	-2.93372842381201	-12.0554322195072	-8.20164701471822	-17.5790541649203	-14.7636572284017	-6.31836301732668	-10.3157411961309
MI22	-13.3006857513814	-12.791374693957	-5.74212439365308	-20.4102587949152	-17.039030918618	-5.98623999646134	-8.18236381474118	-1.50547481673088	-14.9616511864574	-7.4054476787177	-13.3376734622418	-19.7928188364994	-2.75951762684249	-18.3560163567064	-20.5284099805539	-6.79640256522361	-9.3724435746049	-14.4249438543435	-7.79582958182718	-2.93075608371438	-11.6121468472176	-2.62204593538401	-6.56373735310196	-18.6402283598923	-20.783288698259	-9.91610705106288	-15.6710498732118	-15.5091389817599	-18.7607364527479	-17.9365602054946	-8.91704136925288	-8.65486994836535	-18.7173835362876	-4.66827407672019	-3.51844576861292	-18.87130347288	-13.1318728251046	-10.3486857175622	-17.5790541649203	-13.2428329390015	-8.271883049682	-20.0112792294344
MI23	-17.0504732336789	-9.67040478512183	-16.5058695529567	-10.3974543585858	-14.2691699865932	-16.5842814199386	-18.5153459227135	-1.29488032719778	-19.4952580763518	-13.9282358211559	-12.2442515186759	-19.7928188364994	-1.71309274648125	-18.3560163567064	-20.5284099805539	-8.10826147601894	-9.12088089909834	-16.9213232768672	-8.78809428873628	-7.05412800023923	-19.4964590992588	-3.45753512837595	-3.96493677596609	-15.5294738615899	-17.1475488495604	-18.2177465442805	-15.6710498732118	-16.9468514993233	-18.7607364527479	-22.002798439277	-15.1103502316062	-20.2457523033892	-18.7173835362876	-16.0043155775712	-4.19611732777811	-18.87130347288	-11.2349275809118	-4.0644210022048	-17.5790541649203	-19.021449991834	-17.7318069189007	-14.4127381400979
