ID	CON1	CON2	CON4	CON5	CON3	CON6	CON24	CON25	CON26	CON27	CON28	CON29	CON30	CON31	CON32	CON33	CON34	CON35	CON36	CON37	CON7	CON8	CON9	CON10	CON11	CON12	CON13	CON14	CON15	CON16	CON17	CON18	CON19	CON43	CON44	CON45	CON38	CON39	CON40	CON41	CON42	CON46	CON47	CON20	CON21	CON22	CON23	MI33	MI32	MI38	MI36	MI34	MI35	MI37	MI27	MI28	MI29	MI31	MI17	MI21	MI20	MI24	MI23	MI26	MI19	MI18	MI15	MI25	MI22	MI14	MI16	MI2	MI1	MI12	MI4	MI11	MI13	MI3	MI8	MI5	MI9	MI7	MI10	MI6
k__Archaea|p__Thermoproteota|c__Bathyarchaeia|o__B26-1|f__UBA233|g__PALSA-986|s__PALSA-986_sp003133625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea|p__Asgardarchaeota|c__Lokiarchaeia|o__CR-4|f__MK-D1|g__Prometheoarchaeum|s__Prometheoarchaeum_sp018238965	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	10	0	0	0	0	0	0	0	25	0	0	0	0	0
k__Archaea|p__Methanobacteriota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanobrevibacter_A|s__Methanobrevibacter_A_smithii	217735	323555	0	244443	0	0	34658	0	56	978	0	1014	15	91	0	22	78	411	397	1607	0	697	0	385	0	51	144	0	47	68267	71	142	0	76	0	0	5211	30	50	64	82	120	184	0	192	0	0	0	36	0	164	57	102	22	47	86	0	0	0	56752	0	17	11	10	39	1576	0	3095	139956	43384	5022	15	27	897480	25	3589	159	19	482	199	5895	2921	15	0
k__Archaea|p__Methanobacteriota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanobrevibacter|s__Methanobrevibacter_sp902769175	32	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	83	0	10	0	0	0	0	0	52	0	0	0	15	0	0	0	0	0	0	13	11	0	0	0	0
k__Archaea|p__Thermoplasmatota|c__JAEHCK01|o__JAEHCK01|f__GCA-020356005|g__GCA-020356005|s__GCA-020356005_sp020356005	0	0	0	0	0	0	10	0	0	0	19	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	11	29	0	0	0	0	0	0	0	11	0	0	0	0	10	0	0	0	0	0	0
k__Archaea|p__Thermoplasmatota|c__Thermoplasmata|o__Methanomassiliicoccales|f__Methanomassiliicoccaceae|g__Methanomassiliicoccus_A|s__Methanomassiliicoccus_A_sp905203995	57	0	119	51	114	0	237	0	0	202	31	94	41	17	26	327	36	282	27	55	10	203	0	20	30	0	133	42	30	256	147	63	53	15	13	207	56	153	34	65	340	57	55	0	18	29	0	165	60	95	30	0	69	109	97	289	72	22	0	443	78	142	0	324	67	78	0	95	109	47	198	69	118	16	20	113	16	61	81	26	42	0	0	0
k__Archaea|p__Halobacteriota|c__Methanosarcinia|o__Methanosarcinales|f__Methanosarcinaceae|g__Methanohalophilus|s__Methanohalophilus_sp003722075	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea|p__Methanobacteriota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanobrevibacter_C|s__Methanobrevibacter_C_sp009777005	15	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	105	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0
k__Archaea|p__Thermoproteota|c__Nitrososphaeria|o__Nitrososphaerales|f__UBA57|g__UBA57|s__UBA57_sp002713205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea|p__Halobacteriota|c__Methanosarcinia|o__Methanosarcinales|f__Methanosarcinaceae|g__Methanosarcina|s__Methanosarcina_sp020804225	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	48	0	0	0	14	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
