feature	Klebsiella.克雷伯氏菌属.	Citrobacter.柠檬酸杆菌属.	Salmonella.沙门氏菌属.	Enterobacter.肠杆菌属.	Cronobacter.克罗诺杆菌属.	Serratia.沙雷氏菌属.	Edwardsiella.爱德华氏菌属.	Providencia.普罗维登斯菌属.	Proteus.变形杆菌属.	Shigella.志贺菌属.	Streptococcus.链球菌属.	Faecalibacterium.普拉梭菌.	Roseburia.罗氏菌属.	Bifidobacterium.双歧杆菌属.	Erysipelatoclostridium.丹毒丝菌属.	Enterococcus.肠球菌属.	Escherichia.埃希氏菌属.	Bacteroides.拟杆菌属.	Lactobacillus.乳杆菌属.	Prevotella.普雷沃氏菌属.	Ruminococcus.瘤胃球菌属.	Veillonella.韦荣球菌属.	Clostridium.梭状芽孢杆菌属.	Staphylococcus.葡萄球菌属.	Blautia.经黏液真杆菌属.	Parabacteroides.副拟杆菌属.	Dorea菌属	Anaerostipes.粪厌氧棒状杆菌属.	Butyrivibrio.丁酸弧菌属.	Subdoligranulum属
CON6	0.0114267802695694	0.193206622403328	0.0345538996381045	0.00131080272419001	0.00487276664861938	0.00393240817257003	0.000165275126093523	5.699142279087e-06	1.1398284558174e-05	5.699142279087e-06	0.229892001253811	5.699142279087e-06	0	0	0	0.0505171971618271	0.0216681389450888	0.00284387199726441	0.0152053116006041	0	0	0.00387541674977916	0.380474738551848	0.0442367423702733	0	0.000871968768700311	5.699142279087e-06	0	0.00091186276465392	0
CON7	0.0139689710515366	5.94424300065387e-05	0.000505260655055579	0.000297212150032693	0.000237769720026155	5.94424300065387e-05	8.9163645009808e-05	0	0.0635439576769898	0	0.126493491053914	0.00089163645009808	0	0.252095345657731	2.97212150032693e-05	0.168489567853534	0.000505260655055579	0.0450870831599596	0.220234203174226	0	0.000178327290019616	5.94424300065387e-05	0.0563217024311954	0.000178327290019616	0.000713309160078464	0.0145039529215954	0.0353979670688938	0	0	5.94424300065387e-05
CON8	0.0210958879034989	0.00910646788025224	0.000713873863979572	0.00892342329974465	0.00133622543770535	0.00187620695020272	0.00313006232667966	0.00175722797287279	0.0038164795035831	0.00129961652160384	0.0421277102038201	0.0273651647858836	3.66089161015165e-05	0.000237957954659857	0	0.0625005720143141	0.000832852841309501	0.136944802906748	0.180939567831745	0	0.00104335410889322	0	0.312896405919662	0.0663811171210748	0.0189176573954587	0.0941123710679736	0.00191281586630424	0	0.00063150380275116	6.40656031776539e-05
CON9	0.000150784077201448	9.42400482509047e-06	0.000310992159227986	6.59680337756333e-05	0.000329840168878166	0.000103664053075995	3.76960193003619e-05	0	8.48160434258142e-05	0	0.00769941194209891	0.0005937123039807	9.42400482509047e-05	0.0433221501809409	0	0.00367536188178528	0.000565440289505428	0.0016774728588661	0.898550588057901	0	8.48160434258142e-05	4.71200241254524e-05	0.0317117762364294	0.00406174607961399	0.000254448130277443	0.00131936067551267	1.88480096501809e-05	0	0.00523032267792521	0
CON10	0.00637295455501493	0.0206893167127052	1.4021902211254e-05	0.0105374595117574	0.00311987324200401	0.00588919892872667	0.000161251875429421	0.00623974648400802	0.00287448995330707	0.000532832284027651	0.0985108739851648	0.0393454576047787	0.00100957695921029	0.00107968647026656	0	0.0440778496010769	0	0.225570340872443	0.0533533379138214	0	0.0238933213679768	0	0.214198578179116	0.0167772059957654	0.025260456833574	0.199307318030764	0.000736149866090834	7.01095110562699e-06	0.000259405190908199	0.000182284728746302
CON11	0.0168774047892734	0.0140622096184688	0	0.0264449384993427	0.000234026004418962	0.00570610463715645	0.000289090946635188	0.00135597420207457	0.00361363683293985	6.19480599932545e-05	0.0446852006084676	0.0252472760061397	0.000192727297756792	0.00171389632648004	0	0.0829691016842989	9.6363648878396e-05	0.412298754843994	0.0126374042386239	0	0.00520363703943338	0	0.170240151979241	0.0145715603339689	0.0195411713689833	0.138192355609397	0.00342090953518306	0	0.000344155888851414	0
CON12	0	0	4.43936383916185e-05	0	4.43936383916185e-05	7.76888671853323e-05	2.21968191958092e-05	0	0.000266361830349711	0	0.0176686680798642	3.32952287937139e-05	2.21968191958092e-05	0.0385003828951311	0	0.00137620279014017	3.32952287937139e-05	0.00103215209260513	0.720886097022297	0.000122082505576951	0.00014427932477276	0	0.218794046813092	0.000299657059143425	0	0.00043283797431828	0.000155377734370665	0	4.43936383916185e-05	0
CON13	0.168300151621758	0.0303639913189111	0.000644144724454707	0.00247747970944118	0.000505405860726001	0.00532162641587965	0.00567838349403918	0.000485586023050471	0.0170747901574686	9.90991883776472e-06	0.100090180261424	0.00264594832968318	0.00052522569840153	9.90991883776472e-05	3.96396753510589e-05	0.0762568254565995	0.00769009701810542	0.168250602027569	0.0335847149411846	0.00220991190082153	0.00144684815031365	0	0.282779534035616	0.0248144367697629	0.0023882904399013	0.0574676193401976	0.00840361117442448	0	0.000297297565132942	0.000148648782566471
CON14	0.000376826515128575	0.00115739572503777	3.70097470215565e-05	0.00049122027864975	0.000400378172324111	0.00038019103758508	6.72904491301027e-06	3.02807021085462e-05	0	0	0.0542394665213193	0.00397013649867606	0.000148038988086226	0.000252339184237885	6.72904491301027e-06	0.04256120907479	9.42066287821438e-05	0.713924749090738	0.0683334510916193	0	0.000625801176909955	9.42066287821438e-05	0.017384487532762	0.00105982457379912	0.00385574273515489	0.0904921959901621	2.3551657195536e-05	0	5.38323593040822e-05	0
CON15	0.0282743451309738	0.0014877024595081	0	0.0199160167966407	0.00115176964607079	0.00743051389722056	0.0016876624675065	0.000519896020795841	0.00854229154169166	0.00015996800639872	0.070993801239752	0.0379204159168166	0.000207958408318336	0.00247950409918016	0	0.142051589682064	0	0.140691861627674	0.102131573685263	0	0.000455908818236353	0	0.289494101179764	0.0418316336732653	0.0239872025594881	0.0708418316336733	0.00581483703259348	0	0.00140771845630874	0.000519896020795841
CON16	0.00687604534473146	0.000498386579040733	0.0043334290686084	0.00073490902333125	0.00102211484854116	0.000777145174097413	0.000498386579040733	0.000439255967968103	0.0138956936020679	0.000625095031339224	0.263359294487338	0.00327752529945431	0.000371678126742241	0.000168944603064655	0	0.114316365663699	0.000177391833217888	0.0522799074183575	0.12876957645588	0.000861617475629741	0.000278758595056681	0	0.310173843996554	0.0181024142183778	0.00397019817201939	0.0622729806896319	0.00832052170093426	0	0.00015205014275819	0.00344646990251896
CON17	0.0735733399713735	0.0484317630219678	0.0101593129628477	0.00553861472400274	0.0196807517580434	0.0133020100815234	0.00133797996141639	0.000155579065280976	0.000217810691393366	0.000124463252224781	0.19995021469911	0.00488518264982264	0.00532080403260937	0.001275748335304	0.000217810691393366	0.180285020847595	0.00586533076109279	0.0624649947103118	0.0205986682432012	0	0.00556973053705893	0	0.252722633642417	0.0794386707324662	0.000124463252224781	0.00765449001182401	3.11158130561952e-05	0	0.00107349555043873	0
CON18	0.162184703469107	0.0050267114487298	0.001453914297951	0.0130063341072515	0.00277258075423213	0.0105606023037216	0.0011608773076663	0.00737100737100737	0.00750625521267723	0.00961386741203255	0.0623943376236954	0.0171426639316548	0.000732592475711742	0.00790072808421432	0	0.0779140274553119	0.00040574352500958	0.0589567883145865	0.195027387687938	0.0036742330320312	0.0115975024231905	4.50826138899533e-05	0.287976466875549	0.0158803507427361	0.000349390257647138	0.0322791515452066	0.00503798210220229	0	0.00110452404030386	0.000924193584744043
CON19	0.0105294559596942	0.00255778494718699	0.000298316170946215	0.00713749060856499	0.00844124276307067	0.0002154505679056	0.000502717991779732	5.52437353604101e-06	0.00515976488266231	3.31462412162461e-05	0.027207539665002	0.00789432978300261	4.97193618243691e-05	0.583086577982057	0	0.0466809563795466	0.000171255579617271	0.0157168427100367	0.071253369867857	0	0.000734741680293455	5.52437353604101e-06	0.113271754982985	0.0685022318469086	0.0233349538162372	0.00300525920360631	0.00315441728907942	0	0.00102200910416759	2.76218676802051e-05
CON20	0.010934524681412	0.0327449831551194	0.0062985205800498	0.000270982862164933	0.0130511205507544	0.00495093013036473	0.00331038523509594	0	4.39431668375568e-05	0.000256335139885748	0.0576680826131537	0.000278306723304526	7.32386113959279e-06	0	0	0.131939358429764	0.0227039695327377	0.273531565841512	0.0400249011278746	0	0.00506078804745862	2.92954445583712e-05	0.266302914896734	0.000432107807235975	0.000659147502563351	0.1291343196133	3.6619305697964e-05	0	0	0.000329573751281676
CON21	0.0174187781911908	0.0257851961171506	0.0072335737595876	0.00899000187075183	0.0171069862187948	0.0231037851545449	0.00102891350890686	0.000571618616059365	0.00357521461680767	6.23583944792035e-05	0.0575464050385583	0.013178407366605	0.000498867155833628	0.0132823380240703	0	0.143632168617099	0.00368953834001954	0.184715957513147	0.0911160073998628	0	0.0258163753143902	0	0.262965349518801	0.039826227940718	0.00176682117691077	0.0475274896588996	0.00168367665093849	0	0.000831445259722713	0.00704649857614999
CON22	0.427334319996313	0.0165052670391405	6.14530575456673e-05	0.00498281874932786	0.00256566515253161	0.00188968151952927	0.00117272918149648	0.000107542850704918	0.00376399977467212	2.5605440644028e-05	0.0312079110569414	0.00690834788575877	0.000148511555735363	0.0181901050335175	0	0.0949142473792832	0.000102421762576112	0.113544765991878	0.0294104091237306	0	6.65741456744729e-05	1.02421762576112e-05	0.157642455869023	0.00888508790347773	0.00172068561127868	0.0766422049357047	0.00195113457707494	0	0.000245812230182669	0
CON23	0.00632038971820617	4.69917451167745e-05	0.00151156780125625	0.00155072758885356	0.00305446343259034	0.00177002239939851	0.00280384079196754	0	0.0270437493147037	0.000219294810544948	0.0448379567989223	0.00245140270359174	0.00117479362791936	0.0147319120941088	0.000203630895506023	0.237433624160023	0.00382199526949766	0.0740276624739587	0.0884932880124058	0	0.00333641390329099	0	0.271032721918516	0.0129070659920741	0.169655863786595	0.0146379286038753	0.0165802540687019	0	0	0.000352438088375809
CON24	0.00751771862936093	0.0188839355077747	0.000274892732075201	0.0169955419569972	0.00302382005282721	0.00554566207316927	0.00102785978080293	0.00050197803248515	0.00741015190811412	0.00105176349663555	0.191564378682666	0.0283856625512436	0.00631058097981331	0.000752967048727725	0	0.0939894106538861	0.000478074316652524	0.206922516105129	0.0641217177210197	0.00371702781197337	0.0112108427255017	0	0.290836510535563	0.0179636424482186	4.78074316652524e-05	0.0139119626145884	0.00445804300278478	0	0.00305967562657615	3.58555737489393e-05
CON25	0.0355207706201084	8.02729279550472e-05	0.0673409592614891	0.000907084085892033	0.0037407184427052	0.00485651214128035	1.60545855910094e-05	0	0	0	0.167666064619707	8.02729279550472e-06	0	0	0.00160545855910094	0.27046357615894	0.0355689343768814	0.31085691350592	0.00428657435279952	0	0.0287778446718844	0	0.0339474212321894	0.00673489865542846	0	0.0270600040136464	0.00056191049568533	0	0	0
CON26	0.127451610828886	0.00108031637836795	0.00918268921612758	0.059494566265835	0.00960709922191499	0.0913253166998907	2.57218185325703e-05	0	0	0.000141470001929136	0.146344286541058	0.00370394186869012	0	0	0.000102887274130281	0.101215355925664	0.0422995305768118	0.086785415728892	0.109472059674619	0	0.0385055623432577	0.00101601183203653	0.133303324545045	0.0301845540479712	0	2.57218185325703e-05	0.00180052729727992	0	0.00693203009452768	0
CON27	0.0153870764554735	0.022165788500185	0.0026095041942031	0.0237354902568512	0.00475909577180336	0.00681870444615523	0.00062988032273868	0.000859836631040102	0.00916825803097411	7.99848028874514e-05	0.0351133284675912	0.0544196602645497	0.000439916415880983	0.00020996010757956	0	0.154310680970616	0.00421919835231306	0.142172987132445	0.0298543276777412	0	0.00188964096821604	0	0.391535608234435	0.0151771163478939	0.000109979103970246	0.0816844799488097	0.00203961247363001	0	0.000449914516241914	0.000159969605774903
CON28	0.00863268339362186	0.00841550896862508	0.00091620460545515	0.00129625984919951	0.00162880818747582	0.00154058107732088	0.00209709054137512	0	0.0267667478808527	0.00161523478591352	0.0984071613266643	0.0118495795638866	0.000156094117966433	0.0143878056560364	0	0.0985632554446307	0.00253143939136867	0.021914256822331	0.0122364215084121	8.82271101549404e-05	0.00348836420151072	0	0.579468872796867	0.0236720123246486	0.0483959632703754	0.016505256299755	0.0149171683169661	0	0.000509002558586194	0
CON29	0.0336784741144414	0.049281073150283	0.00318591490253616	0.0201131838189059	0.00532383148186963	0.0279186753301195	0.001483965625655	0.000955774470760847	0.00444351289037938	0.00767134772584364	0.09767344372249	0.0303248794801928	0.00548312722699644	0.0134311465101656	0	0.095879270593167	0.00506392789771536	0.120377279396353	0.0618067491092014	0	0.000989310417103333	0	0.261706141270174	0.021018654370153	0.0196269125969398	0.104472856843429	0.00165164535736743	0	0.00034374345001048	0.0060951582477468
CON30	0.00771816649038109	0.0276733445737205	0.000136141335651227	0.0164573929981464	0.000350825749562777	0.00829414906429013	0.000670234267821424	0.00118861858433956	0.00445077443475165	0.000178030977390066	0.409298453224979	0.0320822293667333	0.000109960309564452	0.00962414518949827	0	0.0579438469352491	3.66534365214842e-05	0.106614374430563	0.0254741383824315	0	0.000277518876519809	0.000329880928693357	0.169040413031868	0.0171171548555331	0.026338112243295	0.0751971431264334	0.00317837656693441	8.37792834776781e-05	0.000115196514781807	2.09448208694195e-05
CON31	0.0336902532367071	0.00113997231495807	0.0165295985668919	0.00401704530032842	0.000732839345330185	0.278343240235594	0.00125532665635263	5.42843959503841e-05	0.0118543549656651	2.0356648481394e-05	0.0496973644925766	0.0114607930950248	7.46410444317781e-05	0.000251065331270526	0	0.136817034443449	0.000156067638357354	0.0310981733300763	0.0611920853350704	1.3571098987596e-05	0.00268029205005021	4.0713296962788e-05	0.314625573378932	0.019114892924029	0.0034063458458866	0.00551665173845778	0.00730125125532666	0	0.00879407214396222	0.000122139890888364
CON32	0.00272240228887257	0.0218203111757182	0.00010786876993646	0.0129493890004674	0.0112543083300373	0.00585059661702991	0.000960545713243717	0.00034415274217823	0.00227551738485009	7.19125132909734e-05	0.492374705287111	0.00923562134979787	0.00197245750740956	0.00021573753987292	0	0.0471026962055876	2.56830404610619e-05	0.0588141626558319	0.0464041175050467	0	0.000719125132909734	7.70491213831858e-05	0.156846328095705	0.0148756170350471	0.0526861892018225	0.0573450927414591	0.00157180207621699	0.000955409105151504	0.000421201863561416	0
CON33	0.0176753809019042	0.021155540797691	0.00145592010319153	0.00162194607987127	0.00187098504489087	0.00927829785060216	0.00137929272933934	0.00324389215974253	0.00726682928698229	0.00280328476009246	0.0634857792365359	0.00548524284491897	0.000146869133216689	0.000740731280571129	1.27712289753643e-05	0.113133931878265	0.0032183497017918	0.060612252717079	0.047994278489419	0	0.000153254747704372	0	0.237180878915978	0.0152807754690234	0.0183075567361847	0.365882938915212	1.91568434630464e-05	0	6.38561448768215e-05	0.000530006002477618
CON34	0.060224154769102	0.0164256150304609	0.00524577965865228	0.00360879877226434	0.00213923638562061	0.00294842580105102	0.000325535971724876	0.000492954471469097	0.0141468632283867	7.4408222108543e-05	0.12043900851044	0.0109380086499558	5.58061665814072e-05	0.00213923638562061	5.58061665814072e-05	0.200790587359903	0.00321815560619448	0.0902478723898991	0.0877644979770265	0	0.00462261079849323	5.58061665814072e-05	0.285364832814026	0.0347300376691624	0.00806399107101335	0.0339115472259685	0.00820350648746686	0	0.00293912477328745	0.000827791470957541
CON35	0.0455475084815091	0.01375488238172	0.000248630527016514	0.0128566043486281	0.000834115316442498	0.000417057658221249	0.000818074637280142	0.000272691545760047	0.00944796002662753	0.000593505129007162	0.0557253194100238	0.0248790933808137	0.00167625097246617	0.00191686115990151	0	0.17628706399429	0.00121107127675786	0.084863213108443	0.0405428165828541	0	0.00166021029330382	0	0.35033645324543	0.0528861191982869	0.0194894251822622	0.0878868811305471	0.00536560717980799	0.00580672585677278	0.00465981729666434	1.60406791623557e-05
CON36	0.0211769926229963	0.00844195462865384	0.00021077153474957	0.0333684619224583	0.0323367907260525	0.00268456375838926	0.000831992900327251	0.00069887403627489	0.00670031615730212	7.765267069721e-05	0.253114426756892	0.0523157135725775	4.437295468412e-05	0.00016639858006545	0	0.172422208663819	0.00119806977647124	0.100316157302124	0.0335348605025237	0.00372732819346608	0.0235731321759388	4.437295468412e-05	0.209562371734428	0.0179266736923845	0.00021077153474957	0.0231183093904265	0.00129790892451051	0	0.000831992900327251	6.655943202618e-05
CON37	0.0192511987137156	0.0649458784346378	0	0.0088288495219501	0.00699847827959459	0.0285394355278647	0.00226822475523271	0.00155043211117172	0.0019667518447271	0.00127767090642855	0.0908869045910018	0.0169542622527204	0.000401963880674151	0.0109248040426082	7.17792644060984e-06	0.125872118062534	5.02454850842689e-05	0.248772574578656	0.07485859484912	0	0.000366074248471102	0	0.226556892244968	0.0286614602773551	0.00213184415286112	0.0377056475925235	7.17792644060984e-06	0	0.000179448161015246	3.58896322030492e-05
CON38	0.00433706200191554	0.0103908777129226	0.00138243851311058	0.00986681605435784	0.0154327122901494	0.00164446934239297	0.000551168296076766	0.000180710916746481	0.00459909283119793	4.51777291866202e-05	0.08934347723946	0.0147550463523501	0.00046984838354085	0.0680557312467246	0	0.125847082422249	0.00247573955942679	0.209769232159315	0.0715434519399317	0	0.0111227569257459	1.80710916746481e-05	0.181867466613658	0.0202034804922565	0.000975838950430996	0.152366409454795	0.00186132244248875	0	6.32488208612682e-05	0.000831270217033811
CON39	0.00551848267196441	5.9429813390386e-05	0.0011461464011003	0.0175233049768224	0.00268283157590885	0.00188477408180938	0.00102728677431953	0.000186779413512642	0.00328561968315419	0	0.0642775881683731	0.0275499634931146	0.000679197867318697	0	0.000101879680097804	0.0679707265719186	0.0011970862411492	0.358658923810979	0.0318458900039054	0	0.0178544139371402	0.000135839573463739	0.201458577420067	0.0119029426247602	3.39598933659348e-05	0.18167693953441	5.09398400489022e-05	0	0.00126500602788107	2.54699200244511e-05
CON40	0.00286317058468957	0.0478495195546573	0.000186150409530901	0.00626706378754033	0.00646207850228699	0.0101673580824735	0.000159557493883629	0.000141828883452115	0.00397120873665922	0	0.0776069921639542	0.00743715207602028	5.31858312945431e-05	0.00251746268127504	0	0.131227174414069	0.000434350955572102	0.12092685175336	0.075240222671347	0.0406162464985994	0.0127291422898273	1.77286104315144e-05	0.296537602382725	0.0574229691876751	0.0724922880544623	0.0220632556820196	0.00121440981455873	0	0.0032709286246144	0.000124100273020601
CON41	0.00502429000724543	0.037842524735423	0.000166288558159423	0.0105118124265064	0.000712665249254671	0.0104643014098894	0.0042166027247568	0.000118777541542445	0.0118183653834733	0.000427599149552803	0.0821821809932178	0.0239336746208027	1.18777541542445e-05	0.00301694955517811	0	0.140691997957026	0.000332577116318846	0.0761482818828616	0.0366547493199986	0.00705538596762124	0.000249432837239135	4.75110166169781e-05	0.45507239491157	0.022152011497666	0.0145383710847953	0.0482711928828497	0.00706726372177549	0	0.00124716418619567	2.3755508308489e-05
CON42	0.517215990976878	0.00764981097395409	5.74388537293481e-05	0.0038745117697433	0.00294504668212294	0.0072007435720701	0.000433402259957809	6.78822816801387e-05	0.00316435866908954	6.26605677047434e-05	0.056895795475907	0.00384840319986632	5.74388537293481e-05	0.00444367859306139	0	0.0833228899053825	0.0315234872694613	0.0309856507299956	0.0403481838878794	1.04434279507906e-05	0.00625039162854815	2.08868559015811e-05	0.174196378219187	0.0157225807799152	0.00646448190153936	0.00252730956409132	0.0005535016813919	0	0.000146207991311068	1.04434279507906e-05
CON43	0.0575153296250725	0.0187412928746479	0.0138907249412746	0.0131789015548257	0.00574543161919483	0.0275780717721352	0.00059996542572123	0.000518614181555639	0.00928421074039801	0.000579627614679832	0.0462990268357417	0.03099482402709	0.000213547015934675	0.000447431842910748	2.03378110413976e-05	0.17476281027873	0.0263984787317341	0.036292823803374	0.0402383591454052	0.130517902358169	0.000233884826976073	0	0.200134229552873	0.142954473809984	0.00042709403186935	0.0186396038194409	5.0844527603494e-05	0	0.00367097489297227	7.11823386448917e-05
CON44	0.442494179208372	0.00457862269268621	0.00016202203499676	0.0135138378819519	0.0196646743957178	0.00370250354048151	0.000606082427210101	0	0.00545474184489091	0.00016202203499676	0.0630145699815175	0.00766304217373563	0.00226230767384364	0.00136818607330597	0	0.0585619644271621	0.00373850843714745	0.00982333597369242	0.0811730395333765	0.0979333189313747	0.0170603202035477	1.20016322219822e-05	0.153074818175272	0.0132978085019563	0.000126017138330813	0.000174023667218742	3.00040805549555e-05	0	0.000336045702215501	1.20016322219822e-05
CON45	0.00159002672805666	0.00548217804397448	0.000712097859804515	4.87738260140078e-05	0.000546266851356888	0.00348245117740016	0.00658446651189106	0	0.0134615759798662	0.000380435842909261	0.130577287004702	0.0128177614764813	0.000536512086154086	0	9.75476520280157e-05	0.442427375773065	0.000292642956084047	0.0411358448602142	0.00876953391731861	0	0.00238016270948358	0	0.286829116023177	0.0120861540862711	0	0.0210020094816318	0.00791111457947207	0	0.000848664572643736	0
CON46	0.192881891177945	0.0226294796865997	0.000583696896678166	0.0631814474186379	0.00193068973516624	0.0149815536814063	0.000434031025735047	5.23830548300918e-05	0.00784997493096662	2.24498806414679e-05	0.0569852803615927	0.0207661395933578	0.00143679236105395	0.00515598925399047	2.99331741886239e-05	0.083625805389468	0.00145175894814826	0.0401254199998503	0.0717423352365843	0	0.000740846061168441	0.000478930787017982	0.349065710800638	0.0371919689293652	0.00752819330843891	0.0154604844684242	0.00158645823199707	0	0.00197558949644918	0.000104766109660184
CON47	0.00181046486018358	0.00733518237167164	0.000541272999436329	0.00381130849947926	0.00122439685389735	0.00385983642356665	0.000365825889274209	0.00130278811588468	0.000884701385285587	0.000313565047949322	0.422988050931923	0.0107657333129267	0.000731651778548418	0.000238906703199483	0	0.400616677927634	0.000451682985736523	0.0417750768047722	0.0200868276549441	0	0.00118706768152243	0.0027735575074565	0.055258373866593	0.00461388570554002	0.00213896157708287	0.0139872408888823	0.000354627137561733	0	0.000574869254573757	7.46583447498386e-06
