feature	Klebsiella.克雷伯氏菌属.	Citrobacter.柠檬酸杆菌属.	Salmonella.沙门氏菌属.	Enterobacter.肠杆菌属.	Cronobacter.克罗诺杆菌属.	Serratia.沙雷氏菌属.	Edwardsiella.爱德华氏菌属.	Providencia.普罗维登斯菌属.	Proteus.变形杆菌属.	Shigella.志贺菌属.	Streptococcus.链球菌属.	Faecalibacterium.普拉梭菌.	Roseburia.罗氏菌属.	Bifidobacterium.双歧杆菌属.	Erysipelatoclostridium.丹毒丝菌属.	Enterococcus.肠球菌属.	Escherichia.埃希氏菌属.	Bacteroides.拟杆菌属.	Lactobacillus.乳杆菌属.	Prevotella.普雷沃氏菌属.	Ruminococcus.瘤胃球菌属.	Veillonella.韦荣球菌属.	Clostridium.梭状芽孢杆菌属.	Staphylococcus.葡萄球菌属.	Blautia.经黏液真杆菌属.	Parabacteroides.副拟杆菌属.	Dorea菌属	Anaerostipes.粪厌氧棒状杆菌属.	Butyrivibrio.丁酸弧菌属.	Subdoligranulum属
CON7	-6.1616304334165	-14.0381473799815	-10.9506845387312	-11.7162192850941	-12.0381473799815	-14.0381473799815	-13.4531848792603	-18.4657576971622	-3.97610124226101	-19.108881737648	-2.98286494448031	-10.131256784373	-18.0589641314276	-1.98795861238507	-15.0381473799815	-2.56926882616207	-10.9506845387312	-4.47114200973447	-2.1828895527883	-17.6837211232335	-12.4531848792603	-14.0381473799815	-4.15016524692305	-12.4531848792603	-10.4531848792603	-6.10741004241861	-4.82018968211739	-18.7604665700899	-16.6837211232335	-14.0381473799815
CON8	-5.56689437943875	-6.77889269932444	-10.4520431958932	-6.80818700611848	-9.54762085587543	-9.05796531525001	-8.31959289986955	-9.1524829140343	-8.03354184131079	-9.58769829525077	-4.56908668753157	-5.19151564566998	-14.7374454147555	-12.0370056966144	-18.3114024268529	-3.99998679618499	-10.2296507745568	-2.86833357848213	-2.46642016413888	-17.6837211232335	-9.90455540059071	-18.7130508280301	-1.67624300771045	-3.91308328118597	-5.72412274133	-3.40947181214157	-9.03008628267457	-18.7604665700899	-10.6289209579773	-13.9300904926978
CON9	-12.6952282914958	-16.6952282914958	-11.6508341721373	-13.8878733694381	-11.5659452745508	-13.2357966728585	-14.6952282914958	-18.4657576971622	-13.5253032900534	-19.108881737648	-7.02103602335007	-10.7179483679958	-13.3733001966084	-4.52875134067895	-18.3114024268529	-8.08789797774614	-10.7883376958872	-9.21949486052935	-0.154328365681069	-17.6837211232335	-13.5253032900534	-14.3733001966084	-4.97883750199807	-7.94368423240665	-11.9403407893323	-9.56594527455078	-15.6952282914958	-18.7604665700899	-7.57888433025828	-19.108881737648
CON10	-7.2938219116083	-5.5949701903704	-16.1219583958024	-6.56832910188605	-8.32429686994865	-7.40771287813629	-12.5983964397454	-7.32429686994865	-8.44247829629697	-10.8740308823588	-3.34357320653972	-4.66765910218251	-9.9520333943601	-9.85517185510751	-18.3114024268529	-4.50380234802395	-17.7439862890015	-2.14835070751051	-4.2282776574115	-17.6837211232335	-5.38724877557657	-18.7130508280301	-2.2229791911799	-5.89735371426391	-5.30697545937562	-2.32693341184102	-10.4077128781363	-17.1219583958024	-11.9125050301735	-12.4215186776613
CON11	-5.88876310951473	-6.15203288447228	-18.6181990732734	-5.24086456953998	-12.0610435319552	-7.45327808170976	-11.7561889504267	-9.52645455374913	-8.11233276065203	-13.9785813717632	-4.48405908865754	-5.30772844961045	-12.3411514511479	-9.18850444113743	-18.3114024268529	-3.59128202375106	-13.3411514511479	-1.278237990642	-6.3061560297917	-17.6837211232335	-7.58626394898444	-18.7130508280301	-2.55435675099155	-6.10070081919792	-5.67733923948112	-2.85525028255801	-8.19140433164322	-18.7604665700899	-11.5046501834308	-19.108881737648
CON12	-13.6952282914958	-17.9469633708696	-14.4592875212494	-18.7439862890015	-14.4592875212494	-13.6519325991918	-15.4592875212494	-18.4657576971622	-11.8743250205283	-19.108881737648	-5.82266290070576	-14.8743250205283	-15.4592875212494	-4.69898339596303	-18.3114024268529	-9.50509121086254	-14.8743250205283	-9.92012871014138	-0.472156769183517	-12.9998559026121	-12.7588478031083	-18.7130508280301	-2.19235461064206	-11.7044000190859	-17.7439862890015	-11.1738853023872	-12.6519325991918	-18.7604665700899	-14.4592875212494	-19.108881737648
CON13	-2.57089161849365	-5.04149474561145	-10.600327514508	-8.65691104287432	-10.9502699855649	-7.553917049551	-7.46030399877951	-11.0079854834212	-5.87198834131146	-16.6226953275364	-3.32062765500989	-8.56199939584886	-10.8947748729732	-13.300767232649	-14.6226953275364	-3.71298971632084	-7.02278248534928	-2.57131642784889	-4.89605140605242	-8.82179542761611	-9.43287076865639	-18.7130508280301	-1.8222503849726	-5.33267648060379	-8.70980599130645	-4.12110690460402	-6.89477487297321	-18.7604665700899	-11.7158047319279	-12.7158047319279
CON14	-11.373811896821	-9.75490206417655	-14.7217352002413	-10.9913422599986	-11.2863490555707	-11.3609878564635	-17.1811668188786	-15.0112418174363	-17.4208237593134	-19.108881737648	-4.2045132010282	-7.97659567462944	-12.7217352002413	-11.9523481283828	-17.1811668188786	-4.55431705440961	-13.373811896821	-0.486156079225409	-3.87126419969513	-17.6837211232335	-10.6420080077706	-13.373811896821	-5.84605565045379	-9.88195880049137	-8.01877549012174	-3.46606280964248	-15.373811896821	-18.7604665700899	-14.1811668188786	-19.108881737648
CON15	-5.14436257978554	-9.39269826837427	-18.6181990732734	-5.64992705252685	-9.76193207803998	-7.07232229309964	-9.21075789077511	-10.9094892664538	-6.87116114779474	-12.6099289845949	-3.81616312728529	-4.7208814017559	-12.2314173613412	-8.65573267420806	-18.3114024268529	-2.81551311824483	-17.7439862890015	-2.82938921712297	-3.29149915465192	-17.6837211232335	-11.0989670653176	-18.7130508280301	-1.7883941431682	-4.57926184834799	-5.38159127261356	-3.81925467595345	-7.4260455255627	-18.7604665700899	-9.472425460845	-10.9094892664538
CON16	-7.18420522582582	-10.9704471607302	-7.85027519448502	-10.4101467142433	-9.93422697281748	-10.3295282540351	-10.9704471607302	-11.152650491951	-6.16921834146947	-10.6436368444631	-1.92489571884273	-8.25317736790494	-11.3936585914548	-12.5311621152047	-18.3114024268529	-3.12889613865156	-12.4607727873133	-4.25759960348443	-2.9571363172799	-10.1806648681206	-11.8086960907336	-18.7130508280301	-1.68885106140653	-5.78767407541552	-7.97657326352707	-4.00524985446136	-6.90911029574833	-18.7604665700899	-12.6831652086498	-8.18066486812058
CON17	-3.76467310363977	-4.3679026686284	-6.62105334855115	-7.49625909913118	-5.66707086051591	-6.23221192032432	-9.54572777539548	-12.6500644352102	-12.16463760804	-12.9719925300976	-2.32228726462617	-7.67737178120595	-7.55414001521168	-9.61444052547949	-12.16463760804	-2.47164856082717	-7.41357181682891	-4.0008082576929	-5.60130512329036	-17.6837211232335	-7.48817675283332	-18.7130508280301	-1.98437321817325	-3.65401470769046	-12.9719925300976	-7.02947802475834	-14.9719925300976	-18.7604665700899	-9.86346807331941	-19.108881737648
CON18	-2.62429033741551	-7.63616940912287	-9.42584205361992	-6.26464180039769	-8.49455480370393	-6.56516407138399	-9.75056878185996	-7.08392248354509	-7.05769094197191	-6.70066737772488	-4.00244108140645	-5.86626487131868	-10.4147014960147	-6.98379867503255	-18.3114024268529	-3.68197309873599	-11.2671443076009	-4.08419825436518	-2.35825135908119	-8.0883411548121	-6.4300420421492	-14.4370693090432	-1.79597717387647	-5.97661341273354	-11.4828729986563	-4.95325353177892	-7.63293828785986	-18.7604665700899	-9.82235946492797	-10.0795173044251
CON19	-6.56942529325229	-8.61088931390199	-11.7108701949988	-7.13036734246831	-6.88832886912648	-12.1803554783	-10.9579630569635	-17.4657576971622	-7.59847895745257	-14.8807951964411	-5.19984968793113	-6.98496749606641	-14.2958326957199	-0.77821798101258	-18.3114024268529	-4.42102207110532	-12.5115613867754	-5.99154475996829	-3.81089794295484	-17.6837211232335	-10.410475261661	-17.4657576971622	-3.14213993387065	-3.86770519700063	-5.42136357780378	-8.37829485591189	-8.30841076179939	-18.7604665700899	-9.93437623664592	-15.1438296022749
CON20	-6.51496568129305	-4.93258230088495	-7.31077128183813	-11.8495107657986	-6.25968250990567	-7.65808469514541	-8.2387851690124	-18.4657576971622	-14.4740016307064	-11.9296811144826	-4.11608313426855	-11.811036617984	-17.0589641314276	-17.7130508280301	-18.3114024268529	-2.92205310011344	-5.46091163126599	-1.87022076367855	-4.64295835086832	-17.6837211232335	-7.62642223103933	-15.0589641314276	-1.90885987481031	-11.1763210820657	-10.5671110350979	-2.95305562285643	-14.7370360365402	-18.7604665700899	-16.6837211232335	-11.5671110350979
CON21	-5.84321275753307	-5.27731317133999	-7.1110756953837	-6.79746286870834	-5.8692705708108	-5.43572695820543	-9.92466257115281	-10.7726594777078	-8.12775443653033	-13.9690566905113	-4.11913038470203	-6.24568016109302	-10.9690566905113	-6.23434707028543	-18.3114024268529	-2.7995491959568	-8.08234397684038	-2.43661958952731	-3.45615165860465	-17.6837211232335	-5.27556973301194	-18.7130508280301	-1.92705538423213	-4.65013734549624	-9.14462825509472	-4.39509398742546	-9.2141691883478	-18.7604665700899	-10.2320910963451	-7.14887772809608
CON22	-1.22656290775324	-5.92092970962523	-13.9901556819636	-7.64882218790367	-8.60645138948957	-9.04764117662438	-9.73591439458784	-13.182800759906	-8.05351774296105	-15.2531900877974	-5.00194439799829	-7.17744354973651	-12.7171371875572	-5.78070231633467	-18.3114024268529	-3.39723152633599	-13.2531900877974	-3.1386668903978	-5.08752933629875	-17.6837211232335	-13.8746784645437	-16.5751181826848	-2.66527196476953	-6.81439823521916	-9.18280075990602	-3.70571712290668	-9.00147099519146	-18.7604665700899	-11.9901556819636	-19.108881737648
CON23	-7.30577076626147	-14.3772331288181	-9.36973859227117	-9.33283900945964	-8.35486531578963	-9.14201666712406	-8.47837985227499	-18.4657576971622	-5.20856101068586	-12.1548407074816	-4.47913565166758	-8.67217678260663	-9.73337693904337	-6.08491149601605	-12.2617559113982	-2.07440383819766	-8.03145829197636	-3.7557917155654	-3.49828815512639	-17.6837211232335	-8.22748600931341	-18.7130508280301	-1.88346105548626	-6.27569510235603	-2.55931680035486	-6.09414477579409	-5.91439007553166	-18.7604665700899	-16.6837211232335	-11.4703425332096
CON24	-7.05548936497444	-5.72669672878926	-11.8288436157967	-5.87869982223431	-8.36941199715942	-7.49442457672615	-9.92614081715163	-10.960088149075	-7.07628116657949	-9.89297395321643	-2.38409877742293	-5.13869377374805	-7.30801145249527	-10.3751256483538	-18.3114024268529	-3.41135796551315	-11.0304774769664	-2.27283745546135	-3.96304311620984	-8.07163480172312	-6.47896145933835	-18.7130508280301	-1.78171970368269	-5.79877627793736	-14.3524055718537	-6.16753022894544	-7.80937375159849	-18.7604665700899	-8.35240557185373	-14.7674430711326
CON25	-4.81519330860054	-13.6047269535709	-3.89237191749636	-10.1064760860431	-8.06246890380398	-7.6858637162963	-15.9266550484583	-18.4657576971622	-17.4208237593134	-19.108881737648	-2.57633737592596	-16.9266550484583	-18.0589641314276	-17.7130508280301	-9.28279885868353	-1.886493778222	-4.81323843697231	-1.68567742989396	-7.8659591167707	-17.6837211232335	-5.11889764486899	-18.7130508280301	-4.88055420342946	-7.21412804801843	-17.7439862890015	-5.20769413647405	-10.7973720315133	-18.7604665700899	-16.6837211232335	-19.108881737648
CON26	-2.97197848755189	-9.85433040684698	-6.76686756559664	-4.07109827898955	-6.70168339683651	-3.45284133816997	-15.2466478296257	-18.4657576971622	-17.4208237593134	-12.7872162109884	-2.77256167261035	-8.07672282818343	-18.0589641314276	-17.7130508280301	-13.2466478296257	-3.30449990923089	-4.56321453679034	-3.52640357133818	-3.19136539412455	-17.6837211232335	-4.69878932356733	-9.94286708144864	-2.90721533362897	-5.05004570310257	-17.7439862890015	-15.2466478296257	-9.11736481268078	-18.7604665700899	-7.17250636687324	-19.108881737648
CON27	-6.02213704412902	-5.49552150558993	-8.58200856388735	-5.39681034081533	-7.71509679714929	-7.19628663143306	-10.6326346369573	-10.1836498057551	-6.76913663686218	-13.6099145604572	-4.83183743092188	-4.19972823973214	-11.1504829418199	-12.2175971376785	-18.3114024268529	-2.69609017004917	-7.88881537175005	-2.81428071595046	-5.06591611032269	-17.6837211232335	-9.04767213623616	-18.7130508280301	-1.35278457539874	-6.04195848504177	-13.1504829418199	-3.61379419742419	-8.93748921848574	-18.7604665700899	-11.1180614641276	-12.6099145604572
CON28	-6.85597520649471	-6.89273375650482	-10.0920425647282	-9.59142933374331	-9.26196756617054	-9.34230967448815	-8.89739513387469	-18.4657576971622	-5.22341432540115	-9.27404039847112	-3.3450928819894	-6.39902031814962	-12.645296205722	-6.1190096123285	-18.3114024268529	-3.34280628219705	-8.62582634152382	-5.51198643616508	-6.35267448034672	-13.468418443638	-8.16323361258518	-18.7130508280301	-0.787196928509293	-5.40067383700213	-4.36896947311547	-5.92093064833548	-6.06688249082983	-18.7604665700899	-10.9400394712832	-19.108881737648
CON29	-4.89202941471356	-4.3428225171077	-8.29407655242808	-5.63571471846559	-7.5533193790995	-5.16262569880041	-9.39632661067603	-10.0310421465943	-7.81408361130847	-7.02630422758762	-3.35588982633002	-5.04335427810325	-7.51078533526095	-6.21827372835032	-18.3114024268529	-3.38263725612793	-7.62552742143395	-3.05436497849937	-4.01609180512832	-17.6837211232335	-9.98128911139719	-18.7130508280301	-1.93398031541518	-5.57218587992509	-5.67102294164702	-3.25879993137488	-9.24188034130265	-18.7604665700899	-11.5063801561409	-7.35812060683944
CON30	-7.01752611973388	-5.1753591725589	-12.8426072106879	-5.9251203720302	-11.4769577383712	-6.91369030874934	-10.543046928829	-9.71649844153803	-7.81172789780389	-12.4555840875786	-1.2887748801681	-4.96208179285162	-13.1507295060502	-6.69912587753991	-18.3114024268529	-4.10920072038613	-14.7356920067713	-3.22952613032108	-5.29482283916048	-17.6837211232335	-11.8151264742658	-11.565767005329	-2.56455989742911	-5.86841326706168	-5.24670424413606	-3.73317833738803	-8.29749422257327	-13.543046928829	-13.0836153101917	-15.543046928829
CON31	-4.89152491708922	-9.77678549672619	-5.91880450159862	-7.959649553876	-10.4142154173415	-1.84506304813774	-9.63772145898864	-14.169102919505	-6.39843902658819	-15.5841404187838	-4.33068684370762	-6.44714930670357	-13.7096713008677	-11.959649553876	-18.3114024268529	-2.86968023032777	-12.6455409634479	-5.00702634913064	-4.03051112486743	-16.169102919505	-8.54339407644049	-14.5841404187838	-1.66829215430702	-5.70915907113002	-8.19755936555418	-7.50199137742993	-7.09764055694833	-18.7604665700899	-6.82925291662033	-12.9991779180626
CON32	-8.52090401529336	-5.51818451393977	-13.1784351419652	-6.27097216188538	-6.4733787957537	-7.41720053303581	-10.0238581048563	-11.5046633742861	-8.7795896761889	-13.7633976426863	-1.02217144657879	-6.75857525922947	-8.98579006402276	-12.1784351419652	-18.3114024268529	-4.4080465462615	-15.2488244698566	-4.08769258687225	-4.4296033663064	-17.6837211232335	-10.441469547799	-13.6638619691354	-2.6725763400133	-6.07090667766071	-4.24643135658937	-4.12418615567785	-9.31336472205127	-10.0315937536359	-11.2132005601258	-19.108881737648
CON33	-5.8221148845354	-5.56282062409112	-9.42385309800739	-9.26805842539996	-9.06198625774988	-6.75192412453929	-9.50185561000866	-8.26805842539996	-7.10445826986555	-8.47866598263677	-3.97742272422952	-7.51022879103367	-12.7331811561151	-10.3987621170446	-16.2567431121721	-3.14389639800384	-8.27946318867221	-4.04424672697818	-4.38099376075207	-17.6837211232335	-12.671780611451	-18.7130508280301	-2.07594038772278	-6.03213843063363	-5.77141692293161	-1.45054595036718	-15.671780611451	-18.7604665700899	-13.9348150172848	-10.8817036808252
CON34	-4.05351394903173	-5.92790879884454	-7.57462707409421	-8.11426558430588	-8.86868837554863	-8.4058393963536	-11.584895409548	-10.9862579719298	-6.14337398876851	-13.714178426493	-3.05362535835576	-6.51450608165664	-14.1292159257718	-8.86868837554863	-14.1292159257718	-2.31623645452037	-8.27955019885628	-3.46996326917351	-3.51021872325354	-17.6837211232335	-7.75707638493072	-14.1292159257718	-1.80912054091075	-4.8476722142668	-6.95429024327117	-4.88207958045387	-6.92954358093548	-18.7604665700899	-8.4103976783159	-10.2384449955266
CON35	-4.45648405121791	-6.18391238658259	-11.9737089372559	-6.28134653748822	-10.2274655295017	-11.2274655295017	-10.2554799056713	-11.8404424063924	-6.72578142381231	-10.7184518820138	-4.16552320893238	-5.32892227660668	-9.22054611556189	-9.02703843966202	-18.3114024268529	-2.50400148180618	-9.68950050831769	-3.55871688649536	-4.62440987085239	-17.6837211232335	-9.23441829014344	-18.7130508280301	-1.513186983481	-4.24096707597238	-5.68116464914963	-3.50820835933679	-7.54204284700131	-7.42805936055956	-7.74551089423824	-15.9279052476428
CON36	-5.56135846522018	-6.88820720912057	-12.2120323391805	-4.90537100094648	-4.95067968453626	-8.54109661534952	-10.2311411621282	-10.4826799291242	-7.22155511329904	-13.6526049305665	-1.98213835584073	-4.25661184964436	-14.4599598526241	-12.5530692570156	-18.3114024268529	-2.53598248365288	-9.70507235046065	-3.31737410426783	-4.89819458899641	-8.06764242984536	-5.40671272671169	-14.4599598526241	-2.25454839988965	-5.80174836987232	-12.2120323391805	-5.43482029034561	-9.58959513304071	-18.7604665700899	-10.2311411621282	-13.874997351903
CON37	-5.69890790892873	-3.94461821684339	-18.6181990732734	-6.8235588306066	-7.15874302219623	-5.13089938927092	-8.7842206826561	-9.33311392866974	-8.98996934787268	-9.61226799986681	-3.45978375060977	-5.88220818143605	-11.2806465087756	-6.51624878732966	-17.0880014308332	-2.98996934787268	-14.2806465087756	-2.00710064760314	-3.73968822172964	-17.6837211232335	-11.4155760888617	-18.7130508280301	-2.14205471413808	-5.12474407420016	-8.87368231003244	-4.72907556167849	-17.0880014308332	-18.7604665700899	-12.4441452410585	-14.7660733359458
CON38	-7.84906621678579	-6.58853866656257	-9.49856896970166	-6.66319967147446	-6.01786455277382	-9.24816217219561	-10.8252194748314	-12.4340287175069	-7.76443496631861	-14.4340287175069	-3.48449378448994	-6.08264773683262	-11.0555170942532	-3.87713952778008	-18.3114024268529	-2.99025632474321	-8.65792472943378	-2.25312500832757	-3.80503646036421	-17.6837211232335	-6.49034176590985	-15.7559568123943	-2.45904060551502	-5.62925233955112	-10.0010693102308	-2.71438321209824	-9.06945628521109	-18.7604665700899	-13.9486018903367	-10.2323948563373
CON39	-7.50151263768536	-14.0384536235436	-9.76899294855034	-5.83458129017792	-8.54202779742407	-9.05139267925107	-9.92694530832658	-12.3863769269639	-8.24961878945677	-19.108881737648	-3.95954039272822	-5.18180578271468	-10.5238804507138	-17.7130508280301	-13.26084604488	-3.87894264521364	-9.70625719320238	-1.47931556790119	-4.97274899793971	-17.6837211232335	-5.8075754108694	-12.8458085456012	-2.3114448630521	-6.39253791159055	-14.8458085456012	-2.4605527866566	-14.26084604488	-18.7604665700899	-9.62664002513901	-15.26084604488
CON40	-8.44817065751228	-4.38535175073935	-12.3912435894274	-7.3179946073968	-7.27378600787927	-6.61991133619038	-12.6136360107639	-12.7835610122062	-7.9762060901486	-19.108881737648	-3.68766954888528	-7.07103401176638	-14.198598511485	-8.63381389270152	-18.3114024268529	-2.92986159190598	-11.168851168091	-3.04779346493957	-3.73235207129144	-4.62179926890153	-6.29572097838315	-15.7835610122062	-1.75371303790213	-4.12222825941102	-3.78602866467984	-5.50221049722517	-9.68552892924568	-18.7604665700899	-8.25608400614581	-12.9762060901486
CON41	-7.63686454417069	-4.72384784576533	-12.554023475233	-6.57184475232028	-10.4544878016821	-6.57838018837023	-7.8897031828986	-13.0394503024033	-6.40282568185963	-11.1914533958483	-3.60503057177405	-5.38481427387531	-16.3613783972906	-8.37269371051848	-18.3114024268529	-2.82938781916305	-11.554023475233	-3.71504470390967	-4.76985605071991	-7.14705927648988	-11.9690609745119	-14.3613783972906	-1.13583202106662	-5.49641848214804	-6.10399055459799	-4.37269371051848	-7.14463253909534	-18.7604665700899	-9.64713287962452	-15.3613783972906
CON42	-0.951161214661075	-7.03036018526311	-14.0876135159354	-8.01176975795192	-8.40749378217393	-7.11763839305874	-11.1720057032258	-13.8466054164316	-8.30387115109977	-13.9620826338516	-4.13553414656065	-8.02152432547765	-14.0876135159354	-7.81402981288676	-18.3114024268529	-3.58514331223172	-4.98742904875999	-5.01225592309245	-4.63135245195732	-16.5470451345727	-7.32183769762922	-15.5470451345727	-2.52121346624069	-5.99101814184804	-7.27324953535846	-8.62818189729813	-10.8191246800095	-18.7604665700899	-12.7396902125151	-16.5470451345727
CON43	-4.1199096593436	-5.73763570852229	-6.16973429586291	-6.24562606126838	-7.44336900685045	-5.18033460101666	-10.7028330147912	-10.9130507221815	-6.75100501416878	-10.7525860499883	-4.4328743201338	-5.01182887665968	-12.1931586413742	-11.1260444455157	-15.585476064153	-2.51652988450422	-5.24340139615386	-4.78417187810398	-4.6352847141803	-2.93768038869022	-12.061914108096	-18.7130508280301	-2.32096015811399	-2.80637232456871	-11.1931586413742	-5.74548499361312	-14.2635479692656	-18.7604665700899	-8.08962103726583	-13.7781211420954
CON44	-1.17626961750517	-7.77087060189967	-12.5915223465707	-6.20941873665397	-5.66824989119144	-8.07728316958478	-10.6881983659824	-18.4657576971622	-7.5182733645401	-12.5915223465707	-3.98817074830807	-7.02786703903148	-8.78798913546554	-9.51351983456946	-18.3114024268529	-4.09389224097192	-8.0633214957102	-6.66957124226005	-3.62285555337553	-3.35205641187535	-5.87321146505668	-16.3464098487342	-2.7076911254509	-6.23266768268502	-12.9540924259554	-12.4884288536066	-15.0244817538468	-18.7604665700899	-11.5390549266766	-16.3464098487342
CON45	-9.29673326751051	-7.51103510152066	-10.4556368628616	-14.3235333268542	-10.838106499684	-8.16568115771249	-7.2467177298034	-18.4657576971622	-6.21500887007606	-11.3600592028793	-2.93702412277629	-6.28571186141926	-10.8641017082169	-17.7130508280301	-13.3235333268542	-1.17648743790851	-11.7385708261331	-4.60346011546246	-6.83328411622714	-17.6837211232335	-8.7147240841787	-18.7130508280301	-1.80173661544244	-6.37050094960099	-17.7439862890015	-5.57332881757436	-6.98190331752432	-18.7604665700899	-10.2025179258929	-19.108881737648
CON46	-2.37421039335696	-5.46565277627872	-10.7424929816375	-3.98435520172806	-9.01666794507654	-6.0606689416638	-11.1699142053722	-14.2205402784422	-6.99309623792252	-15.4429326997786	-4.13326687912514	-5.58962314437496	-9.44293269977863	-7.5995350277955	-15.0278952004998	-3.57990798954175	-9.42798235831266	-4.63933969651723	-3.80103148351738	-17.6837211232335	-10.3985385804202	-11.0278952004998	-1.51842944893194	-4.74886506405014	-7.05348061069426	-6.01527066163473	-9.29997474593659	-18.7604665700899	-8.98350108114134	-13.2205402784422
CON47	-9.10942410924588	-7.0909514491744	-10.8513559563054	-8.03549789544257	-9.67371304170228	-8.01724457600543	-11.4165552022052	-9.58418182011071	-10.1425217974221	-11.6389476235416	-1.24131118592688	-6.53740959707955	-10.4165552022052	-12.0312650463204	-18.3114024268529	-1.31970561217248	-11.1124018090458	-4.58121370904632	-5.63760645486559	-17.6837211232335	-9.71838209103601	-8.49404664578177	-4.17766308236773	-7.75980201841599	-8.86887371756346	-6.15974478399125	-11.4614094379894	-18.7604665700899	-10.7644785056255	-17.0312650463204
