feature	Arthrodermataceae	Aspergillaceae	Ceratobasidiaceae	Chaetomiaceae	Cladosporiaceae	Clavicipitaceae	Cryptococcaceae	Cryptomonadaceae	Debaryomycetaceae	Dipodascaceae	Glomerellaceae	Herpotrichiellaceae	Malasseziaceae	Marasmiaceae	Mycosphaerellaceae	Nectriaceae	Ophiocordycipitaceae	Ophiostomataceae	Phaffomycetaceae	Pichiaceae	Pneumocystidaceae	Pyriculariaceae	Saccharomycetaceae	Saccharomycodaceae	Schizosaccharomycetaceae	Sclerotiniaceae	Sordariaceae	Trichocomaceae	Trichomonascaceae	Ustilaginaceae
CON45	-9.97752448262595	-9.48040533088275	-10.8498577369792	-7.33293799921838	-7.85085267913752	-7.99092049046594	-10.7094815231086	-10.8283006600169	-6.6044666243289	-9.98668448191143	-8.42332423567548	-10.9508989160501	-10.8852444366011	-10.9495565482069	-8.65559638773859	-9.406270094789	-9.40066330219326	-7.07795722782329	-10.8653896083821	-8.6145126693297	-10.993967637942	-8.15460075795987	-0.16044975489527	-10.9634741239749	-3.98023779258454	-9.48040533088275	-10.8863592851927	-10.733015321686	-10.8846561932557	-9.89683693094459
CON46	-6.85746879136969	-4.20616379581984	-10.8498577369792	-3.7891014610635	-4.84269343868929	-5.67066997136298	-9.45950480544979	-10.8283006600169	-5.91371290200931	-8.22246560814894	-4.79721791026788	-8.03804103701151	-10.8852444366011	-7.39649500792399	-6.13757671056242	-5.75906508730869	-6.87454230472863	-4.10951279214455	-9.5664200093663	-6.1427384156782	-9.09693472606508	-4.37204196419945	-3.11584318861514	-9.45950480544979	-1.23912647775456	-8.62300353773267	-7.98145750864514	-7.20077053704962	-8.03804103701151	-5.5664200093663
CON47	-6.60768257722124	-4.68168315866502	-8.34464817138745	-5.17982103758481	-5.10518223669206	-6.35614381022528	-8.83007499855769	-9.41503749927884	-4.79249754074121	-8.34464817138745	-6.15200309344505	-10.9508989160501	-10.8852444366011	-8.27753397552891	-6.39711559128158	-5.37648425850945	-7.28850509334991	-5.32192809488736	-8.96437609026928	-4.79054663437105	-7.64950275291587	-5.22653107209481	-2.4627815994614	-7.63542756770414	-1.08247873536808	-8.64950275291587	-8.39119075732448	-8.11247472925841	-8.05514155419246	-6.62844113738804
MI1	-6.92861492288104	-5.54528628332953	-10.8498577369792	-3.23664387919239	-4.34495980334667	-5.25988406446728	-7.86721437821689	-10.8283006600169	-6.50966237359881	-6.15296886055077	-4.18071385103368	-10.9508989160501	-7.59419588381048	-8.04278594280035	-5.78684096175287	-6.19008203356787	-5.70398402934859	-3.45640972806025	-7.10344872470697	-6.52143954137516	-8.49798056855118	-5.11232687605343	-3.32740934311558	-9.02591212423595	-1.45640972806025	-7.75173716079696	-9.49798056855118	-7.94438223873935	-8.64482195688045	-5.31518576685782
MI2	-6.3371503767975	-4.22230745045874	-10.8498577369792	-3.78484357652123	-4.71422002587733	-5.82257720396775	-9.2337726369522	-10.8283006600169	-6.26479953257282	-5.9745802974128	-4.35895474711585	-9.39604406585107	-6.88147089302131	-7.89354372532189	-5.71422002587733	-5.28056684843114	-6.96818252621465	-4.29550686845509	-7.73307905312864	-6.17365164451463	-6.42641771489459	-4.42094673738301	-3.59237419060133	-9.43080948401175	-1.32803358726691	-7.86949825135524	-7.79967680185767	-8.13015000587804	-9.2337726369522	-4.83416517824296
MI3	-6.61212230747738	-4.8383317729722	-10.8498577369792	-4.30433839491028	-4.3892272924968	-5.16489793413963	-7.89928498420406	-10.8283006600169	-6.07728328618206	-6.29724897012396	-4.60335209784964	-10.9508989160501	-8.06278371648694	-7.93405040236474	-5.69541265083841	-5.1571760867619	-6.25817940544537	-4.13425547161998	-6.97871945169847	-5.39073559900207	-8.67689256286761	-4.67689256286761	-3.30149844312532	-10.9634741239749	-1.30558263391875	-7.9517524040982	-7.30291772021066	-8.1017778481028	-7.5773568893167	-4.96292747965487
MI4	-7.15764532315856	-5.35842745053929	-10.8498577369792	-4.90077730367504	-5.20969207092816	-5.61105463330992	-8.72006525522863	-9.19213369954385	-5.00422295262818	-8.53162016581552	-4.63853536973203	-9.44589029178963	-7.87954346923582	-7.60717119882269	-7.31343999576598	-6.14070546073685	-7.45982948274751	-4.88423516456055	-9.01704699298576	-5.40149617243118	-8.62276805387371	-5.37484054043013	-2.67821512355263	-8.56136750920957	-1.10091161289993	-9.23943941432221	-8.47390466795923	-8.82440191504336	-9.01704699298576	-4.24244816419455
MI5	-6.71528868115401	-4.8375030214534	-9.08046997399526	-4.12829849908587	-4.45047989834416	-5.77114191588753	-7.62675200655235	-10.8283006600169	-5.64402999798419	-7.17776717535017	-5.15901708418384	-7.23770971580645	-7.27311505193765	-6.53794273959449	-6.00784217390786	-5.81939708449475	-6.11217883372259	-4.00411908786514	-8.87611147548907	-5.72444868043948	-7.91753140286905	-4.27423559183157	-3.16108843420354	-8.58166411702381	-1.32239162998622	-9.8491444278888	-7.23770971580645	-8.31862971119002	-8.96017574027754	-4.85248787096317
MI6	-7.01599394427203	-4.58200734219219	-9.64604433452172	-3.25372691174296	-4.5177430767442	-4.90265247119608	-10.7094815231086	-10.8283006600169	-5.46660911379694	-6.3310026252196	-4.20547174313574	-9.95089891605014	-9.36593641532899	-8.95089891605014	-4.99123784518646	-4.82647346275448	-5.95089891605014	-3.47468879747297	-8.82890839167153	-5.57893013866318	-9.99396763794203	-4.64389906269016	-3.49774934905095	-10.9634741239749	-1.68991021989335	-10.9590526097676	-7.66332232595356	-10.733015321686	-6.6852149318024	-5.40900513722087
MI7	-6.57011854997124	-4.45752672359488	-10.8498577369792	-4.61612371923568	-4.1574249911607	-5.9956028366852	-9.6145126693297	-9.77801140161257	-5.92202170430409	-7.6145126693297	-5.12265957300002	-10.9508989160501	-9.72142787324621	-6.66698008922383	-4.75830948717003	-7.45608330672521	-8.02955016860854	-5.14341813316682	-9.72142787324621	-7.6145126693297	-7.88270878027927	-4.87112080600406	-2.39603592305527	-8.04682816004038	-1.27482170244158	-8.06431558676922	-9.51497699577878	-8.0124766552496	-9.6145126693297	-5.0124766552496
MI8	-5.88538175522413	-4.61750337715902	-10.8498577369792	-4.00416489019436	-5.37339869986008	-5.2982643697993	-7.37339869986008	-9.82830066001686	-5.33755350091336	-7.06422983568806	-5.32433788140919	-8.43835414170085	-8.62019246468666	-6.08265531015824	-6.48660931030807	-6.18643576806123	-6.05692503506482	-4.70471437324142	-8.10131915442328	-5.85023130008636	-7.38250090696733	-4.5176095370122	-2.65045158230942	-7.98584193700334	-1.36111676565538	-8.07157181102922	-7.68628165514443	-7.45746296464855	-7.91809733036751	-5.25165342750771
MI9	-6.50435166121959	-4.85541257115164	-10.8498577369792	-3.97526565869094	-5.53382277971076	-6.08006184870255	-9.68492390686141	-10.8283006600169	-6.54196595301937	-7.52572531201216	-5.4702809851299	-8.42188950102762	-9.73383350734236	-5.4094201490654	-6.42690757579424	-5.55839150093248	-7.08401986227123	-4.19520972128807	-9.54742038311148	-5.96976268301355	-8.61453457897001	-4.95337858847946	-2.21054194675814	-9.78445958041233	-1.37128502017863	-8.46253148552496	-8.00685200174877	-6.59746106561107	-7.85034751606878	-6.06825254641292
MI10	-6.25972167179296	-5.22700609664958	-9.44294349584873	-3.74790858214844	-3.90637247922985	-5.58496250072116	-8.7799784831263	-9.12101540096137	-5.58496250072116	-7.56847437793259	-3.75023113973225	-8.44294349584873	-9.18660374258894	-7.41319615245468	-5.05444778402238	-6.11302261020784	-5.38164731657986	-3.47459669711882	-8.80551357523344	-5.45805038823894	-10.993967637942	-5.91590097105675	-2.77209057369599	-7.62418381051887	-1.66523155933921	-8.20347756115334	-8.68213115972815	-8.68213115972815	-9.61286849729104	-7.48358548034607
MI11	-6.01350707397455	-5.1849406973685	-9.10822573122769	-4.15270036036829	-4.69061428828502	-5.67145471000156	-7.60815212809305	-9.77807712953536	-5.45287390261513	-7.35486569881081	-5.2346937325656	-8.08776162866797	-8.15004590692232	-7.456149034648	-5.82811781203495	-5.50618971714759	-5.85813038110139	-4.26596519422188	-9.53706903003156	-5.85813038110139	-8.40461873400791	-4.40461873400791	-3.12181479597564	-7.6525462474515	-1.26524689943936	-10.9590526097676	-7.34269098486471	-6.60815212809305	-7.31864551089806	-5.06508123952717
MI12	-5.82613506319785	-4.48209180692913	-7.10331365135191	-3.70054309267832	-5.58625521513256	-5.01710550944799	-8.32570607268836	-10.8283006600169	-4.49020011031661	-7.56897722370073	-4.5374283878259	-7.69183397148626	-7.98728985501243	-7.22175510864945	-5.90446342388281	-6.30512519526591	-5.75742231311384	-4.47978349437127	-10.8653896083821	-4.7133671330359	-6.24117256247669	-4.8159083213506	-2.88983228392286	-8.81445325815021	-1.59888111801901	-6.59872456709478	-8.66012511175892	-8.61890244903241	-8.86175897292857	-5.26085492833839
MI13	-7.17083036390747	-5.14858795355117	-10.8498577369792	-4.32441921008911	-5.60501291245302	-5.6871511990235	-7.13859002690727	-10.8283006600169	-6.47352898731478	-7.47856457721208	-6.00181129344682	-9.55097307274013	-9.6842396036036	-5.55362752618611	-6.74969266509221	-5.93453234054581	-7.41926739352831	-4.84402004764037	-9.11487395793346	-6.29858591110585	-9.17900429535317	-6.13461017599472	-1.47133143161054	-7.74361815068253	-1.61087543174169	-10.9590526097676	-8.31650781910311	-7.5723467235327	-9.31650781910311	-6.36231150871623
MI14	-5.25300060082946	-5.30151853711881	-10.8498577369792	-4.31331496458265	-4.30504734859905	-5.50562165972981	-7.73072336832425	-10.8283006600169	-5.2104665569909	-6.49215101993236	-5.53294624624205	-10.9508989160501	-8.25983263431188	-10.9495565482069	-5.61524615090431	-7.87711285530577	-6.01286659710574	-4.37132056801822	-9.00902453081135	-6.03613637642859	-7.69324866290558	-4.50021830120048	-3.28923522924262	-10.9634741239749	-1.0940987477806	-10.9590526097676	-7.56361338248899	-7.29682684179409	-10.8846561932557	-5.58633345898907
MI15	-6.09024260134133	-7.45112433057326	-9.43601743818306	-8.29305948434101	-7.16299894377664	-7.99092049046594	-7.37712374912949	-10.8283006600169	-5.09320197682187	-10.9866844819114	-7.62866251612545	-8.69905184401685	-10.8852444366011	-6.95489074844644	-8.66342793428613	-8.406270094789	-9.40066330219326	-6.55337438882121	-10.8653896083821	-5.87123281939953	-3.89169692195925	-6.72635919001258	-2.22656407255411	-7.73557772004196	-0.800450456612912	-9.37712374912949	-8.97658581954576	-10.733015321686	-10.8846561932557	-6.48182112779618
MI16	-6.62332365107806	-4.08650264484825	-10.8498577369792	-3.29140378453353	-5.1087504782483	-5.2180671725918	-8.83277701670701	-10.8283006600169	-6.17660756549343	-5.6714651455694	-5.27162547725692	-9.68593562837774	-9.88524443660114	-8.70939460120172	-6.72126870149002	-5.8457160724145	-7.13233729856591	-3.84896905020959	-10.8653896083821	-6.021746436506	-8.6628520152647	-4.84409232993484	-2.99537434624835	-8.08554308708697	-1.49962166639639	-7.10097312765658	-6.76976721918121	-5.87194761398769	-6.83923203884431	-5.27818816502937
MI17	-5.72249894429998	-5.48651357833955	-9.34265087348343	-3.97083390280371	-5.14625366067993	-6.00478123472705	-9.05314425628845	-9.19064778003838	-5.52010954761115	-6.86871968515102	-4.21795512603412	-10.9508989160501	-7.72249894429998	-8.34265087348343	-5.05587922400969	-6.27098988835599	-6.30312250929679	-3.91762928563197	-7.92761337420459	-4.679685860761	-9.0975383756469	-4.97083390280371	-2.49067053827275	-9.0975383756469	-1.54223027424557	-6.43932689289511	-9.01007553439656	-6.78465542036254	-10.8846561932557	-6.6712736209448
MI18	-6.96528456347909	-4.99525962292458	-10.8498577369792	-4.00325241367811	-5.2662868195119	-6.27787479378712	-5.90115422605937	-10.8283006600169	-6.52701475796253	-7.43332931242109	-6.30528095112777	-9.86283729450827	-9.14460826292365	-5.70068964365768	-6.89222110128937	-5.45508983115991	-6.84549005094437	-4.93745035528236	-9.20232376077994	-5.64710860345283	-9.14460826292365	-5.33927533845126	-1.86211031286483	-8.72957076364481	-1.45043817882371	-9.95905260976757	-7.95905260976757	-7.94666888531174	-9.81703360489515	-5.86574888992818
MI19	-5.52842501507882	-4.90111622364807	-8.4276620381439	-3.99449061013983	-5.28340844430379	-5.24003503496813	-10.7094815231086	-9.23501696020151	-4.46977691204012	-8.81997946092266	-4.23752381581208	-10.9508989160501	-9.36054784228537	-9.45074565125694	-5.51315825842551	-6.18094028744571	-5.95373084981149	-4.21635311593647	-8.81997946092266	-5.13114636242956	-7.0740250835292	-5.81997946092266	-3.0717866113332	-6.74673047889203	-1.36413855179627	-6.54075581698954	-8.47420462408093	-5.98708944675792	-6.54075581698954	-8.01262453886506
MI20	-5.68860301236498	-5.04499451682057	-10.8498577369792	-3.69170225102387	-4.73900796580223	-5.85930219951994	-6.4235061400743	-10.8283006600169	-6.2308610621319	-8.69480816189169	-4.9270803139548	-10.9508989160501	-7.71989914285452	-8.1604717342405	-5.31916948025956	-7.04499451682057	-7.06093606068959	-4.01945942471343	-7.79790165485579	-5.79790165485579	-8.2308610621319	-4.53876868670433	-2.73500603524473	-9.46532631576892	-1.28688114778816	-9.38286415557695	-6.79790165485579	-10.733015321686	-8.02922720096225	-8.19523715240118
MI21	-7.53632431773987	-4.1811946624841	-10.8498577369792	-4.21363309401118	-4.07550549222561	-5.58879173763401	-5.72570168184836	-10.8283006600169	-6.23438059730667	-6.15605223662171	-5.62892492472143	-10.9508989160501	-7.5828669036769	-8.04328430645976	-5.40159921572666	-7.40507978446162	-5.92114720397171	-3.8195366055113	-10.8653896083821	-5.46738968625697	-10.993967637942	-4.32295646120141	-2.95997494732343	-6.70624931918219	-1.45425978041536	-9.45471055218622	-7.64735563012862	-7.00053465900042	-7.83178020126604	-5.71918837488968
MI22	-6.73162349579719	-3.94148881925747	-10.8498577369792	-3.13829752214141	-4.77541861367687	-5.0434022354824	-7.28576307305145	-10.8283006600169	-6.32861855201324	-8.08260012319505	-3.85868023211201	-10.9508989160501	-6.74124149835879	-7.11349413114083	-4.98224959786258	-5.53479062089136	-5.64783055879202	-3.67926306662868	-9.67984095369464	-4.9737213264812	-8.41065432087925	-4.20701995783017	-3.62762127056438	-10.9634741239749	-1.85720884489534	-9.71731565911331	-8.27874264537367	-7.11349413114083	-8.23732271799369	-5.38970392572236
MI23	-6.92500608898559	-3.57897420180182	-9.00562454919388	-2.73196290370724	-5.6476681451223	-4.65334007901393	-8.87871243671166	-10.8283006600169	-4.77968306077636	-10.9866844819114	-4.19649400224642	-8.77614270307111	-9.00562454919388	-10.9495565482069	-5.10983166246869	-5.22095210162838	-7.84865520285548	-3.23273173508015	-10.8653896083821	-5.01811549337708	-9.36110520379227	-4.1328523870204	-3.40896352708885	-7.04768860876042	-2.15883730495885	-9.18178150434771	-10.8863592851927	-10.733015321686	-8.89397919336497	-6.2318221868473
MI24	-7.09201552923881	-4.10771185971669	-10.8498577369792	-3.4507455876157	-4.57841165623784	-4.88757577731587	-7.74532319435811	-10.8283006600169	-9.17242750864548	-7.00429938361755	-4.65507407405543	-8.83617662480922	-8.38200073162342	-8.38200073162342	-5.21441776809949	-6.33537457175207	-6.57013973081391	-3.6420107562794	-10.8653896083821	-5.9982333829182	-10.993967637942	-4.06376307006074	-3.3097947622473	-10.9634741239749	-1.45922645385968	-10.9590526097676	-7.236858831111	-9.23210530114036	-7.54339487558138	-5.40054803075713
MI25	-7.07321309186232	-4.11925066249094	-10.8498577369792	-3.54053901661312	-4.86905978881092	-5.57798075179718	-8.75564140201909	-10.8283006600169	-6.35228570778789	-7.79097447513137	-4.59219461101688	-9.70983771240597	-9.31752028962721	-9.12487521168481	-6.1514169991373	-4.8596508747602	-6.85808867098991	-3.68262282724613	-9.42443549354372	-5.88328922511505	-8.40605696422887	-3.73973182179379	-2.70351163388104	-8.02333718522275	-1.76567472655118	-7.75564140201909	-8.73255778890605	-7.54996637562758	-8.35228570778789	-5.01983974098652
MI26	-7.53006282682784	-4.25144977362823	-10.8498577369792	-2.94397189817204	-5.108689370765	-4.68639975569288	-9.19868325659591	-10.8283006600169	-6.8012480737825	-6.92938209235976	-4.33551403841671	-10.9508989160501	-9.56433272891259	-7.38825550048868	-5.69681637163822	-5.2285988345002	-6.56780492081939	-3.52288417431843	-10.8653896083821	-6.9072204424356	-8.71018359537604	-4.18728909019417	-2.8783710234129	-8.9072204424356	-1.78461337376919	-9.26477244705368	-7.28749252355377	-8.41928239610931	-6.92938209235976	-6.37602919815542
MI27	-6.31359387364702	-3.45670494294425	-10.8498577369792	-2.76953181228611	-5.35954345950751	-4.56896034969139	-7.28227833318081	-10.8283006600169	-6.29561613271796	-7.87611898524842	-5.5043020145687	-10.9508989160501	-6.17567926710733	-8.36421994671698	-6.03854945014381	-5.4787216451053	-7.07641763573425	-2.98850345863137	-10.8653896083821	-4.5852468260292	-10.993967637942	-4.44489224787024	-3.06542835062756	-8.65372656391197	-2.22799446383689	-10.9590526097676	-7.71214325013729	-7.97279500466009	-8.95858114544039	-5.95504945447014
MI28	-7.05722072186764	-5.46590272610666	-10.8498577369792	-4.03470592752981	-4.86517290952718	-6.27881717350616	-9.34142915080584	-10.8283006600169	-6.20286832027286	-6.32408190724194	-5.40080769788477	-10.9508989160501	-9.7720635051357	-7.07645694073055	-5.91624709412145	-6.18710100441455	-6.14587834168803	-4.60213850369339	-8.68091561707751	-5.51099061563519	-8.02883892049781	-4.74487867580947	-2.70550628708554	-9.08617209556376	-1.17198900738889	-8.93807345657463	-7.58137994352659	-6.3126318864984	-7.28439820576946	-5.29000091199884
MI29	-7.62401343836873	-3.97599876711227	-10.8498577369792	-4.82518258861766	-5.51311984685651	-6.06405494377747	-5.229572843697	-10.8283006600169	-5.22392628055586	-7.84888684920893	-5.67317949517262	-9.26972997016898	-8.73207318422618	-9.13646343930552	-6.32910851724791	-6.19602028398597	-6.84888684920893	-4.86857518413105	-10.8653896083821	-4.81878481741951	-10.993967637942	-5.29911377695008	-2.51484246800551	-6.04900059805518	-1.23577418286532	-10.9590526097676	-9.76449466191856	-7.53742575337264	-7.4425665670312	-5.68865090393505
MI31	-5.18709050581327	-4.4518853695115	-10.8498577369792	-5.15232508765259	-6.24696196179066	-5.99517869093158	-8.22271441554399	-10.8283006600169	-5.42224587907162	-7.8628184704576	-5.17832029618553	-10.9508989160501	-9.08521089179405	-7.84420279229026	-6.57501615947487	-5.27162401602493	-7.10723719812405	-4.94225293795201	-8.45717966918101	-6.00032199420754	-6.59044620004447	-5.21372563231673	-2.41793803758816	-10.9634741239749	-1.14003311259364	-7.62181037095381	-7.77205300653442	-7.5148951670373	-7.84420279229026	-6.28411496020813
MI32	-6.19521781765024	-5.18445138678117	-10.8498577369792	-4.4827745426181	-5.06856167613729	-6.3370505120632	-7.93398565445043	-8.02709505884191	-5.27007181233445	-7.61205755956307	-4.98445072143342	-10.9508989160501	-9.30171743895091	-7.16845090808745	-6.0960424125594	-6.41670996124085	-6.28437019538702	-4.81920220720058	-7.3251764117749	-4.92275839902717	-6.15788166637726	-5.48772942456086	-2.82076441097086	-7.46149788298768	-1.12872544829458	-7.74811910913909	-6.75606786225458	-6.5348145606306	-8.14738929255962	-6.63386192988141
MI33	-6.72912227986128	-4.38393256225386	-10.8498577369792	-3.67288191765472	-4.14331038550894	-5.11889302052969	-6.87378052269316	-10.8283006600169	-6.70887359601747	-6.84035752115571	-4.39299032159734	-9.58837830383091	-8.17334080455207	-7.79696492564233	-5.30013333519984	-6.15610409962676	-5.56089756740881	-3.67717839616999	-9.66432715706421	-5.97291371471241	-10.993967637942	-3.97820524031248	-3.6081654762087	-8.74449750574819	-1.50595628328211	-8.38192742636349	-8.36598588249446	-7.49874109134624	-7.95491728541857	-5.3899647454289
MI34	-6.89422140296564	-4.87464586462888	-9.50303064564116	-4.93418781028328	-6.91007535416647	-4.89619364529724	-9.70948152310859	-7.90212660105098	-5.01331646006782	-8.05236923663159	-5.10385955182134	-9.40992124124968	-9.82495874052852	-5.82120660566741	-6.76606505147495	-5.234995558749	-7.78056462117007	-4.79521139713447	-8.36552712189122	-4.98996106340179	-8.22009668236966	-6.09250862748481	-2.92459505200916	-8.79521139713447	-1.04510261759425	-7.69567572358356	-9.88635928519267	-8.60256631919207	-8.34383205079191	-4.91406621436251
MI35	-5.7360240715583	-5.27796214355924	-9.35450369843223	-3.78503753403424	-4.83738955217326	-5.51320144445129	-8.57381672683671	-10.8283006600169	-5.21573962847638	-7.4901587977898	-5.31572537067574	-9.59551179793603	-8.96748057532299	-9.2823539126764	-6.2867590917964	-7.26486648594756	-6.61753810426603	-4.11830547757075	-8.93946619915339	-5.89843893089333	-8.11634396123747	-4.07670964507774	-2.84183919693142	-8.80701590312974	-1.31221294005415	-8.02519607317927	-7.18869480546215	-9.73301532168596	-7.96748057532299	-5.03999307510735
MI36	-7.23494229303919	-5.87631131518939	-10.8498577369792	-4.98748069112586	-5.57804589807639	-6.71330572768687	-10.7094815231086	-10.8283006600169	-4.59356648341277	-7.00624161923452	-5.78925458092016	-10.9508989160501	-8.85574999270707	-7.06797060898623	-6.18279101098809	-4.71484789249527	-8.14072695142154	-4.58226225287746	-8.65293310970739	-5.28217425228772	-7.96896060315506	-5.74446665917333	-1.68091850242011	-10.9634741239749	-1.49653914572974	-10.9590526097676	-7.64115594193103	-7.18279101098809	-9.53927632791182	-6.6470325082677
MI37	-6.57501502979626	-4.65168233111371	-9.6005501219034	-3.81096990157377	-4.1800484709005	-5.86564699419408	-8.52037977321941	-10.8283006600169	-6.63180105588784	-9.00191268428516	-5.02939342070727	-10.9508989160501	-9.11512329473316	-8.23798004251869	-5.63180105588784	-5.75255321534845	-5.89694312468362	-3.72701812324131	-8.37228113423028	-5.82595129311218	-7.79909580128548	-4.43291693196907	-3.19796436367081	-10.9634741239749	-1.28688964299964	-10.9590526097676	-7.76404885418628	-8.00191268428516	-8.9484734253237	-5.46773829347818
MI38	-7.14365173477434	-3.77044313494329	-10.8498577369792	-3.46825176279874	-4.64842785410543	-5.13183598452715	-9.48468865260941	-10.8283006600169	-5.96951448204512	-6.92397369813493	-4.623394923441	-9.63669174605446	-7.33629681271674	-10.9495565482069	-6.10617702935568	-5.40858567352362	-6.28305479143976	-3.79725464429308	-8.39157924821793	-5.64338639862847	-8.63669174605446	-4.0439578796498	-3.24819603422811	-7.83699039654029	-1.60571814245833	-9.80661674749677	-7.38035199279468	-7.47271601094334	-8.46084191065504	-5.34718512885948
