Taxonomy,CON1,CON2,CON3,CON4,CON5,CON6,CON7,CON8,CON9,CON10,CON11,CON12,CON13,CON14,CON15,CON16,CON17,CON18,CON19,CON20,CON21,CON22,CON23,CON24,CON25,CON26,CON27,CON28,CON29,CON30,CON31,CON32,CON33,CON34,CON35,CON36,CON37,CON38,CON39,CON40,CON41,CON42,CON43,CON44,CON45,CON46,CON47,MI1,MI2,MI3,MI4,MI5,MI6,MI7,MI8,MI9,MI10,MI11,MI12,MI13,MI14,MI15,MI16,MI17,MI18,MI19,MI20,MI21,MI22,MI23,MI24,MI25,MI26,MI27,MI28,MI29,MI31,MI32,MI33,MI34,MI35,MI36,MI37,MI38
k__Fungi|p__Ascomycota|c__Eurotiomycetes|o__Eurotiales,0.0031138,0.012261042,0.004325895,0.006211545,0.003958809,0.007495554,0.00995695,0.00296417,0.011959275,0.002916673,0.006082826,0.013748019,0.005536441,0.008396356,0.003276127,0.006268208,0.00648523,0.004886163,0.009175369,0.002602364,0.005181837,0.00357672,0.002847219,0.007578319,0.000837728,0.001677921,0.003823655,0.009401336,0.004701217,0.005319579,0.002595805,0.002516693,0.002775907,0.003192803,0.007780192,0.003423474,0.003475929,0.005432032,0.003729964,0.010483042,0.002016762,0.005029725,0.007134982,0.006391877,0.001015485,0.005956249,0.004303051,0.002430706,0.005404754,0.003486088,0.002015891,0.003800048,0.004598106,0.004224095,0.004253854,0.004456486,0.003099063,0.00365075,0.004439032,0.00347049,0.002556596,0.000349946,0.007702822,0.002311101,0.00344388,0.005385307,0.001731014,0.007444074,0.009384246,0.01405432,0.006998171,0.007364131,0.007125625,0.011618292,0.002941409,0.006603184,0.004534012,0.00334515,0.006284745,0.003784042,0.002732149,0.00219749,0.004721045,0.008529845
k__Fungi|p__Ascomycota|c__Eurotiomycetes|o__Eurotiales|f__Aspergillaceae,0.002555807,0.012005169,0.003797734,0.005311321,0.003958809,0.004519677,0.00995695,0.002476328,0.010636172,0.002037966,0.00575085,0.013748019,0.004723801,0.008274973,0.001876848,0.005844428,0.006242743,0.004389265,0.009175369,0.002097094,0.004608437,0.002853823,0.002847219,0.006824589,0.000837728,0.001510129,0.002895964,0.008606198,0.003605172,0.004651419,0.002110011,0.002322293,0.002360688,0.003192803,0.007507666,0.003423474,0.003475929,0.005008884,0.002859296,0.008671565,0.001566869,0.004013658,0.006520679,0.005692766,0.001015485,0.005292241,0.003937884,0.002043326,0.005067166,0.003157297,0.001848597,0.003487716,0.004598106,0.00389287,0.003732548,0.00343085,0.0028401,0.002659188,0.004200266,0.002925301,0.002043945,0.000349946,0.005970779,0.001642983,0.003049619,0.003660798,0.001731014,0.006520308,0.008447038,0.01405432,0.006803136,0.006739163,0.006750076,0.011131788,0.001890312,0.006087545,0.004049461,0.002402791,0.005634329,0.003518495,0.002613014,0.001564823,0.004299452,0.007921288
k__Fungi|p__Ascomycota|c__Eurotiomycetes|o__Eurotiales|f__Aspergillaceae|g__Aspergillus,0.002555807,0.012005169,0.003797734,0.005311321,0.003958809,0.004519677,0.00995695,0.002476328,0.010636172,0.002037966,0.00575085,0.013748019,0.004723801,0.008274973,0.001876848,0.005844428,0.006242743,0.004389265,0.009175369,0.002097094,0.004608437,0.002853823,0.002847219,0.006824589,0.000837728,0.001510129,0.002895964,0.008606198,0.003605172,0.004651419,0.002110011,0.002322293,0.002360688,0.003192803,0.007507666,0.003423474,0.003475929,0.005008884,0.002859296,0.008671565,0.001566869,0.004013658,0.006520679,0.005692766,0.001015485,0.005292241,0.003937884,0.002043326,0.005067166,0.003157297,0.001848597,0.003487716,0.004598106,0.00389287,0.003732548,0.00343085,0.0028401,0.002659188,0.004200266,0.002925301,0.002043945,0.000349946,0.005970779,0.001642983,0.003049619,0.003660798,0.001731014,0.006520308,0.008447038,0.01405432,0.006803136,0.006739163,0.006750076,0.011131788,0.001890312,0.006087545,0.004049461,0.002402791,0.005634329,0.003518495,0.002613014,0.001564823,0.004299452,0.007921288
k__Fungi|p__Ascomycota|c__Eurotiomycetes|o__Eurotiales|f__Aspergillaceae|g__Aspergillus|s__Aspergillus_chevalieri,0.000951577,0.001963438,0.000296777,0.000391862,0,0.000157427,0.000535941,0.000434816,0,0.000132335,0,0.000337618,0.000393213,0.002482073,0.000234009,0.000302699,0,0.000754549,0.001730551,0.000541041,0,0,0.000324553,0.00073322,0,0,0.00043194,0.001151781,0.000620488,0.000652098,0.00029442,0.000173384,0.000307916,0,0.000145054,0.000896507,0,0.000477271,0,0.002856017,0.000258559,0.000650127,0.000473316,0.00092514,0,0.001154581,0.00032569,0.000140479,0.001113038,0.000247719,0.000706817,0.000504537,0.000304359,0.001176823,0.000712451,0.000116641,0,0.000200315,0.000504435,0.000431268,0.000702398,9.95E-05,0.00013904,0,0.000417848,0.00112446,6.66E-05,0.000266341,0.001058923,0.003782122,0.000631298,0.000590005,0.001596898,0.00032273,0.000170336,0.001091353,0.000642772,0.000527006,0.000368308,0.000602222,0.000202528,0.000142257,0.00027841,0.000276616
k__Fungi|p__Ascomycota|c__Eurotiomycetes|o__Eurotiales|f__Aspergillaceae|g__Aspergillus|s__Aspergillus_flavus,0.000159427,0,0,0.000296544,0,0,0,0,0,0,0,0,0,0,0.000191028,0,0,0,0,0,0,0,0,0.000369174,0,0,0,0.000511578,0,0.000912295,0,0,0.0001213,0,0.000347252,0,0,0.000403466,0,0,0,0,0,0,0,0.000198211,0.001075763,0,0.000330903,0.000171152,0,0,0.000143998,0.000467612,0,0,0,0.00026041,0,0,0,0,0.00027808,0,0,0,0,0,0.000361089,0,0.000256625,0,0.000744566,0.000587658,0,0,0,0.000192045,0,0,0,0,0,0.00024644
k__Fungi|p__Ascomycota|c__Eurotiomycetes|o__Eurotiales|f__Aspergillaceae|g__Aspergillus|s__Aspergillus_fumigatus,0.000259068,0.004845931,0.000548282,0.000693702,0.000793797,0.001442234,0.000824929,0,0.002026945,0.000301725,0.00089889,0.002040605,0.001646252,0.001360327,0.000334299,0.00143433,0.001341416,0.000381875,0.004323911,0,0.001035306,0.001316319,0.000368811,0.000410193,0.000355239,0.000917263,0.000373039,0.001201477,0.000738245,0.000934781,0.000495607,0.000619979,0.000382562,0.001145038,0.001362633,0.00120191,0.000637335,0.000974223,0.002210158,0.001129233,0.00026373,0.001802448,0.002739189,0.000830524,0.001015485,0.000654097,0.000542816,0.000910983,0.000441204,0.000405359,0.000263488,0.000596636,0.001587247,0.001130062,0.001084316,0.000253392,0.001630192,0.000330521,0.000918072,0.00025632,0.000446073,0,0.000178766,0.001201773,0.000451546,0.00145726,0.000351909,0.000522569,0.001675613,0.00115304,0.000502986,0.001756902,0.000287376,0.001478779,0.000627334,0.000425527,0.000360941,0.000200977,0.00147715,0.000540577,0.000472566,0.000284513,0.002410239,0.000251469
k__Fungi|p__Ascomycota|c__Eurotiomycetes|o__Eurotiales|f__Aspergillaceae|g__Aspergillus|s__Aspergillus_luchuensis,0.00050319,0.00021932,0.001544244,0.001313268,0.000834505,0.000482437,0,0.000763579,0.00065551,0.000285845,0.002099111,0.000238319,0.000519041,0.000698999,0.000735457,0.00024216,0.000665549,0.00040488,0,0.000581284,0.000732678,0,0.000373728,0.000353792,0.000339333,0.000331855,0.000515384,0.000172475,0.001345146,0.000452935,0.000309141,0.000215416,0.0003639,0,0.000690107,0,0.000539284,0.00061504,0,0,0,0.000229686,0.000584092,0.000604495,0,0.000659052,0.000276343,0.000353325,0.000384383,0.00098187,0.000598076,0.00062867,0.000284723,0.001017056,0.001181626,0.002308685,0.000717454,0.000495781,0.000531339,0.001900022,0.000349535,0,0.000762734,0.000319352,0.001101907,0.000337842,9.51E-05,0.002440901,0.000929093,0.000480746,0.000967477,0.000450152,0.000408205,0.001464329,0.000648107,0.000330409,0.001043268,0.000763713,0.001590777,0.001043219,0.000369317,0.000703796,0.001141483,0.002016785
k__Fungi|p__Ascomycota|c__Eurotiomycetes|o__Eurotiales|f__Aspergillaceae|g__Aspergillus|s__Aspergillus_oryzae,0.000194301,0.001143598,0.000417499,0.000566612,0,0,0,0.000371184,0,0.000333485,0.00036262,0,0.000707784,0,0,0.000204904,0.000505611,0,0,0,0,0,0.000339306,0.000353792,0,0,0.000638094,0,0,0,0.000201187,0,0.000317247,0,0,0,0.000362791,0.000388705,0,0,0.000294757,0.000229686,0.000815714,0.001392967,0,0.000564902,0.00104122,0,0.000782135,0,0,0.000436465,0.000274905,0,0.00033016,0,0,0.000245386,0.00054479,0,0.000226365,0,0.001076568,0,0.000367302,0.000151273,0,0.000323655,0.00068972,0.001911718,0.000492721,0.000222891,0.00035922,0,0,0.000235292,0.000440051,0,0,0,0,0,0.000218751,0.000115676
k__Fungi|p__Ascomycota|c__Eurotiomycetes|o__Eurotiales|f__Aspergillaceae|g__Aspergillus|s__Aspergillus_puulaauensis,0.000488244,0.003832881,0.000990932,0.002049333,0.002330507,0.002437578,0.008596079,0.00090675,0.007953718,0.000984576,0.002390229,0.011131476,0.00145751,0.003733574,0.000382056,0.003660335,0.003730168,0.002847962,0.003120908,0.000974769,0.002840454,0.001537504,0.001440821,0.004604418,0.000143156,0.00026101,0.000937507,0.005568889,0.000901293,0.00169931,0.000809656,0.001313514,0.000867763,0.002047765,0.00496262,0.001325057,0.001936519,0.002150179,0.000649137,0.004686315,0.000749822,0.001101712,0.001908369,0.00193964,0,0.002061397,0.000676053,0.000638539,0.002015502,0.001351197,0.000280217,0.001321408,0.002002876,0.000101316,0.000423995,0.000752132,0.000492454,0.001126775,0.001701629,0.000337691,0.000319575,0.000250488,0.003535591,0.000121858,0.000711016,0.000589963,0.001217416,0.002966841,0.003732601,0.006726694,0.003952029,0.003719214,0.003353811,0.007278292,0.000444535,0.004004964,0.001562429,0.000719051,0.002198094,0.001332476,0.001568603,0.000434257,0.000250569,0.005014301
k__Fungi|p__Ascomycota|c__Eurotiomycetes|o__Eurotiales|f__Trichocomaceae,0.000557993,0.000255874,0.000528162,0.000900224,0,0.002975877,0,0.000487842,0.001323102,0.000878707,0.000331976,0,0.000812641,0.000121383,0.001399279,0.000423779,0.000242487,0.000496898,0,0.00050527,0.0005734,0.000722897,0,0.00075373,0,0.000167792,0.00092769,0.000795138,0.001096045,0.00066816,0.000485793,0.0001944,0.00041522,0,0.000272527,0,0,0.000423147,0.000870668,0.001811477,0.000449893,0.001016067,0.000614303,0.000699112,0,0.000664008,0.000365167,0.00038738,0.000337588,0.000328791,0.000167294,0.000312333,0,0.000331225,0.000521306,0.001025635,0.000258963,0.000991562,0.000238766,0.000545188,0.000512651,0,0.001732042,0.000668118,0.00039426,0.001724508,0,0.000923766,0.000937207,0,0.000195035,0.000624968,0.000375549,0.000486504,0.001051097,0.000515639,0.000484551,0.000942359,0.000650416,0.000265547,0.000119134,0.000632668,0.000421593,0.000608556
k__Fungi|p__Ascomycota|c__Eurotiomycetes|o__Eurotiales|f__Trichocomaceae|g__Talaromyces,0.000557993,0.000255874,0.000528162,0.000900224,0,0.002975877,0,0.000487842,0.001323102,0.000878707,0.000331976,0,0.000812641,0.000121383,0.001399279,0.000423779,0.000242487,0.000496898,0,0.00050527,0.0005734,0.000722897,0,0.00075373,0,0.000167792,0.00092769,0.000795138,0.001096045,0.00066816,0.000485793,0.0001944,0.00041522,0,0.000272527,0,0,0.000423147,0.000870668,0.001811477,0.000449893,0.001016067,0.000614303,0.000699112,0,0.000664008,0.000365167,0.00038738,0.000337588,0.000328791,0.000167294,0.000312333,0,0.000331225,0.000521306,0.001025635,0.000258963,0.000991562,0.000238766,0.000545188,0.000512651,0,0.001732042,0.000668118,0.00039426,0.001724508,0,0.000923766,0.000937207,0,0.000195035,0.000624968,0.000375549,0.000486504,0.001051097,0.000515639,0.000484551,0.000942359,0.000650416,0.000265547,0.000119134,0.000632668,0.000421593,0.000608556
k__Fungi|p__Ascomycota|c__Eurotiomycetes|o__Eurotiales|f__Trichocomaceae|g__Talaromyces|s__Talaromyces_rugulosus,0.000557993,0.000255874,0.000528162,0.000900224,0,0.002975877,0,0.000487842,0.001323102,0.000878707,0.000331976,0,0.000812641,0.000121383,0.001399279,0.000423779,0.000242487,0.000496898,0,0.00050527,0.0005734,0.000722897,0,0.00075373,0,0.000167792,0.00092769,0.000795138,0.001096045,0.00066816,0.000485793,0.0001944,0.00041522,0,0.000272527,0,0,0.000423147,0.000870668,0.001811477,0.000449893,0.001016067,0.000614303,0.000699112,0,0.000664008,0.000365167,0.00038738,0.000337588,0.000328791,0.000167294,0.000312333,0,0.000331225,0.000521306,0.001025635,0.000258963,0.000991562,0.000238766,0.000545188,0.000512651,0,0.001732042,0.000668118,0.00039426,0.001724508,0,0.000923766,0.000937207,0,0.000195035,0.000624968,0.000375549,0.000486504,0.001051097,0.000515639,0.000484551,0.000942359,0.000650416,0.000265547,0.000119134,0.000632668,0.000421593,0.000608556
k__Fungi|p__Ascomycota|c__Eurotiomycetes|o__Onygenales,0.000582903,0.00046475,0.001016082,0.001413881,0,0.000817604,0,0.000880237,0,0.001709774,0.00089889,0.000248249,0.000854583,0.000991992,0.001002896,0.000940697,0.000433381,0.000864971,0.000946626,0,0,0,0.001199864,0.00073322,0.000132552,0.003531091,0.001369448,0.000754212,0.00116851,0.002418866,0.001683102,0.004796953,0.000685812,0.000617655,0.001024172,0.001536869,0,0.000905339,0,0.000470514,0.001044579,0.000727987,0.000599197,0.001419249,0.000719491,0.000842398,0.001036285,0.000783275,0.00116986,0.000923318,0.000531158,0.000949011,0.000850895,0.000900153,0.001550015,0.001094011,0.00138821,0.001497358,0.001654548,0.000720137,0.002113852,0.00089881,0.001028897,0.001395065,0.000778411,0.002369938,0.001108039,0.000637197,0.00122121,0.001382146,0.000859695,0.00086971,0.000695581,0.001536582,0.000627334,0.000485602,0.002432643,0.001192463,0.001108842,0.000867769,0.001902179,0.000610206,0.001133528,0.000764467
k__Fungi|p__Ascomycota|c__Eurotiomycetes|o__Onygenales|f__Arthrodermataceae,0.000582903,0.00046475,0.001016082,0.001413881,0,0.000817604,0,0.000880237,0,0.001709774,0.00089889,0.000248249,0.000854583,0.000991992,0.001002896,0.000940697,0.000433381,0.000864971,0.000946626,0,0,0,0.001199864,0.00073322,0.000132552,0.003531091,0.001369448,0.000754212,0.00116851,0.002418866,0.001683102,0.004796953,0.000685812,0.000617655,0.001024172,0.001536869,0,0.000905339,0,0.000470514,0.001044579,0.000727987,0.000599197,0.001419249,0.000719491,0.000842398,0.001036285,0.000783275,0.00116986,0.000923318,0.000531158,0.000949011,0.000850895,0.000900153,0.001550015,0.001094011,0.00138821,0.001497358,0.001654548,0.000720137,0.002113852,0.00089881,0.001028897,0.001395065,0.000778411,0.002369938,0.001108039,0.000637197,0.00122121,0.001382146,0.000859695,0.00086971,0.000695581,0.001536582,0.000627334,0.000485602,0.002432643,0.001192463,0.001108842,0.000867769,0.001902179,0.000610206,0.001133528,0.000764467
k__Fungi|p__Ascomycota|c__Eurotiomycetes|o__Onygenales|f__Arthrodermataceae|g__Microsporum,0.000249104,0,0.000397379,0.001180882,0,0.000817604,0,0,0,0.001148672,0.000331976,0.000248249,0.00049807,0.000581801,0.00027699,0.000568144,0.00021669,0.000864971,0,0,0,0,0,0.000466595,0.000132552,0.000164063,0.001163294,0.000160782,0.000620488,0.001753919,0,0.003746142,0.000359235,0,0.000219779,0.00077336,0,0.000487112,0,0,0.000429208,0.000264722,0.00046828,0.001088091,0,0.000317138,0.000819159,0.000289471,0.000561533,0.000405359,0.000292764,0.000512546,0.000278177,9.35E-05,0.001132971,0.00063147,0.000399057,0.000911436,0.000575056,0.00045568,0.001205062,0.00089881,0.000480682,0.000331958,0.000549268,0.001361454,0.001108039,0.000377598,0.000616691,0.000739899,0.000700587,0.000467633,0.000431064,0.001209035,0.000278354,0.000320397,0.001344876,0.000763713,0.000670007,0.000763447,0.001552718,0.000348154,0.000159092,0.000341998
k__Fungi|p__Ascomycota|c__Eurotiomycetes|o__Onygenales|f__Arthrodermataceae|g__Microsporum|s__Microsporum_audouinii,0,0,0.000397379,0.000984951,0,0.000817604,0,0,0,0.001148672,0.000331976,0.000248249,0.000340785,0.000581801,0.000157598,0.000568144,0.00021669,0.000864971,0,0,0,0,0,0.000466595,0.000132552,0.000164063,0.000829522,0.000160782,0.000620488,0.001753919,0,0.003746142,0.000359235,0,0.000219779,0.00077336,0,0.000487112,0,0,0.000429208,0.000264722,0.00046828,0.000772702,0,0.000317138,0.000819159,0.000289471,0.000371013,0.000130616,0.000292764,0.000336358,0.000278177,9.35E-05,0.001132971,0.00063147,0.000399057,0,0.000575056,0.00045568,0.001205062,0.00089881,0.000480682,0,0.000438067,0.001361454,0.001108039,0.000377598,0,0.000739899,0.000700587,0.000467633,0.000431064,0,0.000278354,0.000320397,0.001344876,0.000763713,0.000670007,0.000763447,0.001389901,0.000348154,0.000159092,0.000236381
k__Fungi|p__Ascomycota|c__Eurotiomycetes|o__Onygenales|f__Arthrodermataceae|g__Trichophyton,0.000333799,0.00046475,0.000618704,0.000232999,0,0,0,0.000880237,0,0.000561102,0.000566913,0,0.000356513,0.000410191,0.000725906,0.000372553,0.00021669,0,0.000946626,0,0,0,0.001199864,0.000266626,0,0.003367028,0.000206153,0.00059343,0.000548022,0.000664947,0.001683102,0.001050811,0.000326577,0.000617655,0.000804393,0.000763509,0,0.000418227,0,0.000470514,0.000615371,0.000463264,0.000130917,0.000331158,0.000719491,0.00052526,0.000217126,0.000493804,0.000608327,0.000517959,0.000238394,0.000436465,0.000572718,0.000806631,0.000417044,0.000462541,0.000989153,0.000585923,0.001079492,0.000264457,0.00090879,0,0.000548215,0.001063107,0.000229143,0.001008484,0,0.000259599,0.000604519,0.000642247,0.000159108,0.000402077,0.000264517,0.000327547,0.000348981,0.000165205,0.001087767,0.000428751,0.000438835,0.000104322,0.000349461,0.000262052,0.000974436,0.000422469
k__Fungi|p__Ascomycota|c__Eurotiomycetes|o__Onygenales|f__Arthrodermataceae|g__Trichophyton|s__Trichophyton_rubrum,0.000333799,0.00046475,0.000618704,0.000232999,0,0,0,0.000880237,0,0.000561102,0.000566913,0,0.000356513,0.000410191,0.000725906,0.000372553,0.00021669,0,0.000946626,0,0,0,0.001199864,0.000266626,0,0.003367028,0.000206153,0.00059343,0.000548022,0.000664947,0.001683102,0.001050811,0.000326577,0.000617655,0.000804393,0.000763509,0,0.000418227,0,0.000470514,0.000615371,0.000463264,0.000130917,0.000331158,0.000719491,0.00052526,0.000217126,0.000493804,0.000608327,0.000517959,0.000238394,0.000436465,0.000572718,0.000806631,0.000417044,0.000462541,0.000989153,0.000585923,0.001079492,0.000264457,0.00090879,0,0.000548215,0.001063107,0.000229143,0.001008484,0,0.000259599,0.000604519,0.000642247,0.000159108,0.000402077,0.000264517,0.000327547,0.000348981,0.000165205,0.001087767,0.000428751,0.000438835,0.000104322,0.000349461,0.000262052,0.000974436,0.000422469
k__Fungi|p__Ascomycota|c__Leotiomycetes,0.000139498,0.00021932,0.00044265,0.000349499,0,0.000401185,0,0.00032346,0,0.000132335,0.000260474,0,0.000141557,0,0.000128944,0.000200247,0.000521089,0,0,0,0,0,0,0.0003179,0.000137854,0.000164063,0.000117802,0.000435572,0.000774478,0.000671372,0.000417095,0.001045557,0.000153958,0,0.00040879,0,0,0,0,0.001204515,0,0.000140147,0.000297081,0.000157694,0.001015485,0.000247764,0.000251669,0.000442721,0.000404437,0.000364823,0.00012547,0.000108115,0,0.000319535,0.000340586,0.000281547,0.00036085,0,0.000968516,0,0,9.21E-05,0.000738899,0.000848804,9.77E-05,0.001174884,8.56E-05,0.000168571,0.000154173,0.000289199,0,0.00054193,0.000209001,0,0.000170336,0,0.00044994,0.00040642,0.000352635,0.0004979,0.000389172,0,0,0.000120705
k__Fungi|p__Ascomycota|c__Leotiomycetes|o__Helotiales,0.000139498,0.00021932,0.00044265,0.000349499,0,0.000401185,0,0.00032346,0,0.000132335,0.000260474,0,0.000141557,0,0.000128944,0.000200247,0.000521089,0,0,0,0,0,0,0.0003179,0.000137854,0.000164063,0.000117802,0.000435572,0.000774478,0.000671372,0.000417095,0.001045557,0.000153958,0,0.00040879,0,0,0,0,0.001204515,0,0.000140147,0.000297081,0.000157694,0.001015485,0.000247764,0.000251669,0.000442721,0.000404437,0.000364823,0.00012547,0.000108115,0,0.000319535,0.000340586,0.000281547,0.00036085,0,0.000968516,0,0,9.21E-05,0.000738899,0.000848804,9.77E-05,0.001174884,8.56E-05,0.000168571,0.000154173,0.000289199,0,0.00054193,0.000209001,0,0.000170336,0,0.00044994,0.00040642,0.000352635,0.0004979,0.000389172,0,0,0.000120705
k__Fungi|p__Ascomycota|c__Leotiomycetes|o__Helotiales|f__Sclerotiniaceae,0.000139498,0.00021932,0.00044265,0.000349499,0,0.000401185,0,0.00032346,0,0.000132335,0.000260474,0,0.000141557,0,0.000128944,0.000200247,0.000521089,0,0,0,0,0,0,0.0003179,0.000137854,0.000164063,0.000117802,0.000435572,0.000774478,0.000671372,0.000417095,0.001045557,0.000153958,0,0.00040879,0,0,0,0,0.001204515,0,0.000140147,0.000297081,0.000157694,0.001015485,0.000247764,0.000251669,0.000442721,0.000404437,0.000364823,0.00012547,0.000108115,0,0.000319535,0.000340586,0.000281547,0.00036085,0,0.000968516,0,0,9.21E-05,0.000738899,0.000848804,9.77E-05,0.001174884,8.56E-05,0.000168571,0.000154173,0.000289199,0,0.00054193,0.000209001,0,0.000170336,0,0.00044994,0.00040642,0.000352635,0.0004979,0.000389172,0,0,0.000120705
k__Fungi|p__Ascomycota|c__Leotiomycetes|o__Helotiales|f__Sclerotiniaceae|g__Botrytis,0.000139498,0.00021932,0.00044265,0.000349499,0,0.000401185,0,0.00032346,0,0.000132335,0.000260474,0,0.000141557,0,0.000128944,0.000200247,0.000521089,0,0,0,0,0,0,0.0003179,0.000137854,0.000164063,0.000117802,0.000435572,0.000774478,0.000671372,0.000417095,0.001045557,0.000153958,0,0.00040879,0,0,0,0,0.001204515,0,0.000140147,0.000297081,0.000157694,0.001015485,0.000247764,0.000251669,0.000442721,0.000404437,0.000364823,0.00012547,0.000108115,0,0.000319535,0.000340586,0.000281547,0.00036085,0,0.000968516,0,0,9.21E-05,0.000738899,0.000848804,9.77E-05,0.001174884,8.56E-05,0.000168571,0.000154173,0.000289199,0,0.00054193,0.000209001,0,0.000170336,0,0.00044994,0.00040642,0.000352635,0.0004979,0.000389172,0,0,0.000120705
k__Fungi|p__Ascomycota|c__Leotiomycetes|o__Helotiales|f__Sclerotiniaceae|g__Botrytis|s__Botrytis_cinerea,0.000139498,0.00021932,0.00044265,0.000349499,0,0.000401185,0,0.00032346,0,0.000132335,0.000260474,0,0.000141557,0,0.000128944,0.000200247,0.000521089,0,0,0,0,0,0,0.0003179,0.000137854,0.000164063,0.000117802,0.000435572,0.000774478,0.000671372,0.000417095,0.001045557,0.000153958,0,0.00040879,0,0,0,0,0.001204515,0,0.000140147,0.000297081,0.000157694,0.001015485,0.000247764,0.000251669,0.000442721,0.000404437,0.000364823,0.00012547,0.000108115,0,0.000319535,0.000340586,0.000281547,0.00036085,0,0.000968516,0,0,9.21E-05,0.000738899,0.000848804,9.77E-05,0.001174884,8.56E-05,0.000168571,0.000154173,0.000289199,0,0.00054193,0.000209001,0,0.000170336,0,0.00044994,0.00040642,0.000352635,0.0004979,0.000389172,0,0,0.000120705
k__Fungi|p__Ascomycota|c__Pneumocystidomycetes,0.000363692,0.000851171,0.000321927,0.000778429,0.000529198,0.000396106,0,0.000811302,0,0.000333485,0,0.000719922,0.000251656,0.000347407,0.000396383,0.00024216,0.000299239,0.000400279,0,0,0,0,0,0.000389684,0.00018027,0.000219994,0.000441757,0,0,0.000899446,0.00135924,0.00169706,0.000881759,0,0.00033846,0,0,0.000595359,0,0,0.000424037,0.000167398,0.000236658,0.000546674,0,0.00017839,0.000503339,0.00026393,0.001099669,0.000220695,0.000192388,0.000412439,0.000107998,0.000362399,0.000549109,0.000253392,0,0.00028545,0.001240911,0.000179017,0.000389481,0.004125685,0.000250272,0.000134464,0.000171857,0.00081183,0.000190221,0,0.000381374,0.000255397,0,0.000345262,0.00030697,0,0.000319899,0,0.000919658,0.001223727,0,0.000346159,0.000365345,0.000366872,0.00048523,0.000271587
k__Fungi|p__Ascomycota|c__Pneumocystidomycetes|o__Pneumocystidales,0.000363692,0.000851171,0.000321927,0.000778429,0.000529198,0.000396106,0,0.000811302,0,0.000333485,0,0.000719922,0.000251656,0.000347407,0.000396383,0.00024216,0.000299239,0.000400279,0,0,0,0,0,0.000389684,0.00018027,0.000219994,0.000441757,0,0,0.000899446,0.00135924,0.00169706,0.000881759,0,0.00033846,0,0,0.000595359,0,0,0.000424037,0.000167398,0.000236658,0.000546674,0,0.00017839,0.000503339,0.00026393,0.001099669,0.000220695,0.000192388,0.000412439,0.000107998,0.000362399,0.000549109,0.000253392,0,0.00028545,0.001240911,0.000179017,0.000389481,0.004125685,0.000250272,0.000134464,0.000171857,0.00081183,0.000190221,0,0.000381374,0.000255397,0,0.000345262,0.00030697,0,0.000319899,0,0.000919658,0.001223727,0,0.000346159,0.000365345,0.000366872,0.00048523,0.000271587
k__Fungi|p__Ascomycota|c__Pneumocystidomycetes|o__Pneumocystidales|f__Pneumocystidaceae,0.000363692,0.000851171,0.000321927,0.000778429,0.000529198,0.000396106,0,0.000811302,0,0.000333485,0,0.000719922,0.000251656,0.000347407,0.000396383,0.00024216,0.000299239,0.000400279,0,0,0,0,0,0.000389684,0.00018027,0.000219994,0.000441757,0,0,0.000899446,0.00135924,0.00169706,0.000881759,0,0.00033846,0,0,0.000595359,0,0,0.000424037,0.000167398,0.000236658,0.000546674,0,0.00017839,0.000503339,0.00026393,0.001099669,0.000220695,0.000192388,0.000412439,0.000107998,0.000362399,0.000549109,0.000253392,0,0.00028545,0.001240911,0.000179017,0.000389481,0.004125685,0.000250272,0.000134464,0.000171857,0.00081183,0.000190221,0,0.000381374,0.000255397,0,0.000345262,0.00030697,0,0.000319899,0,0.000919658,0.001223727,0,0.000346159,0.000365345,0.000366872,0.00048523,0.000271587
k__Fungi|p__Ascomycota|c__Pneumocystidomycetes|o__Pneumocystidales|f__Pneumocystidaceae|g__Pneumocystis,0.000363692,0.000851171,0.000321927,0.000778429,0.000529198,0.000396106,0,0.000811302,0,0.000333485,0,0.000719922,0.000251656,0.000347407,0.000396383,0.00024216,0.000299239,0.000400279,0,0,0,0,0,0.000389684,0.00018027,0.000219994,0.000441757,0,0,0.000899446,0.00135924,0.00169706,0.000881759,0,0.00033846,0,0,0.000595359,0,0,0.000424037,0.000167398,0.000236658,0.000546674,0,0.00017839,0.000503339,0.00026393,0.001099669,0.000220695,0.000192388,0.000412439,0.000107998,0.000362399,0.000549109,0.000253392,0,0.00028545,0.001240911,0.000179017,0.000389481,0.004125685,0.000250272,0.000134464,0.000171857,0.00081183,0.000190221,0,0.000381374,0.000255397,0,0.000345262,0.00030697,0,0.000319899,0,0.000919658,0.001223727,0,0.000346159,0.000365345,0.000366872,0.00048523,0.000271587
