"Taxonomy","CON1","CON2","CON4","CON5","CON3","CON6","CON24","CON25","CON26","CON27","CON28","CON29","CON30","CON31","CON32","CON33","CON34","CON35","CON36","CON37","CON7","CON8","CON9","CON10","CON11","CON12","CON13","CON14","CON15","CON16","CON17","CON18","CON19","CON43","CON44","CON45","CON38","CON39","CON40","CON41","CON42","CON46","CON47","CON20","CON21","CON22","CON23","MI33","MI32","MI38","MI36","MI34","MI35","MI37","MI30","MI27","MI28","MI29","MI31","MI17","MI21","MI20","MI24","MI23","MI26","MI19","MI18","MI15","MI25","MI22","MI14","MI16","MI2","MI1","MI12","MI4","MI11","MI13","MI3","MI8","MI5","MI9","MI7","MI10","MI6"
"k__Archaea|p__Methanobacteriota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanobrevibacter_A|s__Methanobrevibacter_A_smithii_A",0.00408939468787259,0.00300847229539485,0.00134883167374142,0.00306160542814368,0,0.000511683438512707,0.00651074806534824,0,0,0,0.000518548065416833,0,0,0,0,0,0,0,0.00644711622233839,0,0,0.000577585691808242,0,0,0.0161253819169401,0,0,0,0,0.00367235787975005,0,0.000599185108252776,0,0.00262074129539498,0.00205980178628712,0,0.000216095514217284,0,0,0.00784564421456384,0,0,0,0.00040102852020476,0,0.00482993197278912,0,0,0.00593952483801296,0,0,0.00510975388522707,0.000417444258913663,0,0.00360396151990692,0,0,0,0,0,0.0029444255883987,0,0,0,0,0.00850430019699226,0.0052552022263975,0,0,0.00261467182161212,6.85230708614206e-05,0,0,0,0.00356103771594802,0,4.65417176686323e-05,0,0.00346190916422432,0,0,0,0.000152380952380952,0,0
"k__Archaea|p__Methanobacteriota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanobrevibacter_A|s__Methanobrevibacter_A_sp900317865",0.000123808497967684,1.61062196710347e-05,0,1.69982283355976e-05,0,0,0.000103181427343078,0,0.00018569788642042,0,0,0.000304238035839241,0.000611620795107034,0.00028885593791523,0,0,0,0.00196523472099203,0.00487889876285067,0,0,0,0,0,0,0,0,0,0,5.46145530834623e-05,0,0.00159782695534074,0,0.00200810047309486,0,0,0.000252111433253498,0,0.00417204728320254,0.00679955831928866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6353108578352e-05,0.00381423982869379,0,0,0,0.000443177126007147,0,0,0,0,0,0,0,0,6.44118523800179e-05,0,0.00014759857124583,0,0,0.000435077960183914,0,0,0,0,0,0,0,0,0,0
"k__Archaea|p__Methanobacteriota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanobrevibacter_A|s__Methanobrevibacter_A_sp900319535",5.19995691464271e-05,0.000147075216469712,0.00107113103502995,1.60360644675449e-05,0.000246575185361462,0,0.000130696474634566,0,0,0,0.000598324690865576,0,0,0,0,0.000259703159288933,0,0,0,0,0,0,0,0.00104038588858413,0,0,0,0,0,0.000331453839403082,0.00120093072130901,0,0,0,0,0,0.000198087554699177,0.00010169319164082,0,0,0,0.000522677056853009,0,0,0,0,0,0.000649993809582766,0,0,0,0,0,0,0,0,0.000585519271948608,0,0,0,0.000105930142313903,1.46734903831574e-05,0,0,0,0,0.000480314181982567,0,0,2.54651509409373e-05,4.56820472409471e-05,0,0,0.000914697117228763,5.25679583487902e-05,0,6.98125765029484e-05,4.47646359376093e-05,0.000668777906725152,6.54878847413229e-05,0,0.00017317862709313,0,0,0
"k__Archaea|p__Methanobacteriota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanobrevibacter_A|s__Methanobrevibacter_A_sp900769095",0.000106475308252208,7.16302927474964e-05,0,2.02054412291066e-05,0,0.00319802149070442,8.94239036973345e-05,0.0103307870915638,0.00175568910797488,0.000290613193839,0.00139609094535301,0.00173415680428367,0.00275229357798165,0.00100136725143947,0.000482765279521097,0.000519406318577866,0.000166547202428638,0,0.003659174072138,0,0,0.00111533788762971,0,0,0,0,0,0,0,3.76652090230775e-05,0.0011258725512272,0.00299592554126388,0.00285812278495484,0.00211020727681154,0,0,0.000414183068916461,0,0.00357604052845932,0.00316731562736096,0,0,0.00269599913728028,0,0,0,0.000146696192185983,0,0.000689944804415647,0,0,0,0,0,0,0,0.00204095289079229,0,0,0,4.97223116983628e-05,0,0,0,0,0,0,0,0,3.52018263007075e-05,0,0,0,0,6.20763745875894e-05,0,0.000111700122404717,0.000604322585157725,0.000196699384330927,9.82318271119843e-05,0.00024831732340064,0.000399642985599531,0.000426666666666667,0,0.000581881659817435
"k__Archaea|p__Methanobacteriota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanobrevibacter_A|s__Methanobrevibacter_A_sp902770715",2.35236146138599e-05,1.90731548735937e-05,0,1.37910154420886e-05,0,0,0,0,0,0,0.000378938970881532,0,0,0.000539197750775097,0,0.000415525054862292,2.31901167938609e-05,0,0.000479177557065691,0,0,0,0,0,0,0,0,0,0,5.83810739857701e-05,0,0,0,0,0.000844181059953739,0,0.000270119392771605,0,0,0,0,0,0,0,0,0.000748299319727891,0,0,0,0,0,0,0.000362194283469207,0,0,0,0,0,0,0,6.05315098936591e-05,5.43462606783609e-06,0,0,0,0,0,0,0,1.94733507195403e-05,0,0,0,0,2.89327522694892e-05,0,0,0,0.000255709199630205,0,0,0,0,0,0
"k__Archaea|p__Methanobacteriota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanobrevibacter_A|s__Methanobrevibacter_A_sp902789505",1.36189347764452e-05,1.69539154431944e-05,0,3.91279973008096e-05,0.000349792704815097,0,0,0,0,0,0,0.000334661839423165,0,0,0,0,0,0.000304472984942427,0,0,0,0,0,0,0,0,0,0,0,3.0132167218462e-05,0,0,0,0.000612640822300126,0.00102990089314356,0,0,0,0,0,0,0,0.00129407958589453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000350575262134685,2.81039153077703e-05,0,0,0,0,0,0,0,0.000212564699380374,1.87243756918657e-05,6.56679429088615e-05,0,3.94386412073483e-05,0.00236050868962261,2.30918680085125e-05,0,0,4.47646359376093e-05,0.000590098152992781,0,0,0,0.000152380952380952,0,0
"k__Archaea|p__Methanobacteriota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanobrevibacter_A|s__Methanobrevibacter_A_sp934746965",0.000290330927734218,0.000367899965117319,0,0.000197564314240154,0,0,0.000849527085124678,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00154199475065617,0.000398334959867753,0,0,0,0,0,0.00100176782557454,0,0.000310737974440389,0,0,0,0.000408427214866751,0,0,0,0.00010169319164082,0,0,0,0,0,0,0,0,0,0.00105237092980067,0,0,0,0,0,0,0,2.19150977804702e-05,0,0,0,0,0.000244287879213696,0,0,0,0,0,0,0,0.000148795289566262,0.000288355385654732,3.99717913358287e-05,0,0,0,0.000297070090203628,0,0,0,0,0,0,0.000159857194239812,0,0.000386413694501333,0
"k__Archaea|p__Methanobacteriota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanobrevibacter_B|s__Methanobrevibacter_B_sp900314605",7.42850987806101e-06,1.69539154431944e-05,0,1.41117367314395e-05,0.000172029199089392,0,0,0,0.0141805658721048,0,0,0,0.000436871996505024,0.000943596063856419,0.00106208361494641,0.000558361792471205,3.37310789728886e-05,0,0,0,0,0,0,0.00056748321195498,0,0,0.000176861466939539,0.000648202710665881,0,4.5198250827693e-05,0,0,0.000609732860790366,0.000408427214866751,0.000185719833189823,0,0.000288127352289712,0.000239705380296218,0.00039733783649548,0.000377753239960481,0,0.000403886816659143,0,0,0,0,0.000118754060341034,0.000309520861706079,0,0,0,0,0,0,0,0,0,0,0.000456412596987677,0.00972049590464353,0.000393454814308784,0,0,0,4.92637774774877e-06,0,0.000169522652464436,0,0.00081837409261444,0,9.42192224344534e-05,0,0,0.000383582662063675,1.35834517697132e-06,0.000417318727177882,8.37750918035381e-05,0,0,6.54878847413229e-05,0,0,0.00109714285714286,0.0006955446501024,0
"k__Archaea|p__Methanobacteriota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanobrevibacter|s__Methanobrevibacter_ruminantium_A",0,0,0,0,0,0,0,0.000504761584278359,0,0,0,0,0,0.00238787575343257,0,0.000311643791146719,0,0,0,5.88612313769604e-05,0,0,0.00233391836887113,0,0,0,0,0,0,0,0.000900698040981761,0.00387473036670129,0,0,0,0,0,0,0,0,0,0,0,0,0.000850127519127869,0,0,0,0,0,0,0,0,0.00107042504794612,0,0.000104879396520822,0,0,0,0,0,0,0,0,0.000193114007711752,0.00663047134002787,0.000353172192634241,0.000495967005142395,0,0,0,0.00014759857124583,0,0,8.51682425961019e-05,0,0,0.00562635517940827,0,0,0.000797229301444161,0,0,0,0
"k__Archaea|p__Methanobacteriota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanobrevibacter|s__Methanobrevibacter_sp017646885",6.80946738822259e-05,0,0,0,0.000705319716266508,0.00132184888282449,0,0.00151428475283508,0,0.000373645534935858,0,0,0,0.00105913843902251,0,0,0,0,0.00117616309461579,0,0,0,0,0,0,0,0.00022739331463655,0,0,6.21475948880778e-05,0,0,0,0,0,0,0.000378167149880247,0,0.00175490877785504,0,0,0,0,0,0,0.00115646258503401,0,0,0,0,0,0,0,0,0,5.32223803239991e-05,0.000368040685224839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000118176030396505,0.000476935688203294,0.000209437729508845,0,0,0,0.00020910932496896,0,0.000472380952380952,0,0
"k__Archaea|p__Methanobacteriota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanobrevibacter|s__Methanobrevibacter_sp017652345",0,0,0,0,0.000659445263176003,0,0,0,0.00054021203322304,0.000415161705484286,0.000757877941763063,0,0,0.000635483063413507,0,0.0001947773694667,0,0.00049822852081488,0.000522739153162572,0,0,0.000318667967894202,0,0,0,0,0.000176861466939539,0,0,0,0,0,0,0,0,0,0.000306135311807819,0,0,0,0,0,0,0,0,0.00170068027210884,0.000167652791069695,0,0,0,0,0,0.000564777526765544,0,0,0,0,0,0,0.00076489148102113,0,0,0,0,0,0,0,0,0,2.17202758025642e-05,4.28269192883879e-05,0,2.01059739488442e-05,0.000826178041367915,0,0,0,0,0,0.000343811394891945,0,0,0,0,0
"k__Archaea|p__Methanobacteriota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanobrevibacter|s__Methanobrevibacter_sp900314635",1.60951047357989e-05,2.20400900761527e-05,0,3.84865547221078e-06,0,0,7.56663800515907e-05,0.00117777702998284,0.00933553919913566,0.000249097023290572,0,0.0022817852687943,0.000458715596330275,0.00169462150243602,0,0.000311643791146719,0,0.000304472984942427,0.000522739153162572,3.92408209179736e-05,0,0,0,0,0,0,0,0,0,3.38986881207697e-05,0.00161375065675899,0.000838859151553887,0,0,0,0,0,0,0,0.000958912070668914,0,0.000285096576465278,0,0,0,0,0,0.000309520861706079,0.000329973602111831,3.20444593985255e-05,0,0,8.59444062469306e-05,0,0,0,0,0.000198965380023876,0,0,2.5942075668711e-05,5.43462606783609e-06,0.000160938593879505,8.43276974322216e-05,0,0,0,0,0,1.57284755811672e-05,0,0,0,0,3.39586294242831e-06,0,0,0,0,9.27745033835407e-05,0,0,0,0.00212527531975733,0
"k__Archaea|p__Methanobacteriota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanosphaera|s__Methanosphaera_cuniculi",5.69519090651344e-05,0,0,4.49009805091258e-06,0,0,0,0,0,0.000228338938016357,0,0,0.000961118392311053,0.000943596063856419,0.000386212223616877,0,2.10819243580554e-05,0.0004151904340124,0,4.25108893278047e-05,0,0,0,0,0.000735543736562182,0,0,0,0,0.00012617845022731,0,0.000838859151553887,0,0,0,0,0,0,0,0,0,0,0,0,0.000550082512376857,0.00115646258503401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4042910720734e-06,0,0,0,0.000106282349690187,0,0,0,1.93326672585041e-05,0,0,0,4.65417176686323e-05,0.000123102748828426,0,0,0.000483565313990721,0,0,0,0
"k__Archaea|p__Methanobacteriota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanosphaera|s__Methanosphaera_stadtmanae_B",0,0,0,5.77298320831618e-06,0,0,0,0,0,0.0004359197907585,0,0,0,0,0,0.000168807053537806,0,0,0,8.50217786556095e-05,0,0.000219084227927264,0,0.00132412749456162,0,0,0,0,0,0,0,0,0,0.000510534018583438,0.000270137939185196,0,0,0.000246969179699133,0,0,0.00159904380410906,0.000356370720581597,0,0,0,0,9.77974614573219e-05,0,0,0,0,0,0,0,0,0,0.000217478586723769,0,0,0,0,7.60847649497052e-06,5.63285078578268e-05,3.21248371170368e-05,5.91165329729852e-06,0,0.000197776427875175,0,0,1.72264256365164e-05,8.8508966529335e-05,0,1.31462137357828e-05,0.000501608096544805,0,0,0,0,0,0.000245579567779961,0,0,0,0,0
"k__Archaea|p__Methanobacteriota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__UBA349",0,0,0.000396715198159241,4.81081934026348e-06,0,0,8.25451418744626e-05,0,0.0115807954622189,0,0,0,0.000502402795980778,0.00028885593791523,0,0,0,0,0,0,0,0.000478001951841303,0,0,0,0,0,0.00430170889805539,0,9.60462830088476e-05,0,0,0.000381083037993979,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000831278422387236,0,0,0,0,0,0,0,0,3.91341031794111e-05,0,0.00014794861591519,0,0,0,0,0,0,0,0,0,0,0.000297590579132523,0,0,0,2.24258940198647e-05,0,9.91591979189065e-06,0,0,0,0,0.000185549006767081,0,0,0,0.0024344062753584,0
"k__Archaea|p__Methanobacteriota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__UBA588",0,0,0,0,0,0,0,0,0.00028698764264974,0,0,0,0,0.000808796626162645,0,0,2.10819243580554e-05,0.000525907883082374,0.000740547133646977,0,0,0,0,0,0,0,0,0,0.000648796312105173,6.40308553392317e-05,0,0.000559239434369258,0.000419191341793377,0.000408427214866751,0,0,0,0.000130748389252482,0.00112579053673719,0.000987970012204336,0,0.000879047777434606,0,0,0,0,0.000314348983255678,0,0,0,0,0,0.000116638837049406,0,0,1.87843695261173e-05,0.000736081370449679,0,0.00053248136315229,0,0,0,0.000168985523573481,0,5.41901552252365e-06,0,0.000310791529518132,0,0,0,3.71166633832695e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Archaea|p__Methanobacteriota|c__Methanococci|o__Methanococcales|f__Methanocaldococcaceae",0,0,0,0,0,0.000639604298140884,0,0.00107682471312717,0.00266729691403876,0.000601984472952215,0.000319106501794974,0.000334661839423165,0.000327653997378768,0.00184867800265747,0,0.000298658633182273,0,0,0,4.25108893278047e-05,0.0035761154855643,0.000776753171742118,0,0,0,0,0.000303191086182066,0.00153211549793754,0.000443913266177224,2.25991254138465e-05,0,0,0,0.000544569619822334,0.00101301727194449,0,0,0,0,0.000755506479920962,0.000484558728517896,0.00135420873821007,0,0.000542567997924088,0,0.00136054421768707,0,0,0,0,0,0.000695410292072323,0,0,0.00286614262606771,2.50458260348231e-05,0,8.16268225738978e-05,0,0,3.45894342249481e-05,0,0.000197149777502394,0,0,0,0.000169522652464436,0,0,5.16792769095493e-05,0.000485371751935063,0.000472315427986657,0,0,1.63001421236559e-06,0,0,5.3158005175911e-05,0.000413068707094947,0,0.000457426648369601,0.000159857194239812,0.000472380952380952,0.000540979172301866,0
"k__Archaea|p__Methanobacteriota|c__Methanococci|o__Methanococcales|f__Methanocaldococcaceae|g__Methanocaldococcus",0,0,0,0,0,0.000639604298140884,0,0,0.00096225268417854,0,0,0.000334661839423165,0.000327653997378768,0.000558454813302779,0,0.000298658633182273,0,0,0,4.25108893278047e-05,0.0035761154855643,0.000497918699834691,0,0,0,0,0.000303191086182066,0,0.000443913266177224,2.25991254138465e-05,0,0,0,0.000544569619822334,0.00101301727194449,0,0,0,0,0.000755506479920962,0.000484558728517896,0,0,0,0,0.00136054421768707,0,0,0,0,0,0,0,0,0,2.50458260348231e-05,0,8.16268225738978e-05,0,0,3.45894342249481e-05,0,0,0,0,0,0,0,0,5.16792769095493e-05,0.000485371751935063,0.000373916380489437,0,0,0,0,0,0,0,0,0.00027445598902176,0,0.000472380952380952,0,0
"k__Archaea|p__Methanobacteriota|c__Methanococci|o__Methanococcales|f__Methanocaldococcaceae|g__Methanocaldococcus_A",0,0,0,0,0,0,0,0.00107682471312717,0.001688162603822,0.000601984472952215,0.000319106501794974,0,0,0.0012902231893547,0,0,0,0,0,0,0,0.000258917723914039,0,0,0,0,0,0.00153211549793754,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00135420873821007,0,0.000542567997924088,0,0,0,0,0,0,0,0.000695410292072323,0,0,0.00286614262606771,0,0,0,0,0,0,0,0.000197149777502394,0,0,0,0.000169522652464436,0,0,0,0,9.83990474972202e-05,0,0,1.63001421236559e-06,0,0,5.3158005175911e-05,0.000413068707094947,0,0.00018297065934784,0.000159857194239812,0,0.000540979172301866,0
"k__Archaea|p__Methanobacteriota|c__Methanococci|o__Methanococcales|f__Methanococcaceae|g__Methanococcus",0,0,0,1.28288515740359e-05,0,0,0,0,0,0.00105866234898493,0.0015556441962505,0.000334661839423165,0,0.000596968938358143,0,0.00101284232122684,2.7406501665472e-05,0,0,0.000176583694130881,0,0,0.00106426677620524,0.00113496642390996,0.00147108747312436,0.00753367323643558,0,0,0,1.88326045115387e-05,0,0,0,0.000408427214866751,0,0,0.00104446165205021,0,0.000463560809244727,0,0.000387646982814317,0,0.000503253172292318,0,0.000850127519127869,0,0,0,0.000509959203263739,5.03555790548258e-05,0.00223257352333177,0,0,0.000624414611301904,0,5.32223803239991e-05,0.000501873661670236,0,0.000722653278563822,0.00073302100264525,2.16183963905925e-05,0,0,0,0,0.00192187575073272,0,0,0,9.73667535977015e-06,0.000111349990149809,0,3.24788809942868e-05,0.00126877342067215,0,0,0.000242016931876888,0,0,0,0,0,0,0.0010433169751536,0
"k__Archaea|p__Methanobacteriota|c__Methanococci|o__Methanococcales|f__Methanococcaceae|g__Methanofervidicoccus",0,0,0,1.05838025485797e-05,7.45459862720699e-05,0,5.15907136715391e-05,0.000504761584278359,0,0,0,0,0,0.000481426563192051,0,0.000168807053537806,0,0,0.00126328628680955,3.92408209179736e-05,0,0,0,0,0,0,0,0,0.000341471743213249,0.000105462585264617,0.00127598889139083,0,0,0,0,0,0,0,0.00185424323697891,0,0,0,0,0,0,0,0.000181623856992169,0,0,0,0,0,0.000116638837049406,0,0,0,0.00179001605995717,0,0,0,0,9.78232692210496e-06,0,7.42886858331476e-05,8.37484217117291e-06,0,0,0,0,0,0,0,0,0,3.26002842473117e-06,0,0,0,0,0,0,0,0,0,0
"k__Archaea|p__Micrarchaeota",9.65706284147931e-05,5.08617463295833e-06,0.000436386717975166,9.30091739117606e-06,0,0.000511683438512707,0,0.00107682471312717,0.00290363967857384,0.000228338938016357,0.00171519744714799,0.00231220907237823,0.00227173438182613,0.00102062431396715,0.000547133983457243,0.000727168846009012,0.000579752919846524,0.00102413640389725,0,0.000160233352081726,0.00229658792650919,0.0019319245553586,0.000522797714627133,0,0.00379087925766663,0,0.000555850324667121,0.00341779611078374,0.00187809458767287,6.96806366926933e-05,0,0.00135815291203963,0.000838382683586754,0,0.000337672423981496,0,0.000216095514217284,0.000631950548053665,0.00192046620972815,0.000871738246062649,0.000791445923245897,0.000427644864697916,0.000862719723929688,0,0.00165024753713057,0,0.00101290227937941,0.00229045437662498,0.00101991840652748,0,0.000358314269176704,0.00151176150450505,0.000675277477654454,0.00138263235359707,0,5.94838368327048e-05,0.000752810492505353,0.000510167641086861,0.000608550129316902,0.00646970711030373,0.000352379861166658,0.00235319308737303,7.24223672457774e-05,0,1.03453932702724e-05,0.00288281362609907,0.000819359486911439,0.00524680884387481,0.00103093879199481,6.29139023246687e-05,0.000271237155493123,0,4.25318679687089e-05,0.00126877342067215,2.85252487163978e-06,0.000149042402563529,0.000111700122404717,5.3158005175911e-05,0.00072778772202443,0,0,0.00103907176255878,0.000396190476190476,0.0049847366590672,0.00127286613085064
"k__Archaea|p__Micrarchaeota|c__Micrarchaeia",9.65706284147931e-05,5.08617463295833e-06,0.000436386717975166,9.30091739117606e-06,0,0.000511683438512707,0,0.00107682471312717,0.00290363967857384,0.000228338938016357,0.00171519744714799,0.00231220907237823,0.00227173438182613,0.00102062431396715,0.000547133983457243,0.000727168846009012,0.000579752919846524,0.00102413640389725,0,0.000160233352081726,0.00229658792650919,0.0019319245553586,0.000522797714627133,0,0.00379087925766663,0,0.000555850324667121,0.00341779611078374,0.00187809458767287,6.96806366926933e-05,0,0.00135815291203963,0.000838382683586754,0,0.000337672423981496,0,0.000216095514217284,0.000631950548053665,0.00192046620972815,0.000871738246062649,0.000791445923245897,0.000427644864697916,0.000862719723929688,0,0.00165024753713057,0,0.00101290227937941,0.00229045437662498,0.00101991840652748,0,0.000358314269176704,0.00151176150450505,0.000675277477654454,0.00138263235359707,0,5.94838368327048e-05,0.000752810492505353,0.000510167641086861,0.000608550129316902,0.00646970711030373,0.000352379861166658,0.00235319308737303,7.24223672457774e-05,0,1.03453932702724e-05,0.00288281362609907,0.000819359486911439,0.00524680884387481,0.00103093879199481,6.29139023246687e-05,0.000271237155493123,0,4.25318679687089e-05,0.00126877342067215,2.85252487163978e-06,0.000149042402563529,0.000111700122404717,5.3158005175911e-05,0.00072778772202443,0,0,0.00103907176255878,0.000396190476190476,0.0049847366590672,0.00127286613085064
"k__Archaea|p__Micrarchaeota|c__Micrarchaeia|o__Anstonellales",6.80946738822259e-06,0,0,3.20721289350899e-06,0,0.000511683438512707,0,0.000740316990274927,0.00229590114119792,0,0,0,0.000698995194408038,0,0.000547133983457243,0,0.000541805456002024,0,0,5.55911629671293e-05,0.00229658792650919,0.0011352546356231,0,0,0.000678963449134322,0,0.000176861466939539,0.00194460813199764,0.00140003414717432,0,0,0,0,0,0.000337672423981496,0,0,0.000377717568951616,0,0,0.000791445923245897,0.000427644864697916,0.000862719723929688,0,0,0,9.77974614573219e-05,0.00145474805001857,0,0,0,0.000362822761081212,0.000319222080345742,0.00138263235359707,0,5.94838368327048e-05,0.000234207708779443,0,0,0.00143417152691462,4.32367927811851e-05,0.00225754366857911,0,0,0,0,0.000819359486911439,0.00524680884387481,0,0,3.71166633832695e-05,0,4.25318679687089e-05,0,1.35834517697132e-06,0,6.0504232969222e-05,0,0.00051141839926041,0,0,0,0.000213333333333333,0.000579620541752,0
"k__Archaea|p__Micrarchaeota|c__Micrarchaeia|o__Anstonellales|f__Bilamarchaeaceae",0,0,0,0,0,0.000511683438512707,0,0.000740316990274927,0.00197515024647174,0,0,0,0,0,0,0,0,0,0,0,0.00229658792650919,0.000816586667728893,0,0,0.000678963449134322,0,0.000176861466939539,0.00194460813199764,0.00140003414717432,0,0,0,0,0,0.000337672423981496,0,0,0,0,0,0,0,0.000431359861964844,0,0,0,0,0.00145474805001857,0,0,0,0.000362822761081212,0,0,0,0,0.000234207708779443,0,0,0.00073302100264525,4.32367927811851e-05,0,0,0,0,0,0.00036729908033961,0.000234931739277976,0,0,0,0,0,0,1.35834517697132e-06,0,6.0504232969222e-05,0,0.000236039261197112,0,0,0,0.000213333333333333,0,0
"k__Archaea|p__Micrarchaeota|c__Micrarchaeia|o__Micrarchaeales",8.97611610265705e-05,5.08617463295833e-06,0.000436386717975166,0,0,0,0,0.000336507722852239,0.00060773853737592,0.000228338938016357,0.000299162345432788,0.000943137911101646,0.000480559196155526,0.000635483063413507,0,0.000727168846009012,3.58392714086942e-05,0.00102413640389725,0,0.000104642189114596,0,0.000776753171742118,0.000261398857313567,0,0.00311191580853231,0,0.000126329619242528,0.000883912787271656,0.000478060440498549,2.82489067673081e-05,0,0.000719022129903332,0.000838382683586754,0,0,0,0.000216095514217284,7.99017934320726e-05,0.00192046620972815,0.000871738246062649,0,0,0,0,0.000500075011251688,0,0.000915104817922083,0.000433329206388511,0.00101991840652748,0,0.000358314269176704,0.00114893874342384,0.000122777723209901,0,0,0,0.00051860278372591,0.000168355321558664,0,0.000509927654014087,0.000309143068385473,9.51059561871316e-05,7.24223672457774e-05,0,0,0,0,0,0.000510155278512897,6.29139023246687e-05,0.000182728188963788,0,0,0.000826178041367915,1.35834517697132e-06,0.000149042402563529,5.11958894354955e-05,5.3158005175911e-05,0.00021636932276402,0,0,0.00103907176255878,0,0.00216391668920747,0.00127286613085064
"k__Archaea|p__Micrarchaeota|c__Micrarchaeia|o__Micrarchaeales|f__CABMGC01",0,0,0,0,0,0,0,0,0,0,0.000299162345432788,0,0,0.000385141250553641,0,0.000519406318577866,3.58392714086942e-05,0,0,0,0,0,0,0,0.00107502546112934,0,0,0.000883912787271656,0,2.82489067673081e-05,0,0,0.000381083037993979,0,0,0,0.000216095514217284,0,0,0,0,0,0,0,0.000500075011251688,0,0,0,0.00101991840652748,0,0.000358314269176704,0,0,0,0,0,0.00051860278372591,0,0,0.000509927654014087,0.000129710378343555,9.51059561871316e-05,7.24223672457774e-05,0,0,0,0,0,0,3.14569511623343e-05,0,0,0,0.000354076303443392,1.35834517697132e-06,0,0,0,0.00021636932276402,0,0,0.00103907176255878,0,0,0
"k__Archaea|p__Micrarchaeota|c__Micrarchaeia|o__Micrarchaeales|f__Micrarchaeaceae",8.97611610265705e-05,5.08617463295833e-06,0.000436386717975166,0,0,0,0,0.000336507722852239,0.00060773853737592,0.000228338938016357,0,0.000943137911101646,0.000480559196155526,0.000250341812859866,0,0.000207762527431146,0,0.00102413640389725,0,0.000104642189114596,0,0.000776753171742118,0.000261398857313567,0,0.00203689034740296,0,0.000126329619242528,0,0.000478060440498549,0,0,0.000719022129903332,0.000457299645592775,0,0,0,0,7.99017934320726e-05,0.00192046620972815,0.000871738246062649,0,0,0,0,0,0,0.000915104817922083,0.000433329206388511,0,0,0,0.00114893874342384,0.000122777723209901,0,0,0,0,0.000168355321558664,0,0,0.000177270850402859,0,0,0,0,0,0,0,0.000510155278512897,3.14569511623343e-05,0.000182728188963788,0,0,0.000472101737924523,0,0.000149042402563529,5.11958894354955e-05,5.3158005175911e-05,0,0,0,0,0,0.00216391668920747,0.00127286613085064
"k__Archaea|p__Micrarchaeota|c__Micrarchaeia|o__Norongarragalinales",0,0,0,6.09370449766707e-06,0,0,0,0,0,0,0.0014160351017152,0.00136907116127658,0,0.000385141250553641,0,0,0,0,0,0,0,0,0.000261398857313567,0,0,0,0.000252659238485055,0.000589275191514437,0,4.14317299253852e-05,0,0.000639130782136295,0,0,0,0,0,0.000174331185669977,0,0,0,0,0,0,0.000650097514627194,0,0,0.000402377120217903,0,0,0,0,0.000233277674098812,0,0,0,0,0.000341812319528197,0.000608550129316902,0.00344201166459509,0,0,0,0,1.03453932702724e-05,0.00288281362609907,0,0,0.000520783513481916,0,5.13923031460655e-05,0,0,0.00044259537930424,0,0,0,0,0,0,0,0,0.000182857142857143,0.00224119942810773,0
