feature	Acidaminococcaceae	Actinomycetaceae	Akkermansiaceae	Atopobiaceae	Bacillales_unclassified	Bacteroidaceae	Barnesiellaceae	Bifidobacteriaceae	Catabacteriaceae	Christensenellaceae	Clostridiaceae	Clostridiales_Family_XIII_Incertae_Sedis	Clostridiales_unclassified	Coriobacteriaceae	Corynebacteriaceae	Desulfovibrionaceae	Eggerthellaceae	Enterobacteriaceae	Enterococcaceae	Erysipelotrichaceae	Eubacteriaceae	Firmicutes_unclassified	Fusobacteriaceae	Lachnospiraceae	Lactobacillaceae	Leuconostocaceae	Micrococcaceae	Odoribacteraceae	Oscillospiraceae	Oxalobacteraceae	Pasteurellaceae	Peptoniphilaceae	Peptostreptococcaceae	Prevotellaceae	Propionibacteriaceae	Proteobacteria_unclassified	Rikenellaceae	Ruminococcaceae	Selenomonadaceae	Streptococcaceae	Sutterellaceae	Synergistaceae	Tannerellaceae	Veillonellaceae
CON11	-10.1004091569466	-14.7603456045985	-16.6291853539424	-19.7880887796643	-17.6910610931036	-1.26463004164232	-11.1868246426655	-2.41980524086132	-17.9948054523375	-19.5162911208089	-11.7872701205427	-20.0122438726395	-19.2806008539787	-5.21376861755195	-18.5177296602841	-19.0199302233038	-6.73893759545362	-13.2541372152917	-16.9538455011684	-11.6058650075472	-5.37479323339842	-9.04816255338926	-16.6636799993748	-2.12882155204875	-14.9410180408748	-18.9515403105271	-20.9817848455406	-7.4662897155255	-13.7043401948697	-19.7670405993461	-19.3495019882577	-21.080823327472	-8.83682002841407	-19.7789491804654	-18.5322726912994	-19.4367688721221	-8.73179486927582	-3.64675671133782	-18.7814129646665	-13.2414957758908	-18.0902204457704	-18.5873445228141	-6.19552526812505	-19.3773728075047
CON12	-17.4128615311535	-12.9625590289392	-16.6291853539424	-19.7880887796643	-17.6910610931036	-10.1486155748258	-18.5288662954672	-0.190860460887829	-17.9948054523375	-19.5162911208089	-10.7517212015172	-20.0122438726395	-19.2806008539787	-8.72044339290684	-18.5177296602841	-19.0199302233038	-15.2771748561248	-12.796920499749	-16.9538455011684	-12.845819802584	-13.3549826062849	-20.7398060205922	-16.6636799993748	-7.92589995806443	-3.8238393900929	-18.9515403105271	-20.9817848455406	-18.1333640673438	-16.7276995624899	-19.7670405993461	-19.3495019882577	-21.080823327472	-20.0892659189938	-5.11534566515694	-18.5322726912994	-19.4367688721221	-15.141321611671	-15.4038495814771	-18.7814129646665	-6.02707410423202	-18.0902204457704	-15.2768034224543	-11.1573590631132	-11.7764606032911
CON13	-7.90686151211418	-12.1998904534646	-6.68847812896799	-11.2932728628793	-14.120236644364	-3.1844483671598	-6.63616113134317	-3.35693510330937	-14.21085115227	-12.0012862797268	-7.04240727397423	-20.0122438726395	-14.5434774294817	-3.52605072906297	-17.5177296602841	-11.1446593307545	-6.31218420702438	-3.64240320375422	-14.2218957615479	-8.57812272662148	-5.3943707771765	-8.2233256526817	-16.6636799993748	-1.43756125927643	-10.2402010013003	-10.6118602007622	-20.9817848455406	-8.0110758971177	-10.847173613398	-19.7670405993461	-19.3495019882577	-21.080823327472	-12.505869505074	-5.86814300823384	-18.5322726912994	-9.10103169961463	-4.51774627455281	-3.46553491660413	-12.8405086517109	-7.14546004669465	-12.7908367663348	-9.17498406884154	-6.29726006754219	-15.1608417270429
CON14	-17.4128615311535	-15.9612822765935	-16.6291853539424	-19.7880887796643	-17.6910610931036	-1.05837575472516	-18.5288662954672	-1.75435700220622	-17.9948054523375	-19.5162911208089	-9.08386720069406	-16.8315684543775	-19.2806008539787	-9.93400872970389	-18.5177296602841	-14.6313336187779	-7.76411696578159	-8.75838202354463	-8.22741070172426	-9.26524773757236	-13.3549826062849	-20.7398060205922	-16.6636799993748	-3.60919366019679	-4.06635693190362	-18.9515403105271	-13.3910563191292	-18.1333640673438	-16.7276995624899	-19.7670405993461	-19.3495019882577	-21.080823327472	-10.1774569634495	-19.7789491804654	-18.5322726912994	-13.752236547899	-15.141321611671	-5.30493839273315	-18.7814129646665	-5.45068866515399	-7.36438478385753	-18.5873445228141	-7.89217640373825	-6.87149732863453
CON15	-10.1096634386464	-18.4485747229278	-16.6291853539424	-19.7880887796643	-14.3052852511783	-2.11743740321302	-18.5288662954672	-5.34676496299141	-17.9948054523375	-19.5162911208089	-8.04770160399157	-20.0122438726395	-19.2806008539787	-8.52885747444361	-18.5177296602841	-19.0199302233038	-7.45217004478241	-15.8250082432081	-16.9538455011684	-8.8409384984387	-5.73344478628034	-10.4909510560418	-16.6636799993748	-1.4717492591567	-19.3730588849944	-18.9515403105271	-15.5840768426876	-8.93413838513074	-16.7276995624899	-19.7670405993461	-19.3495019882577	-21.080823327472	-6.9012523371951	-19.7789491804654	-18.5322726912994	-19.4367688721221	-5.68970261815581	-1.78772984114033	-18.7814129646665	-9.84496348404363	-12.2657880309044	-18.5873445228141	-5.1137904120447	-19.3773728075047
CON16	-10.1012048171821	-13.0146764337772	-16.6291853539424	-19.7880887796643	-13.7136069437875	-6.54043680743893	-15.9716077118853	-2.49214965081881	-17.9948054523375	-19.5162911208089	-10.962424743983	-20.0122438726395	-19.2806008539787	-2.06640323442391	-18.5177296602841	-14.6292784249382	-6.58752234213652	-4.71375467877142	-10.011157400895	-12.6867782410717	-3.49685009994934	-14.0590705531356	-16.6636799993748	-1.37473608827898	-19.3730588849944	-18.9515403105271	-20.9817848455406	-10.9156202042641	-16.7276995624899	-19.7670405993461	-19.3495019882577	-17.9850699716919	-20.0892659189938	-5.96914536159862	-18.5322726912994	-19.4367688721221	-6.40063589843803	-6.19101462106088	-18.7814129646665	-8.02157778524191	-13.2818585043007	-14.0519694967605	-9.81796548931194	-13.5077164450573
CON17	-17.4128615311535	-12.6755776514448	-7.18718577545797	-19.7880887796643	-17.6910610931036	-5.28228436766281	-18.5288662954672	-2.52755839491382	-17.9948054523375	-19.5162911208089	-6.41876307017796	-15.2189850028242	-19.2806008539787	-4.33678852987687	-18.5177296602841	-19.0199302233038	-7.8308870177328	-2.99630373647433	-9.97890476322667	-6.63891426983187	-4.67720895685245	-10.4219366622153	-16.6636799993748	-2.24402906603385	-19.3730588849944	-18.9515403105271	-20.9817848455406	-18.1333640673438	-16.7276995624899	-19.7670405993461	-19.3495019882577	-21.080823327472	-6.41952961197174	-19.7789491804654	-18.5322726912994	-19.4367688721221	-15.141321611671	-1.61176911256912	-18.7814129646665	-9.32336198554574	-13.3214641908862	-18.5873445228141	-16.7226314518733	-11.0615390724602
CON18	-12.2615299853979	-12.4515184769811	-15.6291853539424	-19.7880887796643	-17.6910610931036	-5.56631271614813	-8.07759113227733	-2.14198280117864	-17.9948054523375	-14.4033039465261	-11.9322430800375	-20.0122438726395	-15.8394030613327	-4.14114829327097	-18.5177296602841	-19.0199302233038	-6.99707913098803	-4.72049106201425	-16.9538455011684	-8.97665719113691	-4.7600023152197	-8.07729325096549	-16.6636799993748	-1.30861304924541	-5.35141388367541	-18.9515403105271	-20.9817848455406	-8.83580838295646	-9.21700255425148	-19.7670405993461	-12.9113844751399	-21.080823327472	-11.7995470725186	-3.42940162283424	-18.5322726912994	-12.5916882563364	-8.08174926824254	-4.11445100447788	-18.7814129646665	-8.75167281498925	-12.1895783142093	-18.5873445228141	-6.23833977985559	-12.2323836397384
CON19	-14.9772834533056	-10.9570145422968	-16.6291853539424	-15.2684556156416	-17.6910610931036	-6.41054573613967	-18.5288662954672	-0.988280855350557	-14.7162479325036	-19.5162911208089	-10.6811272273181	-20.0122438726395	-19.2806008539787	-9.93400872970389	-12.6853274381693	-14.8649210878497	-7.7319504230598	-5.60004138377359	-16.9538455011684	-7.15510395839265	-5.51283206783169	-20.7398060205922	-16.6636799993748	-1.74564184288347	-16.0877755412288	-18.9515403105271	-19.9817848455406	-18.1333640673438	-16.7276995624899	-19.7670405993461	-13.0557854269844	-21.080823327472	-10.3771080768964	-19.7789491804654	-18.5322726912994	-11.5312608949696	-14.141321611671	-3.07223274561929	-18.7814129646665	-7.48830462584131	-18.0902204457704	-18.5873445228141	-9.17690093618375	-8.44681735448574
CON20	-17.4128615311535	-9.99679101446834	-16.6291853539424	-19.7880887796643	-17.6910610931036	-1.22375303264534	-18.5288662954672	-4.0051434557838	-17.9948054523375	-19.5162911208089	-19.0112369755833	-20.0122438726395	-11.5445697050316	-9.93400872970389	-17.4915557062179	-19.0199302233038	-5.42894531137681	-3.22355939844528	-2.68569185870312	-7.21482854112057	-13.3549826062849	-20.7398060205922	-16.6636799993748	-3.30335956143989	-5.72003247318645	-7.89311402704655	-12.0345106804175	-17.1333640673438	-16.7276995624899	-19.7670405993461	-19.3495019882577	-21.080823327472	-8.068630856201	-19.7789491804654	-18.5322726912994	-19.4367688721221	-6.95881903265683	-3.8932800498164	-18.7814129646665	-7.20582774072554	-18.0902204457704	-18.5873445228141	-7.71593046214812	-10.9722768657489
CON21	-12.4067428684693	-11.2120703682258	-6.39933243168085	-19.7880887796643	-17.6910610931036	-3.68417152801911	-7.99190711529545	-1.10435529073948	-17.9948054523375	-15.226322523153	-10.961634349885	-20.0122438726395	-16.2315402324241	-5.05493117636081	-12.582258017005	-10.7170977444117	-8.32264728390439	-4.45743208709551	-16.9538455011684	-9.87443451745693	-4.88183832797738	-9.6313579743664	-16.6636799993748	-3.03666686440556	-8.70675722962089	-12.8457090856694	-17.2526018479519	-11.1702962386841	-9.09117352585606	-19.7670405993461	-19.3495019882577	-21.080823327472	-15.7070694920593	-8.2403675903011	-14.8806330705649	-9.87634875264385	-5.32036809499235	-2.84024555944697	-10.5831956776531	-8.69449068664231	-11.7895583730321	-12.455512555215	-7.72777209509271	-5.61159274951217
