feature	Acidaminococcaceae	Actinomycetaceae	Akkermansiaceae	Atopobiaceae	Bacillales_unclassified	Bacteroidaceae	Barnesiellaceae	Bifidobacteriaceae	Catabacteriaceae	Christensenellaceae	Clostridiaceae	Clostridiales_Family_XIII_Incertae_Sedis	Clostridiales_unclassified	Coriobacteriaceae	Corynebacteriaceae	Desulfovibrionaceae	Eggerthellaceae	Enterobacteriaceae	Enterococcaceae	Erysipelotrichaceae	Eubacteriaceae	Firmicutes_unclassified	Fusobacteriaceae	Lachnospiraceae	Lactobacillaceae	Leuconostocaceae	Micrococcaceae	Odoribacteraceae	Oscillospiraceae	Oxalobacteraceae	Pasteurellaceae	Peptoniphilaceae	Peptostreptococcaceae	Prevotellaceae	Propionibacteriaceae	Proteobacteria_unclassified	Rikenellaceae	Ruminococcaceae	Selenomonadaceae	Streptococcaceae	Sutterellaceae	Synergistaceae	Tannerellaceae	Veillonellaceae
CON22	0.00786537035587139	0.000171452328925536	0	0	0	0.226362334247048	0.000972442439957143	0.0331388671753156	0	2.05575319908274e-05	0.000303506210593702	0	0	0.0353134018779787	0	0.00019845764080758	0.00386460667077259	0.384986009573697	0	0.000278133778034759	0.0397582668702602	0	0	0.199238952629333	0.000504392236035637	0	0	0.0010674843903017	0.00017911430113393	0	0	0.000119367665388694	0.000140846308792553	0.00012723898110005	5.27545627463188e-06	0	0.0220693270318148	0.0293088021825316	0	0.00112195556977231	0.000383098610419696	0	0.0125007379358479	0
CON23	0.000530975702164057	8.36902656007532e-05	0	0	0	0.0585099044743192	0	0.062161889123493	0	0	0.000933645916895063	0	0.00016288962928612	0.0240695134535879	0	0	0.00607757533603383	0.0504638451127382	0.00561450878619777	0.017157469782211	0.0056881679718193	0.00774424557023941	1.92647100856297e-05	0.72591421227335	0.000530765846934366	0	0	0.00010719405132614	0	0	0	0	0.00322740554846315	0	0	0.00405570414005335	0	0.0222663533779914	0	0.0013616246723268	0.00047242609308028	0	0.00278687745029589	5.98507115078606e-05
CON24	0.0220170701506618	0.000481067079102435	0.00031029867872841	0	0.000726996294275226	0.0360874775961135	0	0.037042606842108	0	0	0.013075773018883	0.000110374697802723	0	0.1065837150432	0.000202700702882988	0.00136090929566365	0.000525620845053677	0.00170263541836333	0.000841914718917169	0.0266027002485103	0.0545220084560019	0.000682694957592829	0	0.340796867453745	8.12822245682718e-05	0.0163031443283908	0.000500882776706812	0	0.000201186127269915	7.63598538257833e-06	8.57628440902806e-05	0	0.00073217109428656	0.0656547071779462	2.01943415076452e-05	7.50977074815555e-06	0.000316356981180704	0.0799276891116465	0.154468979377349	0.0176591943606292	0.00150372115451303	0	0.0121796491144813	0.00667650173169634
CON25	0	0.000437667068451296	0	0	0.000272055811178741	0.00997150931253379	0	7.57278290936235e-05	0	0	0	7.44325455171901e-05	0	0	1.72087675154722e-05	0	0	0.143029746002292	0.0142607946157652	0.0461034909372709	0	0	0.026551000310498	0.681523908529294	0	1.30453560197934e-05	2.22511214380164e-05	0	0	0	0	0	0.000984045437067537	0	0	0	0	0	0	0.0760160296893799	0	0	0	0.000647086666683937
CON26	0	0.00181432022492447	0	2.33904627192669e-05	0.000323233918149108	0.000280574169475397	0	0.0697222021670662	0	0	0.000747781954819383	5.16372310316769e-05	0	0	0	0	0.00439945644128901	0.0817815005097673	0.0059171187690397	0.064884386177787	0	0	0.00100108952775346	0.733993722578999	0.000527688838946662	0.00291119926667112	5.68054094610768e-05	0	0	0	0	9.95765412905935e-06	0.00270191031691159	0	0.00012241008823083	0	0	0.0021335220728334	0	0.0253044485920066	0	0	0	0.00129164362798908
CON27	0.0238418673434857	6.95828903340987e-05	0.0836214514678511	2.05198523536271e-05	1.10054571446789e-05	0.166014125894761	0.0223391609240665	0.0107532546686924	8.09433622253801e-05	5.28971972437791e-05	0.00395876943936497	0	0.000361689023838672	0.0465718285006123	0	0.0027520033127136	0.0185392960852808	0.0342821410115733	0.00577410184464242	0.00218128160607535	0.0823122990882795	0.00246820452427953	0	0.280419048046418	0.000120634010895545	0.000576827960279814	0	0.0101899172687835	0.000770026985380919	0	0	0	0.000867798046595259	0.00101704624606697	0	0	0.0858439147845323	0.0640928712896876	0.00720821941501806	0.00296394711643532	0	0.00104409836975808	0.0388792269653297	0
CON28	0.0318002980944537	0.00158637332190519	0	0	0.000447115511107623	0.00464310867894266	0	0.504842751562262	0	0	0	2.86052470075157e-05	0	0.0415741533858437	4.22737640505159e-05	0	5.57812381828474e-05	0.012279058940115	4.10458118566675e-05	0.0247476251253593	0.018413082755664	0	0	0.329247580747972	0	0.000509801464085388	0.000816588208909131	0	0	0	3.65366103579458e-05	0	3.55502225301005e-05	0.00954626139788749	0	5.68280171021935e-05	0	0.00285182838357547	0	0.00923897139396791	0.00704007136133458	0	0.000118708755526615	0
CON29	1.14613655568304e-05	6.70381758984422e-06	0	0.00259271947388728	0	0.145669198679348	0	0.25221816168707	9.29884375365489e-06	2.66711022391652e-06	0	0	0.000174659677636479	0	0	3.53211894518674e-05	0.00977312082712134	0.0414876564156526	0.00202397623965211	8.2211870550724e-05	0.0730188101552745	0.000414195009368225	0	0.327929059193087	0.000399165482836155	0.00103300062334691	0	0.00229594939843149	6.77229744694478e-05	0	0	0.000167415229595841	0	0	0	0.000264115996227841	0.0111054505100578	0.103692415873847	0	0.00551277266471523	4.22412592220292e-05	0	0.00109474062082757	0.0188757878111982
CON30	0.00205738183015557	0.000657767250803648	0.000310064257819994	0	0.00111592778996517	0.150425147725965	0.000857100778077647	0.0978906099369175	0	0	0.00166833693612925	0.000112369836754735	4.48022363722281e-05	0.00925135827267831	0.000167644140571691	4.94767244490053e-06	0.00278119899040771	0.0280306284600318	0.134564488266185	4.7321603322699e-05	0.0143663713199637	0.000802463904452978	0.000147640974061326	0.346763876187502	0	0.000501778976605219	0.00163355145992155	0.00312750570773206	0.000122538366012659	0	0.00989294693812532	5.46368736246685e-06	0.000197694421065259	0.00838900628396896	1.20201121974271e-05	0	0.00707410921255395	0.0655406937863062	0.0207857183097634	0.0797045140742158	0	0	0.00701519245049535	0.00392981784309164
CON31	0.000102942104399058	0.00166534946679065	0	0	0.00125197866894083	0.0209675353862943	0	0.0216349051081241	0	0	0.172789080116371	0.000136202321554496	0	0.022320593933934	0.000735968919712911	0	0.000575514356482574	0.220795959437953	0.00681843113201366	0.010621659010104	0.0124477228855716	0	5.0453324200632e-05	0.415044462370893	0.00127367576372583	8.50560761631256e-05	0.00211743723617296	1.75828752149842e-05	0	0	0.003165004153846	6.52212070782419e-05	0.0540303566175208	0.000523978342921414	0.000111127235964654	0.000967880980738133	0	0.0205416920070111	0.0002212150901432	0.00674900909021656	0.00015755295574412	0	0.00200721945927115	7.23236492833094e-06
