feature	Arthrodermataceae	Aspergillaceae	Ceratobasidiaceae	Chaetomiaceae	Cladosporiaceae	Clavicipitaceae	Cryptococcaceae	Debaryomycetaceae	Dipodascaceae	Glomerellaceae	Herpotrichiellaceae	Malasseziaceae	Marasmiaceae	Mycosphaerellaceae	Nectriaceae	Ophiocordycipitaceae	Ophiostomataceae	Phaffomycetaceae	Pichiaceae	Pneumocystidaceae	Pyriculariaceae	Saccharomycetaceae	Saccharomycodaceae	Schizosaccharomycetaceae	Sclerotiniaceae	Sordariaceae	Trichocomaceae	Trichomonascaceae	Ustilaginaceae
MI9	0.0110300081103	0.0345904298459044	0	0.0636658556366586	0.0216139497161395	0.0148012976480129	0.00121654501216543	0.0107461476074614	0.00543390105433899	0.0225871857258719	0.00291970802919705	0.00117599351175989	0.0235604217356042	0.0116382806163828	0.0212489862124898	0.00738037307380365	0.0546634225466343	0.00133819951338195	0.0159772911597728	0.00255474452554738	0.0323195458231955	0.215004055150041	0.00113544201135435	0.387064071370641	0.00283860502838597	0.00389294403892943	0.0103406326034063	0.00433901054339008	0.0149229521492295
MI10	0.0130742473311742	0.0267482307784575	0.00143936667866136	0.0745671904362082	0.066810603334533	0.0208708168405901	0.00227899724121384	0.0208708168405901	0.0052776778217584	0.0744472432129866	0.00287873335732271	0.00171924353284555	0.00587741393786727	0.030146735436408	0.0144736316020951	0.0240294270520971	0.0901203470472995	0.00223901483347325	0.0227899724121385	0	0.0165926992123465	0.146655471592499	0.00507776578305547	0.315861021150693	0.00339850465795051	0.00243892687217618	0.00243892687217618	0.00127943704769901	0.00559753708368317
MI11	0.012407163184563	0.0276428125216908	0.00182203095717354	0.0565350176997294	0.0389394044561672	0.0197299923648226	0.00515374470743387	0.0229575900603873	0.00614284722704236	0.0267057680294301	0.003696119941695	0.00353994585965157	0.00572638300825988	0.0176997292982578	0.0221246616228222	0.0173353231068231	0.0522662594572085	0.00135350871104315	0.017335323106823	0.00296730755882556	0.0474769209412091	0.114267370028458	0.00499757062539044	0.418338307767058	0	0.00619490525439017	0.0103074894148677	0.00629902130908579	0.0300374817796905
MI12	0.017633776567148	0.0447654205942441	0.00727572488441272	0.0769506469302178	0.0208236263933192	0.030894950001792	0.00311816780760542	0.044514533529264	0.00526862836457466	0.0430808931579515	0.0048385362531809	0.00394251102111031	0.00670226873588756	0.0167019103257947	0.0126518762768358	0.0184939607899358	0.0448371026128097	0	0.0381348338769218	0.0132253324253611	0.035518440199276	0.134547148847711	0.00222214257553483	0.3302749005412	0.0103222106734525	0.00247302964051467	0.00254471165908026	0.00215046055696924	0.0260922547578939
MI13	0.00694008782936003	0.0281916562107904	0	0.04991373902133	0.0205457967377666	0.0194087202007528	0.00709692597239644	0.0112531367628607	0.00560696361355079	0.0156053952321205	0.00133312421580924	0.00121549560853191	0.0212907779171895	0.00929265997490581	0.0163503764115433	0.00584222082810536	0.0348180677540779	0.00180363864491837	0.0127038895859473	0.00172521957340021	0.014233061480552	0.360649309912171	0.00466593475533243	0.327399623588457	0	0.0031367628607277	0.00525407779171889	0.0015683814303638	0.0121549560853199
MI14	0.0262234152384885	0.0253561841833573	0	0.050299401197605	0.050588478215982	0.0220111501135659	0.00470782572785459	0.0270080528597975	0.0111088168490605	0.0215981829444559	0	0.00326244063596933	0	0.0204005781540367	0.00425356184183356	0.0154862688416271	0.0483171587858767	0.00194094569481723	0.015238488540161	0.00483171587858758	0.0441874870947758	0.10229196778856	0	0.468428659921537	0	0.00528597976460865	0.00635969440429485	0	0.0208135453231467
MI15	0.0147011568123392	0.00572381105398447	0.00144601542416453	0.00319328406169661	0.00698907455012845	0	0.00602506426735213	0.0293420629820049	0	0.0050610539845757	0.00241002570694075	0	0.00807358611825192	0.00247027634961438	0.00295228149100244	0	0.0106643637532133	0	0.0171111825192801	0.0674807197943448	0.00945935089974289	0.212403598971722	0.00469955012853458	0.575092384318768	0.00150626606683805	0.00198827120822617	0	0	0.0112066195372749
MI16	0.0101433382940393	0.0588626928800815	0	0.102138325370095	0.0289809665543981	0.0268661392652933	0.00219315422573817	0.0138247043158141	0.0196208976266938	0.0258870525573745	0.00121406751781937	0.00105741364455229	0.00238897156732199	0.0094775593326544	0.0173885799326388	0.00712775123364922	0.0693976658572883	0	0.0153912430484843	0.00246729850395548	0.0348163233335944	0.125401425550247	0.00368136602177484	0.353646118900291	0.0072844051069162	0.00916425158612041	0.0170752721861048	0.00873345343463613	0.0257695621524241
MI17	0.0174929894507926	0.0223765284904904	0.00154518227427935	0.0639819919497913	0.0283283416951222	0.0156235096621581	0.00188855611300808	0.0218614677323972	0.0085843459682188	0.0539096926804142	0	0.00475000476908106	0.00309036454855871	0.0301596688350089	0.0129909768985711	0.0127048320329638	0.0663856088208923	0.00412048606474503	0.039144617615078	0.00183132713988665	0.0319909959748956	0.17849716716583	0.00183132713988665	0.344461189218063	0.0115602525705346	0.00194578508612952	0.00909940672631196	0	0.00984338337689076
MI18	0.00762459277743117	0.0313648021071602	0	0.0623830318153462	0.0259929299230609	0.0128924932418382	0.0167394468704513	0.0108477160878907	0.00578775906286824	0.0126498925625563	0.00107437443681978	0.00176751923476808	0.0192347681430651	0.00842170929507169	0.0228044638524987	0.00869896721425105	0.0326471199833645	0.00169820475497324	0.0199625701809106	0.00176751923476808	0.0247106120468566	0.275178484785472	0.00235669231302418	0.366049767796493	0.00100505995702503	0.00402023982810006	0.00405489706799743	0.00110903167671725	0.0171553337492202
MI19	0.0217019901186684	0.0335226485662833	0.00290899016484277	0.0628434224500163	0.0257191670129751	0.0265041326130119	0	0.0452047836727154	0.00221637345892783	0.0531006141201461	0	0.0015237567530128	0.00143140785889082	0.0219328623539733	0.0138061596712378	0.0161610564713487	0.0538855797201831	0.00221637345892783	0.0285819827307567	0.00743408597682041	0.0177309876714227	0.119130073417371	0.00932723830632129	0.389112065383017	0.0107586461652122	0.00281664127072071	0.0157916608948607	0.0107586461652122	0.00387865355312364
MI20	0.0193891986352667	0.0302904219023051	0	0.077390363651494	0.0374469501539486	0.0172255970708162	0.0116501622701172	0.0133144711658482	0.00241324789880993	0.0328701006906883	0	0.00474328035283348	0.00349504868103506	0.0250478488807522	0.00757260547557616	0.00748939003078966	0.0616626445868352	0.0044936340184738	0.0179745360738952	0.00332861779146193	0.0430223849546475	0.150203877839727	0.00141466256137139	0.409836065573772	0.00149787800615795	0.00898726803694759	0	0.0038279104601813	0.00341183323624851
MI21	0.0053869174861051	0.0551232720535841	0	0.0538976770699731	0.0593130967649993	0.0207781103035485	0.0188969645147499	0.0132820293572752	0.0140230867892261	0.0202080661251247	0	0.005215904232578	0.00379079378651841	0.0236568334045888	0.00589995724668663	0.0165027789653698	0.0708279891691607	0	0.0226022516745048	0	0.0499643722388485	0.128516460025652	0.0095767421975203	0.364942283026935	0.0014251104460595	0.00498788656120843	0.0078096052444064	0.00438934017386342	0.0189824711415134
MI22	0.00783826660543559	0.0651901640713063	0	0.11375401828581	0.0365716194213669	0.0303719784578132	0.00641882018953781	0.0124619045631026	0.00369473552373391	0.069041456185029	0	0.00936208408132588	0.00723291445747917	0.0316870538137185	0.0216048094184444	0.0199766208825617	0.0781843610403707	0.00122114140191204	0.031874921721705	0.00294326389178805	0.0542312027720954	0.0810336909781653	0	0.276447626602097	0.00118983008391427	0.00322506575376773	0.00723291445747917	0.00331899970776098	0.0238905356322798
MI23	0.00822934836083899	0.0836799499083144	0.00194552529182874	0.150521042980456	0.0199472248311641	0.0397379131445951	0.00212442416923832	0.0364059215528423	0	0.0545417952502348	0.00228096068697169	0.00194552529182874	0	0.02895925578067	0.0268124692517554	0.00433829777718142	0.10637774497965	0	0.0308600563531463	0.00152064045798113	0.057001654814616	0.0941455342367727	0.00755847757055325	0.223936669797397	0.00172190169506684	0	0	0.00210206180956212	0.0133056040073349
MI24	0.00732977419919475	0.0580036758270611	0	0.0914580780675655	0.0418562926658497	0.0337826010852441	0.00466042359530888	0	0.00778925258183091	0.0396901802905653	0.00218799229826707	0.0029975494486259	0.0029975494486259	0.0269341851916681	0.0123840364081918	0.0105242429546648	0.0801023980395589	0	0.0156441449326097	0	0.0597978295116402	0.100844565027131	0	0.36368807981796	0	0.00662961666374936	0.00166287414668298	0.00536058113075442	0.0236740766672501
MI25	0.00742592730800799	0.0575416075826556	0	0.0859392491977014	0.0342189715650421	0.0209343980894097	0.00231360549294718	0.0122397193820434	0.00451526233300993	0.0414583177849093	0.00119411896410172	0.00156728114038354	0.00179117844615267	0.0140682140458243	0.0344428688708113	0.00862004627210986	0.0778789461900144	0.00145533248749902	0.0169415628031943	0.0029479811926263	0.0748563325621317	0.153518919322338	0.00384357041570263	0.294089111127696	0.00462721098589445	0.00235092171057535	0.00533621912082991	0.00305992984551082	0.0308231957608776
MI26	0.00541034824354183	0.0525032385887374	0	0.129949960628922	0.0289821941121186	0.0388376641519979	0.00170184663059765	0.0089664456806116	0.00820442480123952	0.0495313571591863	0	0.00132083619091162	0.0059691635550814	0.019279128248114	0.0266707307780232	0.010541288831314	0.0869973837283143	0	0.00833142828113483	0.00238766542203256	0.0548909040107701	0.13599532627194	0.00208285707028368	0.29025375295283	0.00162564454266043	0.00640097538672555	0.00292108003759303	0.00820442480123952	0.0120399298940791
MI27	0.00931214139682116	0.0914462837169427	0	0.147239992085999	0.0244542636681395	0.0423003363450504	0.00644991096748662	0.0127811119171667	0.00427356064103406	0.022119633317945	0	0.0138890720833608	0.00304689045703353	0.0152740222911033	0.0225153333773	0.00743916111587414	0.126505308975797	0	0.0418254962738244	0	0.0460990569148586	0.119237617885642	0.0024929103739365	0.214311152146673	0	0.00478797071819556	0.00399657059948558	0.00201807030271051	0.0161841324276199
MI28	0.00751867219917008	0.022655601659751	0	0.0610954356846473	0.034356846473029	0.012896265560166	0.00154356846473026	0.0135933609958504	0.0124979253112032	0.023701244813278	0	0.00114522821576764	0.0074190871369294	0.0165809128630705	0.0130788381742737	0.0141410788381742	0.0412282157676349	0.00243983402489624	0.0219585062240663	0.00383402489626549	0.0373443983402489	0.152846473029046	0.00184232365145218	0.444398340248964	0.00204149377593353	0.00522821576763486	0.0125975103734439	0.00642323651452275	0.0255933609958506
MI29	0.00507357556314937	0.0636027616988632	0	0.0353058093311947	0.0219157542366971	0.0149592021758839	0.0266755003835694	0.026780110188995	0.00434130692516912	0.0196143385173304	0.00162145198409928	0.00235372062207962	0.00177836669223796	0.0124485668456656	0.0136515796080618	0.00868261385033825	0.0342597112769371	0	0.0354627240393332	0	0.0254201827184602	0.174262500871749	0.0151161168840226	0.424977334542158	0	0.00115070785968333	0.00538740497942674	0.00575353929841686	0.0194051189064789
MI30	0	0.00336309603337903	0	0.00373719752176849	0	0	0.0021873484984406	0.911574623703528	0.00314168903004646	0	0	0	0.00240112077752032	0	0	0	0	0	0	0	0	0.0485988372314963	0	0.0249960872038204	0	0	0	0	0
MI31	0.0275029347643804	0.0457823243333892	0	0.0281737380513164	0.0131924646430767	0.0157079769690872	0.00335401643468048	0.0233663144949409	0.00430432109117329	0.0276706355861144	0	0.00184470903907428	0.00436022136508461	0.0105092514953322	0.0244656865485307	0.00726703560847447	0.0325898596903125	0.00285091396947841	0.0156520766951758	0.0103974509475096	0.0269998322991782	0.187005049658077	0	0.454636927720946	0.00508692492593211	0.00458382246073004	0.00547822684331152	0.00436022136508461	0.0128570629996086
MI32	0.0137000359176971	0.02760531581918	0	0.0448971214531274	0.0299143106367695	0.0124172610190363	0.00410487967571442	0.0260146749448406	0.00513109959464305	0.0317101954948946	0	0.00159064087433926	0.00697829544871457	0.0146749448406792	0.0117502180717327	0.0128790599825543	0.035558520190877	0.00625994150546463	0.0330955923854481	0.0140592128893221	0.022371594232644	0.142080147775668	0.00569552055005384	0.459079480732722	0.00466930063112525	0.00928729026630401	0.010826620144697	0.00354045872030367	0.0101082662014469
MI33	0.00942610665156708	0.047896612597009	0	0.0784065549745196	0.0565899477067581	0.0287779369150317	0.00852679612297232	0.00955933784098852	0.00872664290710452	0.0475968424208108	0.00129900409685905	0.00346401092495749	0.00449655264297366	0.025380541584785	0.0140225826866069	0.0211837591180095	0.0781734003930322	0.00123238850214829	0.0159211271358624	0	0.0634513539619626	0.0820037970888983	0.00233154581487522	0.352096725843521	0.00299770176198241	0.00303100955933783	0.00552909436098991	0.00403024347999867	0.0238483829064384
MI34	0.00845499907595636	0.0342820181112548	0.00138606542228793	0.032895952688967	0.0083625947144705	0.0337737941230825	0.00120125669931619	0.0311402698207355	0.0037885788209203	0.0292459804102754	0.00147846978377375	0.00110885233783027	0.0177878395860285	0.00924043614858619	0.0267048604694142	0.00457401589355014	0.036222509702458	0.00304934392903342	0.0316484938089078	0.00337275919423395	0.014738495656995	0.130936980225467	0.00226390685640359	0.48738680465718	0.0048512289780077	0.0010626501570874	0.00258732212160411	0.00309554610977638	0.0333579744963963
MI35	0.0182366849991509	0.0257874041463638	0.00152843276855347	0.0725809612143856	0.0349971913414938	0.0219075363492665	0.00262576911520719	0.0269239310768266	0.00556506290088702	0.0251211642216097	0.00129328926569905	0.00199871977426222	0.00160681393617158	0.0128153209055637	0.00650563691230446	0.0101895517903564	0.0576101581993234	0.00203791035807123	0.0167735698702791	0.0036055337104338	0.0592953533031132	0.139557668944075	0.00223386327711655	0.402918392140982	0.00384067721328823	0.00685835216658607	0.00117571751427183	0.00399743954852445	0.0304118930358333
MI36	0.0066384295837744	0.0170237028590046	0	0.0315223588824631	0.0209334527979147	0.00953001547609348	0	0.0414189134153293	0.00777877331595667	0.0180825934674595	0	0.00215850777877325	0.00745296082104747	0.0137655779099128	0.0380793353425104	0.0035432108821373	0.0417447259102387	0.00248432027368245	0.0256984605359615	0.00399120306263742	0.0186527653335505	0.311884010751813	0	0.354402541337461	0	0.00500936710922859	0.00688278895495643	0.00134397654150037	0.0099780076565936
MI37	0.0104887384071838	0.0397836007654939	0.0012880906815839	0.0712498159870456	0.055167083762697	0.0171500073605181	0.00272339172677749	0.0100839099072574	0.00195053731782712	0.0306197556307965	0	0.0018033269542175	0.00331223318121593	0.0201678198145149	0.0185485058148094	0.0167819814514942	0.0755189165317241	0.00301781245399677	0.0176284410422493	0.00448991609009275	0.0462976593552186	0.108972471662005	0	0.409833652289121	0	0.00460032386279992	0.00390107463565434	0.00202414249963193	0.0225967908140733
MI38	0.00674858047100433	0.0733035464953923	0	0.0903844363771759	0.0398864376803502	0.0285302057153495	0.00139625802848363	0.0159638834589965	0.00823792236805363	0.0405845666945918	0.00125663222563521	0.0061900772596109	0	0.0145210834962301	0.0235502187470911	0.0128455738620497	0.0719538304011917	0.00297868379409848	0.0200130317415991	0.00251326445127051	0.060644140370474	0.105277855347668	0.00437494182258211	0.328679139905054	0.00111700642278688	0.00600390952247977	0.00563157404821741	0.00283905799125006	0.0245741413013125
