ID,MI35,MI33,MI32,MI38,MI36,MI34,MI37,MI27,MI28,MI29,MI31,MI17,MI21,MI20,MI24,MI23,MI26,MI19,MI18,MI15,MI25,MI22,MI14,MI16,MI1,MI2,MI3,MI4,MI5,MI6,MI7,MI8,MI9,MI10,MI11,MI12,MI13,CON1,CON2,CON3,CON4,CON5,CON6,CON7,CON8,CON9,CON10,CON11,CON12,CON13,CON14,CON15,CON16,CON17,CON18,CON19,CON20,CON21,CON22,CON23,CON24,CON25,CON26,CON27,CON28,CON29,CON30,CON31,CON32,CON33,CON34,CON35,CON36,CON37,CON38,CON39,CON40,CON41,CON42,CON43,CON44,CON45,CON46,CON47
Lysosome,226.307,376.976,675.642000000001,625.83,829.137,359.992,659.118,203.414,404.276,312.41,520.497,464.349,305.011,42.702,198.897,168.728,189.908,391.787,113.569,1.035,179.149,264.51,208.436,188.306,411.136,468.922,631.678,1004.827,214,559.482,688.225,555.589,231.142,133.794,288.706,107.206,274.351,318.971,364.358,510.643,515.927,363.932,129.733,124.684,354.237,9.707,268.455,577.07,32.107,380.589,1396.613,537.472,142.333,282.324,184.077,219.3,658.317,284.287,483.368,244.671,230.571,791.973,18.62,358.414,161.243,279.3,364.744,174.083,209.663,282.542,229.749,212.883,241.193,461.587,424.617,545.223,310.822,323.545,171.9,263.115,230.863,119.984,204.63,545.898
MAPK signaling pathway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059,0,0,0,0
MAPK signaling pathway - fly,59.594,44.923,161.865,132.744,163.765,69.553,64.901,47.26,76.937,43.779,89.559,237.611,19.124,1.591,2.467,3.894,9.26,60.822,22.508,57.83,10.969,56.049,55.472,20.369,102.708,124.162,97.713,160.725,87.576,173.054,166.804,68.288,53.423,51.536,96.87,14.239,76.128,64.773,57.285,96.633,84.868,82.869,38.706,15.827,73.607,6.781,78.282,184.425,1.055,58.94,223.646,70.139,34.04,26.13,14.644,24.947,90.454,55.974,193.688,22.528,9.979,139.193,25.835,106.919,4.513,79.951,46.055,49.852,27.312,49.83,39.378,56.352,13.912,70.9,86.291,94.299,14.018,21.434,65.209,13.177,29.744,6.158,37.651,31.088
MAPK signaling pathway - plant,125.495,136.371,148.99,148.696,151.935,137.478,146.704,84.159,108.61,76.239,153.977,109.13,76.89,46.108,100.201,225.69,60.143,187.657,130.957,28.86,99.627,89.284,119.075,89.432,100.433,117.786,109.466,136.976,164.24,111.012,155.261,160.716,200.915,124.419,111.77,196.352,190.431,118.757,161.429,108.256,138.775,104.707,175.016,33.46,127.034,6.069,131.012,130.537,46.808,110.84,151.612,106.961,97.429,166.794,77.948,58.581,88.906,112.31,155.244,88.628,68.36,82.444,66.359,135.027,59.243,111.172,190.687,90.73,329.598,75.344,87.386,96.713,80.835,90.887,104.254,121.657,106.335,121.539,119.006,81.892,87.547,106.931,125.65,144.492
MAPK signaling pathway - yeast,6.782,21.224,6.813,30.645,32.365,3.14,5.506,14.523,6.791,13.676,12.174,42.907,3.987,0.066,0.931,0.279,1.933,5.619,11.307,18.487,1.942,18.844,13.093,7.518,15.353,18.325,25.549,8.666,45.634,6.205,20.368,11.546,15.797,1.431,10.753,2.903,14.877,10.607,29.789,16.005,11.062,11.032,2.726,0.857,3.704,0.049,5.297,10.392,0.094,19.345,42.859,9.01,5.819,6.103,5.155,1.889,13.403,9.29,54.585,6.451,0.438,29.444,4.441,18.143,0.841,6.53,4.971,1.301,0.378,11.418,7.402,3.791,0.157,11.82,11.133,6.292,3.46,1.174,37.023,5.84,17.132,0.745,15.082,7.791
Mannose type O-glycan biosynthesis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meiosis - yeast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067,0,0,0,0,0,0,0,0,0,0,0,0,0.054,0,0,0,0.281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059,0,0.091,0,0
Melanogenesis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059,0,0,0,0
Metabolic pathways,58345.7969999999,61533.194,59756.9380000002,65306.4030000003,66906.0509999999,52442.6419999998,62028.8350000002,57214.1120000002,58212.1880000001,62104.5030000001,62166.445,50898.2480000001,59575.2290000003,24838.326,58533.705,66024.2780000001,52505.028,64800.7519999998,58238.8760000002,25196.194,58796.117,56650.5890000001,53445.0130000004,57777.7150000004,53892.622,58890.231,59694.3410000002,59467.0269999999,60109.7629999999,65268.8409999998,64950.685,59545.281,78372.3719999997,59991.651,50825.6899999999,36612.006,73304.8810000001,58456.343,60928.856,64218.8649999998,60324.1189999999,62028.0670000002,60482.2830000001,63998.8579999998,56413.5310000002,52491.9989999998,56955.4569999999,62135.5290000003,76236.411,60835.1570000001,63632.477,69328.8149999999,53743.266,67200.0710000002,59926.2029999999,63787.8109999998,59051.2419999997,63770.3480000002,69766.8049999999,55475.2360000003,55575.7729999997,66402.9420000001,65136.8970000001,60125.0270000003,63143.259,59887.0620000002,67002.5419999998,67354.4510000001,66782.1559999998,54078.4259999996,58711.167,58597.4699999999,49111.872,61851.2409999999,57573.8879999999,66948.0689999999,64922.4909999999,62198.2009999999,67516.8930000004,56021.3419999998,58741.0870000001,61262.5259999997,65609.2129999999,63171.7609999996
Metabolism of xenobiotics by cytochrome P450,24.61,28.208,26.692,17.236,48.917,58.489,7.161,27.754,15.175,83.815,36.183,19.645,47.699,16.059,21.189,39.871,20.871,52.036,110.512,55.25,55.986,16.438,29.625,18.819,11.495,13.644,28.26,44.647,53.295,4.627,73.204,33.191,171.261,29.203,7.959,14.439,165.707,31.273,7.73,36.754,38.063,40.31,54.016,5.81,19.408,0.854,18.756,6.443,1.994,40.19,8.826,17.753,37.938,60.823,15.871,22.377,59.817,25.083,109.87,80.159,80.178,36.123,40.253,29.829,21.429,39.034,48.69,29.502,50.715,19.666,34.973,40.637,26.64,19.76,17.861,19.305,17.703,14.539,110.178,36.024,62.254,109.985,46.448,23.741
Methane metabolism,2163.846,2321.544,2195.531,2560.052,2224.357,2090.077,2523.552,2533.99499999999,2368.328,2598.718,2288.294,1707.382,2440.384,880.988,2339.033,3137.416,2347.298,2465.128,2524.422,798.464,2700.124,2418.272,2128.756,2461.186,1997.635,2210.459,2247.24,1847.781,2400.827,2101.215,2459.861,2209.021,3173.68499999999,2321.026,1913.303,1194.365,2910.585,2302.596,2238.347,2364.18,2273.571,2553.12,2721.265,2582.119,2323.904,2141.769,2196.087,2166.821,3313.734,2435.108,1857.19,2725.638,2491.304,2797.763,2440.678,2893.489,2577.471,2633.121,2775.535,2785.222,2198.696,2233.757,2282.342,3232.742,2753.664,2462.762,2409.18,2785.321,2400.524,3104.038,2350.465,2557.89,1996.421,2401.52,2095.208,2547.064,2617.433,2589.757,2759.852,2174.572,2487.554,3136.93,2571.77,2258.077
MicroRNAs in cancer,587.947,280.846,257.49,240.303,276.964,187.364,178.911,284.204,402.419,367.147,319.758,300.93,423.716,79.791,438.26,193.682,254.141,292.905,353.671,42.888,342.427,240.093,331.304,234.779,454.361,319.67,301.17,270.055,337.626,427.9,362.758,419.337,308.911,211.551,406.421,137.445,414.627,467.859,134.29,389.445,330.96,385.028,334.318,162.269,332.921,57.706,409.087,288.447,86.012,484.149,227.321,311.274,398.2,278.53,364.403,149.832,354.021,343.2,307.665,150.234,265.677,461,288.602,720.598999999999,226.385,217.133,387.248,223.937,237.708,526.339,364.119,251.751,354.506,395.481,407.761,292.183,551.558,440.89,263.856,417.379,255.827,252.873,246.42,323.884
Microbial metabolism in diverse environments,14247.505,15213.468,13643.35,15465.436,15867.001,12535.481,14928.174,14240.676,14175.319,15391.101,13921.385,11724.036,15145.914,5509.994,14406.311,15226.372,11595.44,14169.843,16405.979,6529.197,14092.946,13828.296,13922.233,13821.758,12726.178,14445.043,14292.273,13553.567,15426.981,15457.8,16415.173,14067.91,21059.78,14080.944,12450.326,6784.838,19279.23,14468.437,13925.265,15355.459,14655.557,15390.944,14131.052,12063.887,13962.778,10279.675,14386.597,14861.352,15505.228,14680.836,13517.603,17793.503,13047.647,18036.809,14775.9,16003.772,14669.027,15850.566,18163.598,13763.742,13313.576,15113.79,14945.004,16786.061,14198.319,14459.303,15358.331,16557.773,14383.462,14186.147,14829.271,14847.097,11348.751,15748.772,13199.833,16923.26,14138.906,14520.305,17349.959,13661.717,14877.277,16220.414,16945.998,14794.299
Mineral absorption,117.379,106.789,158.449,105.344,116.389,118.744,92.608,100.568,204.105,136.894,101.704,67.462,97.433,21.794,112.729,89.991,107.004,115.916,146.951,10.373,127.896,133.429,82.265,113.268,107.441,107.632,117.39,127.639,123.118,113.527,159.584,83.139,181.145,90.662,122.214,95.986,161.549,115.518,82.138,108.506,120.704,104.248,143.158,14.3,120.72,5.095,125.011,187.54,20.988,115.215,104.326,113.791,147.836,158.71,216.089,115.088,79.947,106.88,143.193,196.465,90.464,90.913,126.52,114.791,129.711,156.328,118.765,170.596,111.865,106.331,109.752,125.175,73.442,107.237,112.599,153.914,211.051,167.406,141.236,94.902,118.893,199.342,152.871,96.77
Mismatch repair,3232.472,2832.316,3148.2,3813.27300000001,3571.805,3322.525,2770.249,2673.98,2824.588,3506.186,3321.318,3008.814,2942.465,1313.714,3841.47799999999,4317.259,3841.668,3329.048,2920.467,862.984,3653.142,2916.6,2649.326,3177.112,3075.623,2973.764,4432.084,2499.506,3457.662,3059.133,3353.111,3505.099,3523.317,3350.174,2737.47,4558.495,4378.00400000001,3759.102,3234.486,3475.179,3345.78,3520.939,3513.631,5804.577,3658.209,2751.753,3302.001,3152.21800000001,2878.613,3531.932,3671.70400000001,3431.345,3331.845,3606.723,3198.952,3382.011,3940.692,3264.024,3174.60399999999,3169.725,3200.682,3423.798,3880.063,3770.40200000001,3525.488,2787.002,3472.588,3580.783,3347.389,4177.644,3200.763,2957.759,2333.14999999999,3669.144,3168.61800000001,3263.53,3544.394,3404.079,3506.385,2981.861,2813.007,2918.90599999999,3017.20699999999,3011.1
Mitophagy - animal,14.881,15.487,44.476,54.398,49.818,28.938,11.734,10.868,23.518,13.229,29.866,31.851,7.546,0.946,7.699,0.039,0.889,25.418,6.35,0.078,11.461,11.565,9.964,3.436,44.18,52.855,34.731,109.762,17.709,69.238,69.418,51.516,11.185,3.216,20.979,8.658,22.934,16.67,15.924,46.374,32.615,19.375,0,8.638,19.19,0.506,17.095,63.969,0.458,25.052,60.27,28.502,2.225,2.304,5.246,2.138,36.805,18.92,22.777,7.948,5.929,19.939,0,22.633,2.494,13.404,17.426,4.59,9.936,11.925,9.154,13.727,8.32,25.756,60.764,43.724,4.363,5.109,0.244,8.01,2.814,3.672,4.84,9.115
Mitophagy - yeast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monobactam biosynthesis,567.768,518.977,551.409,620.241,605.302,517.532,571.738,455.728,527.245,638.96,737.558,316.228,520.095,276.659,560.488,695.157,510.901,472.582,517.764,122.819,517.996,517.586,557.967,575.276,504.409,715.695000000001,576.273,512.191,600.748,603.714,529.532,562.111,568.081,531.555,505.957,206.387,552.243,552.31,614.596,707.188,524.389,721.528,267.684,317.089,560.642000000001,501.045,600.083,707.597,277.467,665.137,587.552,773.703,617.666,855.496,594.873,760.164,631.534,648.901,710.017,787.623,609.774,445.553,353.392,593.964,774.247,586.546,686.522,442.833,557.369,587.58,713.645,665.167,463.752,815.355,546.912,767.559,530.8,798.606,829.030999999999,537.555,563.612,897.912,738.982,832.61
Morphine addiction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059,0,0,0,0
Motor proteins,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064,0,0,0,0
Mucin type O-glycan biosynthesis,0,0.425,0,0,0,0,0,0,0,0,0,0,0.996,0,0,0,0.061,0,0,0,0,0,0,0,0,0,0,0,0,4.463,0.405,0,0,0,0,0,0,0,0,0,0.511,0,0,0,0,0,0.825,0,0,0,0,0,0,0,0,0,0,0,0.937,0,0,0,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062,0,0,0,0,0
Mycolic acid biosynthesis,306.552,261.843,161.55,204.428,200.85,253.871,212.629,205.835,205.167,195.845,312.985,56.424,297.424,71.969,217.113,211.496,84.77,327.107,127.734,4.318,264.401,153.595,220.64,154.744,203.738,219.561,198.407,201.656,223.69,313.913,253.951,186.576,289.273,224.62,217.142,100.336,288.81,219.036,79.008,219.572,162.397,261.146,289.915,209.049,105.786,264.933,241.386,221.142,133.807,187.15,206.051,205.75,198.069,141.528,118.031,229.431,126.981,194.811,160.636,138.7,209.691,75.998,45.03,159.229,108.621,223.745,328.248,153.054,454.778,136.717,188.429,189.608,150.58,236.286,244.956,149.564,185.06,199.677,129.65,138.65,129.197,154.412,231.549,190.817
N-Glycan biosynthesis,23.22,38.154,75.711,65.712,94.741,54.206,82.121,18.537,29.701,10.833,59.337,53.919,17.12,1.59,17.79,12.953,4.398,35.454,14.663,0,23.395,11.264,13.767,7.16,58.103,82.828,95.829,124.653,25.399,96.109,79.041,37.781,24.426,0,25.903,9.207,97.196,39.932,53.308,65.333,50.095,39.475,0.385,14.539,51.086,0.936,30.585,112.488,2.815,32.572,102.621,55.005,5.452,10.714,25.077,36.728,61.603,28.868,30.877,13.389,7.928,95.676,23.939,27.352,4.606,27.846,35.227,10.285,14.926,29.518,21.939,10.812,11.485,59.884,66.486,65.077,4.103,5.961,4.3,4.511,13.447,5.435,100.762,12.856
NOD-like receptor signaling pathway,1307.318,1647.906,1222.689,1528.824,1693.032,934.768,1293.912,758.001,1153.374,1284.699,1304.218,919.436,1400.716,790.646,1668.463,824.777,595.58,1133.537,663.113,47.805,899.171,958.068,1850.037,933.563,1003.374,1069.947,879.756,1149.458,1254.198,2124.97,1217.327,1338.796,1052.823,553.084,1125.653,433.779,1198.59,1525.639,544.175,1198.504,814.493,1323.124,1025.496,222.884,1338.544,37.497,1512.713,1278.592,256.576,1348.23,1281.361,1993.737,881.562,1579.79,924.761,1039.458,1017.649,1273.587,919.957,376.409,859.034,1037.706,478.878,1063.412,856.618,881.769,1230.152,740.258,1256.849,907.931999999999,1281.136,1676.249,1110.035,1005.963,1285.33,1338.544,850.639,1199.935,603.176,1617.372,890.344,576.523,1692.572,1126.062
Naphthalene degradation,102.104,81.965,79.819,103.66,63.354,92.159,75.959,42.46,114.394,123.106,80.226,73.157,45.992,80.184,82.495,138.301,88.053,203.218,145.194,399.022,127.148,112.68,106.578,106.896,66.399,69.992,56.517,48.061,108.784,76.816,86.715,95.533,179.569,121.136,62.678,84.772,163.691,93.221,54.48,70.155,82.044,118.593,171.207,47.648,110.277,15.293,64.937,18.217,67.427,118.321,35.226,117.405,83.99,218.043,97.679,96.34,110.718,91.983,142.511,70.894,77.612,93.489,127.083,100.689,78.556,62.707,120.475,163.467,174.171,114.915,147.531,146.025,70.723,96.681,61.283,78.062,86.837,93.289,169.6,111.204,118.172,79.427,143.019,132.401
Natural killer cell mediated cytotoxicity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Necroptosis,765.964,719.717,707.158,818.282,534.558,543.462000000001,661.77,950.889,745.478,859.102000000001,708.92,601.306,834.066,250.08,837.816999999999,1090.088,752.458,781.481,552.512,47.343,843.342,806.974999999999,661.561,811.871,711.362,743.631999999999,750.367,586.015,677.499,823.142,640.286999999999,685.656,634.907,697.942,635.877,306.201,542.227,700.069,1020.262,820.531,767.351,844.217,558.278,945.861,679.158,829.121,752.094,883.827,1360.248,777.149,643.277,934.279000000001,820.134,785.808,974.260999999999,1008.166,649.315,859.654000000001,650.306,748.522,791.272,672.928,923.444,715.207,903.617,786.096,735.684000000001,748.975000000001,593.248,599.154,753.714,795.163,757.539000000001,810.665,759.023,933.689,1071.263,743.859,735.62,881.128,723.636,735.265,810.465,568.465
"Neomycin, kanamycin and gentamicin biosynthesis",244.05,242.678,162.958,203.415,332.593,97.701,172.514,209.627,233.009,136.308,172.178,131.904,163.928,28.749,118.077,62.658,113.033,110.517,203.227,38.467,109.868,151.22,124.763,153.308,166.02,181.564,245.175,151.678,172.351,139.49,223.81,247.807,250.629,143.88,192.643,80.227,225.232,144.175,42.259,207.156,246.512,162.562,210.502,41.22,153.276,8.45,229.3,219.926,29.116,171.508,265.061,252.3,109.536,137.979,232.343,131.885,119.955,130.44,171.126,111.406,110.816,108.548,52.964,255.935,62.9,149.495,205.818,100.063,200.135,94.399,108.961,127.102,107.18,198.916,160.68,237.512,130.663,104.132,101.398,101.31,120.068,79.445,145.445,130.912
Neuroactive ligand-receptor interaction,38.098,27.554,111.229,99.128,22.189,131.665,33.859,40.979,67.015,76.512,50.963,14.516,30.852,12.138,10.794,45.384,44.997,67.794,54.811,1.493,105.364,46.335,85.556,114.348,38.071,73.328,52.098,197.905,35.502,64.056,70.615,30.866,33.217,34.884,43.211,17.958,27.902,25.772,17.069,58.049,32.114,31.769,214.301,20.277,59.872,7.182,38.154,48.64,0,40.427,50.704,91.219,119.153,13.407,93.95,56.993,164.316,41.173,56.113,26.143,40.209,0,19.662,65.998,6.148,13.935,15.49,86.621,37.303,160.234,53.088,28.181,37.119,30.7,51.306,49.781,16.606,41.881,20.164,24.04,14.557,193.446,33.438,12.443
Neurotrophin signaling pathway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neutrophil extracellular trap formation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nicotinate and nicotinamide metabolism,1238.874,1188.716,1270.743,1394.782,1618.112,1099.932,1051.515,1063.977,1251.667,1299.122,1519.358,963.69,1016.182,578.075,1229.755,1333.372,1123.136,1574.279,1183.633,259.206,1297.457,1321.091,1091.274,1288.059,1249.32,1287.084,1206.293,1178.34,1193.538,1463.129,1396.53,1295.559,1618.4,1493.23,1093.369,762.415,1658.846,1212.397,1839.802,1385.716,1529.144,1366.936,1400.114,2052.081,1116.769,1880.598,1102.148,1335.569,2545.094,1307.85,1555.317,1581.126,1127.491,1526.534,1608.159,1588.342,1273.951,1474.4,1387.676,1046.913,912.741,959.545,1007.352,1281.947,1437.256,1180.688,1692.755,1236.825,1791.875,1017.488,1369.996,1337.88,1387.291,1337.539,1299.782,1549.358,1497.185,1099.074,1294.435,1287.829,1016.111,877.939,1348.092,1479.217
Nicotine addiction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nitrogen cycle,18.724,69.484,65.764,51.737,320.948,52.897,19.98,61.878,22.054,25.934,75.08,115.895,32.073,4.504,20.162,13.116,18.898,130.169,476.322,211.672,108.1,16.779,18.459,36.78,48.705,20.48,52.865,181.316,148.258,24.286,346.503,26.405,776.52,120.192,23.685,20.714,747.744,117.768,36.418,28.771,74.816,56.347,184.738,16.463,53.623,5.994,11.629,24.706,1.534,69.768,152.167,22.218,63.479,221.841,54.696,32.362,98.291,79.265,380.497,57.221,28.29,171.631,110.548,39.754,67.368,84.929,48.909,242.603,9.915,56.678,78.263,49.025,14.707,72.613,59.305,45.554,56.517,20.465,381.254,73.39,162.328,11.631,159.524,44.448
Nitrogen metabolism,1018.951,1263.274,1246.297,1390.355,1555.177,983.717,1021.351,1775.022,1147.96,1429.258,1094.69,1590.902,1206.352,465.384,1350.878,1782.95,1146.315,1379.147,1635.239,510.4,1528.069,1274.719,989.184000000001,1190.176,1176.993,1168.304,1191.144,1309.309,1345.572,1527.329,1656.763,990.913,2522.619,1889.229,988.964,521.971,1983.319,1273.891,2661.572,1286.538,1242.14,1435.733,1086.016,2113.146,959.137000000001,1556.625,1051.012,1444.43,2932.048,1257.728,1821.195,1490.913,1149.288,1896.552,1372.703,1986.861,1024.051,1652.659,1762.785,1071.11,1103.557,1928.5,2206.04,1095.566,1519.226,1394.17,1206.145,1881.494,1049.717,941.137,1529.558,1488.166,895.281,1291.605,1406.614,1930.175,1748.817,1106.02,1645.182,1192.883,1178.282,977.999999999999,1675.557,1053.256
Nitrotoluene degradation,42.68,42.131,63.136,45.752,86.999,78.464,81.971,48.94,45.063,125.021,31.333,52.133,41.563,22.928,25.241,61.211,71.514,44.153,272.326,38.149,115.676,49.151,43.514,60.624,60.933,77.156,52.691,90.179,119.328,27.987,157.011,68.178,335.124,81.586,44.683,42.547,320.717,117.315,58.848,40.206,61.881,55.307,136.759,7.402,113.838,4.827,37.227,42.15,112.077,71.374,18.062,54.79,78.218,239.747,77.305,61.792,115.08,103.644,141.953,149.005,42.369,55.898,131.196,542.452,64.387,82.14,28.555,241.043,35.972,488.894,55.71,76.103,45.239,72.287,45.233,88.224,43.286,98.741,119.192,70.468,99.548,192.653,89.449,36.882
Non-alcoholic fatty liver disease,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275,0,0,0,0,0,0,0.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Non-homologous end-joining,0,21.181,0,0,0,1.124,1.635,0,0,0,0,12.974,0,1.096,0.221,0.109,0.308,0,0.441,0,8.306,0,7.86,0.688,6.68,0,0,0.115,14.796,0.33,7.865,0,0,0.511,0,0.171,5.267,1.11,0,0.238,4.785,20.994,54.694,0.668,8.647,0,10.8,0,0,0.395,0.113,0.217,0,3.178,0,6.468,0.525,5.155,0.631,3.455,0,6.46,0,3.12,0,2.515,0.077,0.221,0,26.875,0,2.859,0,0.088,0,2.549,0,0,0,7.811,0,1.521,1.491,0
Nonribosomal peptide structures,20.546,11.158,12.846,2.11,10.071,16.798,6.336,14.095,50.139,1.256,3.668,0,15.163,0.789,66.984,8.566,11.097,12.841,6.012,171.768,20.434,15.989,5.309,22.172,8.239,1.684,7.739,159.167,13.353,1.929,4.138,7.458,4.338,0.558,9.554,6.603,16.303,12.306,1.3,5.408,5.47,23.271,5.095,0,16.332,34.812,12.81,5.254,0,35.065,0.253,3.434,21.064,8.739,25.754,0,0,39.928,2.44,30.35,6.805,5.238,0.191,2.569,14.939,22.781,11.828,52.645,6.199,11.567,0.697,0,24.39,21.996,12.476,0,46.117,65.29,25.919,4.581,4.602,0.069,6.794,16.078
Novobiocin biosynthesis,315.677,272.054,199.577,263.477,261.297,224.52,287.931,268.465,243.977,196.406,289.093,140.852,249.87,70.125,322.582,374.238,319.75,219,310.063,31.333,346.363,251.411,237.41,284.526,217.645,220.77,251.348,233.551,248.021,254.408,231.861,245.48,426.05,359.379,228.438,100.187,457.614,281.712,528.99,322.419,242.282,245.66,251.579,564.96,248.76,441.469,328.188,269.448,738.529,248.34,276.772,304.484,259.963,325.474,310.641,306.413,276.475,325.253,256.29,269.979,179.118,190.164,121.149,341.172,391.509,301.646,301.806,199.947,293.165,204.34,216.578,220.44,251.554,286.728,242.734,351.684,339.968,315.018,308.055,294.763,244.253,217.088,345.393,340.239
Nucleocytoplasmic transport,0,0,0,0,0,0,0,0,0,0,0,0,2.45,0,0,0,0,0,0,0,0,10.659,0,0,0,0,0,0,0,0,0,0,0,0,0,40.524,0,14.601,36.639,0,0,16.494,0,0,0,0.018,0,0,0,0,0,0,5.048,0,0,0,0.05,0,0,0,2.191,0,0.093,0,0,0.047,0,0,0,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nucleotide excision repair,1002.117,955.024,911.752,1096.225,885.532,889.891,915.496,882.276,909.263999999999,1042.659,926.98,822.618,911.628,338.06,926.248,1117.31,945.242,985.146999999999,916.312999999999,171.462,941.550999999999,1023.746,883.496,938.443,982.31,923.606,993.162999999999,1014.427,1009.794,1110.391,1035.321,1062.164,1069.225,939,923.16,486.927,1033.626,929.563,685.569,1053.546,1053.561,1036.664,1047.246,1057.958,1077.159,714.849000000001,889.629,1019.129,1110.571,1016.204,913.921,1173.754,983.296,1228.294,1118.994,1029.047,933.872,1108.196,888.091,891.836,938.419000000001,1041.432,1351.561,1210.336,921.198,938.519,954.547,1205.075,1137.432,1153.038,962.820000000001,943.749,811.472,1023.686,956.964,947.55,918.412,908.648,757.11,897.729,881.348999999999,1065.303,977.961,838.123
Nucleotide metabolism,5070.838,4965.91400000001,4211.142,5114.982,5425.13,4112.36699999999,4673.101,4905.27099999999,4468.24099999999,4922.82699999999,4752.19000000001,4140.776,4492.98399999999,5414.609,4440.984,6184.612,4378.32,5739.899,5410.335,3373.237,4950.02999999999,4744.868,4804.288,4702.105,4064.698,4549.3,5516.89899999999,4208.804,5116.88199999999,4754.364,5319.154,5052.73,7153.066,5926.526,4335.537,6713.65,7132.271,4475.449,5719.984,4699.08999999999,4919.975,5153.51,6232.234,5916.28700000001,4387.307,4891.563,4152.068,4263.203,7259.403,4888.64099999999,4732.605,5033.134,4257.903,5894.577,4805.345,5294.791,4644.211,5475.557,5636.447,4235.717,4210.952,5725.11500000001,5790.117,4585.867,4843.97,4517.887,5588.341,6274.78299999999,6123.744,4141.42499999999,5394.3,5032.93199999999,3735.959,4638.512,4687.46399999999,5504.29600000001,4584.616,4459.436,5223.07799999999,4149.75,4839.309,4836.18199999999,5000.79,5588.887
