feature	Acidaminococcaceae	Actinomycetaceae	Akkermansiaceae	Atopobiaceae	Bacillales_unclassified	Bacteroidaceae	Barnesiellaceae	Bifidobacteriaceae	Catabacteriaceae	Christensenellaceae	Clostridiaceae	Clostridiales_Family_XIII_Incertae_Sedis	Clostridiales_unclassified	Coriobacteriaceae	Corynebacteriaceae	Desulfovibrionaceae	Eggerthellaceae	Enterobacteriaceae	Enterococcaceae	Erysipelotrichaceae	Eubacteriaceae	Firmicutes_unclassified	Fusobacteriaceae	Lachnospiraceae	Lactobacillaceae	Leuconostocaceae	Methanobacteriaceae	Micrococcaceae	Myoviridae	Odoribacteraceae	Oscillospiraceae	Oxalobacteraceae	Pasteurellaceae	Peptoniphilaceae	Peptostreptococcaceae	Podoviridae	Prevotellaceae	Propionibacteriaceae	Proteobacteria_unclassified	Rikenellaceae	Ruminococcaceae	Selenomonadaceae	Siphoviridae	Streptococcaceae	Sutterellaceae	Synergistaceae	Tannerellaceae	Veillonellaceae
MI2	0.782970234891069	0.011070003321001	0	0	0	84.2164752649424	10.2001830600549	5.91918177575451	0.00420000126000036	0.314250094275027	0.594960178488051	0	1.03455031036509	18.2222454666736	0	0.36219010865703	11.95653358696	0.158160047448014	0.204660061398018	0.318420095526028	17.5476352642906	1.99278059783418	0	56.794607038382	0.433350130005039	0.00663000198900057	0	0.00582000174600051	0	2.2448106734432	0.455550136665039	0.00585000175500051	0	0	0.169950050985015	0	0.00285000085500024	0	0.0541200162360048	23.9972171991652	48.9054746716423	0	0.0210600063180019	0.67827020348106	1.93203057960917	0	2.60403078120923	7.82820234846069
MI3	0	0	0	0	0	82.3360282336026	0	12.1833312183331	0	0.0987000098700009	0.174660017466002	0	0.00765000076500006	18.8838018883802	0	0.0992100099210009	2.38206023820602	0.0641700064170006	0	0.0539400053940004	20.6640620664062	1.28484012848401	0	76.8645676864566	0.00915000091500009	0.0337200033720003	0	0.002250000225	0.0790800079080006	4.52511045251103	0.238470023847002	0	0.0343200034320003	0	0.0140700014070001	0	0	0	1.63635016363501	35.0668835066883	40.5697840569783	0	0	0.534930053493003	0.0436800043680004	0.00843000084300006	2.10675021067502	0
MI4	0.513419948658003	0.00299999970000003	0	0	0	154.195184580481	0	1.29299987070001	0	0	0.0496499950350003	0	0	2.11847978815202	0	0.0592199940780006	0.637049936295006	25.7345374265462	0	0.0748199925180006	4.66847953315203	0.000809999919	0.0102299989770001	55.4212144578785	0	0	0	0.0396299960370003	0.0809399919060006	0.673169932683006	0.0945599905440008	0	1.52891984710801	0	0	0	0.0233399976660002	0	1.32560986743901	9.40922905907709	23.2071276792872	0	0.304379969562003	13.3172386682761	0.0325499967450003	0	1.71758982824102	3.44546965545303
MI5	1.95318	0.416729999999997	0	0.0102	0	21.9665399999999	8.79557999999997	6.66005999999998	0	0.0391499999999997	2.28903	0.0834899999999995	0	10.14252	0	1.05471	3.00467999999999	26.63802	0	0.355679999999997	9.20834999999997	1.50654	0	55.8913799999997	4.59878999999998	0	0	0	0.0737699999999997	1.30128	1.69578	0	0.334559999999997	0	2.95518	0	0.00068999999999997	0	0	41.2748099999997	83.4150299999996	0	0	4.52672999999998	0.0694499999999997	0	2.02254	7.71239999999997
MI6	0	0	0.0135299959410012	0	0	78.5564764330569	0.035639989308003	87.5873737237878	0	0	0.00521999843400045	0	0	15.1760954471714	0	0.0130799960760012	0.0131999960400012	0.405779878266036	0	0.145469956359013	5.25791842262446	0.241079927676022	0	22.229273331218	3.77429886771033	0	0	0	0	0.261929921421024	0.10772996768101	0.00095999971200006	0.00134999959500012	0	0.35633989309803	0	0	0	0.0554999833500048	3.74333887699833	74.4998776500366	0	0.0974999707500086	0.555449833365048	1.0929596721121	0	3.4931689520493	2.2794593161622
MI7	4.64915721050566	0.00836999497800299	0	0	0	92.4520545287671	0.0538799676720192	13.8278917032649	0	0	0.0677099593740241	0.118739928756043	0.00164999901000057	0	0	0.529259682444189	1.41968914818651	52.2383686569786	0	7.77521533487078	0.0758399544960271	0	4.33289740026153	48.5993408403954	0.492869704278177	0	0	0	0.0109499934300039	0.66971959816824	0.0884399469360318	0	0	0.00242999854200087	9.1983844809693	0	8.80850471489715	0	0.857549485470306	7.2611656433006	37.9163172502096	0	0	0.131639921016047	0.369899778060132	0	8.04206517476088	0
MI8	1.32558066279033	0.138660069330034	16.3365381682691	0	0.0305100152550075	39.8834299417149	1.45467072733536	4.10577205288601	0	0	1.80033090016545	0	0.184440092220046	9.18156459078228	0.00564000282000141	1.5838507919254	2.73465136732568	2.60028130014065	0	12.5269862634931	18.3858391929196	2.64978132489066	0	60.0793500396749	0.00231000115500057	0	0	0.072840036420018	0	8.39448419724208	1.9985709992855	0	0.0297300148650074	0.00408000204000102	0.00063000031500015	0	11.998685999343	0	0.0229800114900057	38.6702593351295	26.4586932293466	0	0.0898500449250222	30.2444251222125	0.314250157125078	0	6.28917314458656	0.206400103200051
MI9	2.06391020639102	0.0575700057570004	1.30512013051201	0	0.00789000078900006	18.6745818674582	0	0.428520042852003	0.00321000032100003	0.0632400063240006	0.00912000091200009	0	0	9.25362092536209	0.0106200010620001	0.198630019863002	2.14356021435602	142.912214291221	0.369570036957003	0.450540045054003	2.73507027350703	0	0	51.9029751902974	0.00690000069000006	0	0	0.587880058788003	0.0247200024720002	1.36824013682401	0	0.141030014103001	0.0401100040110003	0	0.353670035367003	0	0.0254400025440002	0	0	1.06866010686601	48.8051448805144	0	0.275100027510003	7.84176078417607	0	1.03407010340701	5.14218051421804	0.695130069513006
MI10	0	0.142709914374051	0	0.64391961364823	0.201689878986072	0	0	124.105845536492	0	0	4.82921710246971	0.0536999677800192	0	0	0.00785999528400282	0	0.374039775576132	15.4818807108715	14.3708013775192	6.96317582209449	1.16363930181642	0	0.041969974818015	67.8814992711003	3.06728815962709	0	0	0.019559988264007	0	0	0	0	0	0	13.827321703607	0	0.092399944560033	0.00260999843400093	0	0	4.43054734167159	0	0.144359913384052	40.4893257064044	0	0	0	1.58723904765657
MI11	2.22917955416409	0	0.908069818386036	0.0212699957460008	0	64.2406671518664	2.40116951976609	0.178889964222007	0	0	3.61838927632213	0.0177899964420007	3.69632926073412	10.5932078813584	0	0.0602099879580024	0.868499826300032	0.126119974776005	0.227819954436009	11.6993676601265	18.0238763952247	0.358619928276013	0	95.0463709907256	0	0.0188399962320007	0	0	0	2.25665954866809	1.50422969915406	0	0	0	4.91063901787218	0.27302994539401	0	0	0.0136799972640005	21.2824157435168	51.0489797902039	2.15510956897808	0.0333899933220012	0.25007994998401	0.827309834538033	0	1.10714977857004	0.00263999947200009
MI12	0.418439790780102	0.135689932155034	0	0	0	6.71717664141168	3.17501841249078	44.2660278669859	0.0811799594100201	0.0778799610600192	0	0	0.468899765550117	18.7457906271047	0.0254999872500064	0.00947999526000234	0.374879812560093	3.58502820748587	0	8.24555587722205	1.6074291962854	0.135269932365034	0	21.6474491762754	104.132677933661	0	27.6982061508969	0	0	0.653399673300162	0.272399863800068	0	0	0	0	10.0535349732325	0	0	0	8.30054584972706	11.6932741533629	0.00176999911500042	0.0140099929950035	9.53645523177237	0.0397499801250099	15.7210721394639	2.16620891689554	0
MI13	0.0807299919270006	0.0223499977650002	0.0933599906640006	0.0455399954460003	0	25.5146074485392	0.918719908128006	5.19323948067604	0	0.0365399963460003	0.134339986566001	0	0	2.81594971840502	0	0.001139999886	0.624719937528004	110.485308951469	0	0.00377999962200003	11.1592488840751	0.0755699924430006	0	42.6913457308653	38.5451661454833	0	0	0	0	0.978839902116007	0.273989972601002	0	0.0361199963880003	0	0	0	0	0	0.0796499920350006	7.67600923239906	31.9720468027953	0	2.24429977557002	9.12005908799406	0	0.001619999838	0.777749922225006	4.14035958596403
MI14	0.899940179988033	0.192780038556007	4.14864082972815	0	0.0190500038100007	19.5025839005168	1.30041026008205	3.70620074124013	0.0197400039480008	0	2.6305505261101	0.00669000133800024	0.0119700023940005	0	0.00456000091200018	0.0501300100260018	5.82093116418622	0.0226800045360009	0	2.5945805189161	15.0108330021666	2.06511041302208	0	92.8288685657736	0.0578100115620021	0	0	0.0197100039420008	0	0.934350186870034	1.19433023886605	0.320370064074012	0.0278700055740011	0.0075600015120003	1.72917034583407	0	0.356280071256013	0	0.970500194100036	20.4059440811888	110.14325202865	0	0.165840033168007	10.4330420866084	0.225690045138009	0.317010063402012	1.82217036443407	0.0204300040860008
MI15	0	0	0	0	0.00453000090600018	0	0	0.372060074412012	0	0	0.0656700131340024	0.00255000051000009	0	0.855930171186033	0	0.026550005310001	0.0480600096120019	8.92749178549833	263.359642671928	0.922740184548035	0	0	0	3.30984066196812	15.7439131487826	0	0	0.0850800170160033	0	0	0	0.00219000043800006	0	0	0.0344700068940013	0	0.00108000021600003	0	0	0	0	0	5.97210119442021	0.205800041160008	0	0	0.0603000120600024	0
MI16	0.228749977125002	0.0676199932380005	0	0	0.0438899956110003	3.54656964534303	0.521999947800003	65.2326534767346	0	0.002219999778	0.0544499945550003	0	0	37.0343962965603	0	0	1.03154989684501	0.280199971980003	0	0.0858599914140007	53.7835746216424	0	0	106.402609359739	1.39208986079101	0	0	0.0394799960520003	0.168839983116002	0.121499987850001	0.0314399968560003	0.0161699983830002	0.00980999901900009	0.102359989764001	0.0201599979840002	0	0.00395999960400003	0	0	8.47334915266506	14.3149185685081	0.413129958687003	0.0696299930370006	6.21197937880206	0	0.00326999967300003	0.0637499936250006	0.227819977218002
MI17	0	0.149580059832024	0	0.0400500160200063	1.40154056061622	37.2863849145538	0	49.4770097908038	0	0	0.163650065460026	0.0304200121680048	0	0	0	0	0.50682020272808	12.365164946066	2.92242116896846	41.1176864470744	0	0	0.0263700105480042	111.344534537814	0	0	0	0.236790094716038	0	0.528990211596084	0	0.00552000220800087	0.0038100015240006	0.0152700061080024	0	0	0	0	5.25249210099681	0	4.06437162574864	0	0.0171900068760027	18.5600174240069	0.165960066384026	0	5.81082232432891	8.37768335107332
MI18	1.15356023071204	0.0902100180420034	0	0	0	15.1825530365106	0.803070160614031	10.9712421942484	0	0	0	0	0	9.50976190195236	0	0.0112200022440004	1.54092030818406	122.178684435737	0	3.84582076916415	14.5955129191026	0.931710186342036	0	96.9896893979376	0	0	0	0	0	0.214260042852008	1.43388028677606	0.0163500032700006	0	0.0321000064200012	0.00186000037200006	0	0	0	0.0102900020580004	5.76747115349422	13.7200827440165	0	0	0.442530088506016	0.00303000060600012	0.0310800062160012	0.523110104622019	0
MI19	0	1.27218076330846	0	1.3859408315645	0.0296400177840106	27.831586698952	0	70.4753222851932	0	0	1.60332096199257	1.34784080870448	0	0	0	0	5.64735338841201	0.831330498798298	0.0117300070380042	1.00173060103836	3.14217188530312	0	0	85.0935810561485	11.159286695572	0	0	0.0231600138960083	0	0	0	0.0149700089820054	0.00399000239400141	0	1.75494105296463	0	0.208740125244075	0.0261900157140094	0	0	4.78461287076771	0	1.57209094325456	80.3386082031648	0	0.00717000430200258	0	0.432510259506155
MI20	0.0116099988390001	0.0700199929980006	0	0	0.0284399971560003	0.555119944488003	0	40.0971559902843	0	0	0.00089999991	0.0344699965530003	0	32.9393667060633	0.0495299950470003	0.145739985426002	2.57279974272003	0.841859915814009	0	0.401249959875004	11.1666288833371	0.792359920764006	0	41.6192958380703	0.486029951397004	0	0	0.0206099979390002	0	0	0	0	0	0	0	0	0	0	0.0662399933760006	0.513389948661003	123.076187692381	0	0.0214799978520002	42.6269657373033	1.83404981659502	0	0.0212999978700002	0.00719999928000006
MI21	3.30578867768451	0.121379951448019	0.152129939148024	0.00125999949600018	0.0501899799240079	18.5322825870869	0	22.9416808233277	0	0	0.328979868408051	0.0335999865600053	0	20.3256218697512	0	0.498989800404078	1.22375951049619	0.00611999755200096	0	0.345959861616055	8.43029662788134	0.261659895336042	0	50.0368899852439	0	0	2.31116907553237	0.218819912472035	0	0.869459652216138	0.184829926068029	0.0228899908440037	0	0	0	0	14.2636442945423	0	0	0.845369661852134	109.790716083713	39.7233441106622	0.143999942400023	0.998369600652159	0	0.0157799936880025	3.66692853322857	0.348089860764055
MI22	0.0432599999999997	0.04317	5.43687	0	0	4.6509	1.00176	102.50439	0.00921	0.00911999999999997	1.72086	0.03492	0	46.19331	0	0	2.619	0.43905	0.01323	1.32627	38.16411	0.09411	0	47.43216	3.07623	0	5.23356	0	0	0.33183	0	0.00624	0	0.00174	0.60201	0.17133	0.72198	0	0	11.44485	25.40031	0	0.04863	0.23907	0	0.04503	0.94149	0
MI23	0	0.362909963709002	0	0.324539967546002	0.0182099981790001	0.002969999703	0	118.946508105349	0	0	0.0187199981280002	0.0601499939850004	0	89.0082510991746	0	0	1.05752989424701	0.524159947584004	0	0.671969932803005	2.21624977837502	0	0	26.5866273413372	19.4096080590392	0.0185099981490001	0	0.002009999799	0	0	0	0.002309999769	0	0	0.00824999917500006	0	0	0.0267299973270002	0	0	15.9208184079181	0	0.189779981022002	24.6098075390192	0	0	0	0.0133799986620001
MI24	0	0.0466199766900114	0	0	0.0306299846850075	0.72854963572518	0.00512999743500126	68.2279158860418	0	0.0156299921850039	0	0.00377999811000093	0	42.3795088102455	0	0.342569828715084	3.72317813841092	0.391769804115097	0	2.27486886256557	22.3184288407855	0.996389501805246	0	95.9804220097887	21.7996991001504	0	0	0.0768599615700189	0	0.406229796885099	0.431279784360106	0.016259991870004	0.0255599872200064	0.0336599831700084	0	0	3.32519833740081	0	0.00170999914500042	0	28.293315853342	0	3.96704801647598	2.44028877985561	0.258539870730065	0	0.936179531910232	0.52277973861013
MI25	0	0.0384899884530033	0.474509857647042	0	0.0130799960760012	2.13284936014519	0	68.075289577413	0	0	1.68059949582015	0	0	63.9732408080277	0	0	3.82826885151934	12.4627162611851	0.0286499914050026	1.71989948403015	1.20290963912711	0.10670996798701	0	67.820949653715	0	0	0	0.10829996751001	0	0.0296399911080027	0	0.010919996724001	0	0	0.276749916975025	0	0	0	0.523529842941045	11.304896608531	48.6529054041282	0.0563699830890048	0.974669707599087	14.3420656973803	0.034229989731003	0	0.127559961732011	0
MI26	0.00885000354000141	0.568110227244089	0	0	0.00486000194400075	1.06149042459617	0.0303300121320048	139.219495687798	0.259860103944041	0	0.0664200265680105	0.0735600294240116	0	60.6359342543736	0	0	6.43887257554902	0.0912600365040144	0.139290055716022	3.31617132646852	14.3860257544103	2.26848090739236	0	58.3781933512773	0.104850041940017	0.583920233568093	0	0.00465000186000072	0	0	0	0.0170700068280027	0	0.00600000240000096	0.268740107496043	0	0.0371100148440057	0	0	0.94482037792815	3.37485134994054	0.00138000055200021	0.0527100210840084	7.6061430424572	0	0.0442800177120069	0.00270000108000042	0.00357000142800057
MI27	0.364499927100012	0.0208199958360008	0.432299913540015	0	0	15.7697968460406	0	188.407582318483	0	0	0.140609971878005	0	0	10.8458078308384	0	0.0980099803980037	0.0590099881980022	5.90840881831821	0	0	7.50263849947227	0.510539897892018	0	32.2708435458312	0	0	0	0	0	0.0654299869140025	0.0986699802660039	0.00419999916000015	0	0	0	0	0.130979973804005	0	0	8.67998826400233	17.0713765857247	3.94367921126414	5.65616886876622	0.127649974470005	0	0.104159979168004	1.77554964489007	0.00167999966400006
MI28	2.15682021568202	0.0293100029310002	0	0	0.0513000051300003	33.2204133220413	0	12.3992712399271	0	0	0.589260058926003	0	1.46820014682001	0	0	0	2.90955029095503	0.127710012771001	0	0.382590038259003	15.0801615080161	2.41137024113702	0	183.591018359101	0.0531000053100003	0	0	0.000540000054	0	0	0	0.0105000010500001	0	0	0.207540020754002	0	0	0	0	12.7542312754231	26.0043926004392	0	0	4.34244043424403	0	0	2.21028022102802	0
MI29	8.32542083254206	0.00681000068100005	0	0	0.0546600054660003	6.13041061304106	0	18.1290018129002	0.0493500049350003	0	0.532860053286004	0.00918000091800009	0.0105900010590001	36.9603636960363	0	0.219840021984002	1.36812013681201	1.08294010829401	0	0.0881100088110007	31.2792331279233	0	0	78.1305078130507	0.475500047550003	0	0	0	0	0.002280000228	0	0.183330018333002	0	0	0	0	11.6150711615071	0	0.0345000034500003	14.1503114150311	56.7551756755173	27.5345427534543	0	0.250080025008002	0.0410400041040003	0.00741000074100006	3.89979038997903	2.67357026735702
MI30	0	0.0631200189360054	0	0	0	0.00051000015300003	0	0	0	0	0	0	0	0	0	0	0	245.565673669702	0.541050162315047	0.0333000099900027	0	0	0	0	46.6621639986489	0.149430044829013	0	0.0129000038700011	0	0	0	0.00627000188100054	0	0	0	0.033930010179003	0	0	0.0430200129060036	0	0	0	0	0	0	0	0	0.0941400282420084
MI31	0	0.502560150768045	0	0	0.180570054171016	60.7175282152584	0	0	0	0	0.034080010224003	0	0	11.7180935154281	0	0.166230049869015	0.854520256356076	2.17842065352619	0	0	13.2915039874512	0.0183300054990016	0	146.448703934611	0	0	0	0.531180159354045	0	0	0	0.021660006498002	0.172680051804015	0	0	0	0	0	0	1.25982037794611	25.2719175815753	0	0	33.547150064145	0	0	3.08343092502927	0.00162000048600012
MI32	0	0.06657	0.0809999999999997	0	0.02313	87.8630699999997	0.00278999999999997	15.0309	0	0	0	0	0.00666	5.06282999999997	0	0.02445	0.374849999999997	3.14918999999998	0	0.0667199999999997	17.08866	0	3.71681999999997	101.66811	0	0	0	0.19533	0.0557099999999997	0.0974399999999997	0	0.00044999999999997	0.18954	0	0.01128	0	2.38224	0	0.877049999999997	0.444869999999997	19.14939	0.01527	0.331439999999997	29.77026	0.0806399999999997	0.02373	7.43870999999997	4.71089999999997
MI33	0.0322199742240204	0.017279986176011	0	0	0	14.134908692073	1.74638860288912	27.5910079271936	0	0.0606299514960387	0.102479918016065	0	0.0343799724960219	23.0824615340308	0	0.146039883168093	1.03835916931266	5.34500572399541	0.00626999498400399	0.478169617464306	33.8019929584056	1.77107858313713	0	60.2014018388784	2.55494795604163	0.158129873496101	0	0.00032999973600021	0	1.23272901381679	0	0.116279906976074	0	0.0149399880480095	0.120899903280077	0	0.353969716824225	0	0	17.6900858479313	57.915043667965	4.63235629411495	0	10.2988417609266	0	0.118079905536075	4.46624642700285	30.7338354129314
MI34	0	0.540599783760085	0	0.0177599928960028	0.0241199903520038	35.2793858882455	0	26.3060594775762	0	0	0.0439799824080069	0.0267299893080042	0	6.37241745103301	0	0	0.24857990056804	7.98416680633327	0	2.09834916066034	1.13957954416818	0	0	81.7520972991609	106.568207372717	0.00143999942400021	0	0.094589962164015	0	0	0	0.0147899940840024	0	0.00041999983200006	0	0	0	0	0	0	2.30585907765637	0	0.463319814672073	25.4994198002321	0	0	3.02852878858848	0.18959992416003
MI35	0.121800036540011	0.412500123750036	0	0	0.0597000179100053	26.1160578348173	2.10369063110719	15.9880847964254	0	0.0309300092790027	0.0177000053100016	0.182790054837016	0	22.241256672377	0	0.0614100184230054	1.25346037603811	0.391020117306033	0	0.155400046620014	23.8055771416731	0.866880260064078	0	107.558762267629	0.00465000139500042	0	0	0.0268500080550024	0.11322003396601	0.935130280539083	0.120000036000011	0.00552000165600048	0.011070003321001	0.034860010458003	0.00441000132300039	0	0	0.0069600020880006	0	9.79329293798787	34.7536004260801	0.0136800041040012	0	45.892093767628	0	0.0854100256230075	0.496380148914043	6.33585190075557
MI36	2.61296921610923	0	0	0	0	81.6515155045452	5.57417832774648	6.30068810979354	0	0	1.76414947075516	0	0	1.48454955463513	0	0.230069930979021	0.188729943381017	42.0992573702225	13.1190560642832	0.0185999944200017	4.5972286208314	0.548939835318048	0	47.4817657554702	0	0	0	0.0177599946720016	0	3.4910989526703	0.848339745498075	0	0.0406499878050036	0	0	0	0	0	0.0463499860950039	13.5318259404522	51.2363546290934	0	0	17.1576248527125	0.318029904591028	0	5.21318843604346	0.427079871876037
MI37	0.437519824992069	0.0230699907720037	11.2454655018138	0.0211199915520034	0	36.8087252765097	0	34.6441061423574	0	0	1.17338953064419	0.094709962116015	0.245069901972039	2.28323908670436	0	0	2.12957914816834	1.46411941435223	56.538217384713	0.582539766984091	2.40488903804438	0.738119704752117	0	31.0559575776169	15.4307938276825	0	0	0.0100799959680016	0.170609931756027	0.181199927520029	0.133349946660021	0.00536999785200084	0.163919934432026	0	0.198599920560032	0	0	0	0.00749999700000117	4.04075838369663	65.2820438871822	0	1.41266943493222	28.9195684321726	0.792719682912126	0	0.753059698776119	0.607919756832096
MI38	0.701369859726027	0.0478799904240018	0.78923984215203	0	0	56.3719687256061	3.68579926284012	38.4685423062915	0	0	0.212219957556008	0	0.0578099884380021	61.1634777673044	0	0.0121199975760005	0.991529801694039	5.51462889707421	0	0.503399899320019	5.23889895222019	0.384629923074015	0	25.987584802483	0.479219904156018	0	0	0.100619979876004	0	2.34920953015809	1.42754971449006	0.159119968176006	0	0	0	0.0861899827620033	0	0	0	23.7221952555609	40.7195618560875	0	0.506849898630018	12.8598874280225	0	0	17.4118165176367	0.0466799906640018
