feature	Acidaminococcaceae	Actinomycetaceae	Akkermansiaceae	Atopobiaceae	Bacillales_unclassified	Bacteroidaceae	Barnesiellaceae	Bifidobacteriaceae	Catabacteriaceae	Christensenellaceae	Clostridiaceae	Clostridiales_Family_XIII_Incertae_Sedis	Clostridiales_unclassified	Coriobacteriaceae	Corynebacteriaceae	Desulfovibrionaceae	Eggerthellaceae	Enterobacteriaceae	Enterococcaceae	Erysipelotrichaceae	Eubacteriaceae	Firmicutes_unclassified	Fusobacteriaceae	Lachnospiraceae	Lactobacillaceae	Leuconostocaceae	Micrococcaceae	Odoribacteraceae	Oscillospiraceae	Oxalobacteraceae	Pasteurellaceae	Peptoniphilaceae	Peptostreptococcaceae	Prevotellaceae	Propionibacteriaceae	Proteobacteria_unclassified	Rikenellaceae	Ruminococcaceae	Selenomonadaceae	Streptococcaceae	Sutterellaceae	Synergistaceae	Tannerellaceae	Veillonellaceae
CON21	0.000206712348161226	0.000418527469679771	0.0110393999138532	0	0	0.041025497357814	0.00322075047788474	0.543381527860391	0	2.32126160568269e-05	0.000446342587196141	0	7.90429598486772e-06	0.0357563335672939	0.000208713435752332	0.000351791198516394	0.00265714415784979	0.0230626345418735	0	0.00105057098533053	0.0263913436952984	0.00147420122836762	0	0.0957620466723667	0.00301663954359195	0.000144578578457392	7.30396970753599e-06	0.000262142474434856	0.0031416074636565	0	0	0	1.64089182470673e-05	0.00226913327393439	2.86155525528125e-05	0.00135303537472616	0.0236514545655564	0.146114113020427	0.000693677013456815	0.00293049272279484	0.000259441006186863	0.000132772161669868	0.00251416644946529	0.026979763501463
CON22	0.0140158014015801	0.000250400025040003	0	0	0	0.186380718638072	0.00126710012671001	0.0582779058277908	0	2.91000029100003e-05	0.000438900043890004	0	0	0.0666433066643308	0	0.000186600018660001	0.00455200045520004	0.283136128313613	0	0.000299800029980003	0.0488396048839604	0	0	0.241173224117323	0.00103820010382001	0	0	0.00104600010460001	0.000505000050500004	0	0	0.000260700026070003	0.000200900020090002	0.000183800018380001	7.20000072000001e-06	0	0.0366736036673604	0.0401310040131004	0	0.00211520021152002	0.000558500055850008	0	0.0117893011789301	0
CON23	0.000820599753820074	9.68999709300087e-05	0	0	0	0.0379111886266434	0	0.0963846710845987	0	0	0.000490599852820044	0	0.000182299945310016	0.0393933881819834	0	0	0.00602099819370054	0.035120489463853	0.0066653980003806	0.0165299950410014	0.00620979813706057	0.00962499711250087	1.94999941500017e-05	0.703333788999864	0.000978999706300087	0	0	9.10999726700084e-05	0	0	0	0	0.00388829883351037	0	0	0.00710159786952064	0	0.0242450927264721	0	0.0022301993309402	0.000594599821620054	0	0.00196199941140017	0.000103499968950009
CON24	0.0275943712815688	0.000461611384239012	0.000320731295550012	0	0.00110720269845286	0.0212382523981084	0	0.0482517828279559	0	0	0.013177776473146	0.000215297805301704	0	0.140514444942017	0.000208148065275314	0.000894019604989956	0.000457482661125182	0.000957964462972456	0.000824838317692355	0.0303526604232989	0.0456651881474228	0.000870354972508243	0	0.291749975403887	7.67338295789981e-05	0.0193003707492656	0.000630284828523557	0	0.000348726052273058	8.962350173925e-06	0.000122250484394887	0	0.000766734092407469	0.0506826944369282	1.69176947103303e-05	1.06742597577084e-05	0.000360910820487048	0.0774132562826329	0.183663730204661	0.0244360995006158	0.00153175627523115	0	0.0077738821205243	0.00799391285232232
CON25	0	0.000607028932945358	0	0	0.000489003864420804	0.0061273014388256	0	0.000117524962301993	0	0	0	0.000143630507119712	0	0	1.99042276579546e-05	0	0	0.0941819042364599	0.0112808960623236	0.0372755173198786	0	0	0.0256504481551882	0.688986540741254	0	1.83038877457572e-05	3.3207053178095e-05	0	0	0	0	0	0.000808571740637714	0	0	0	0	0	0	0.133138178549124	0	0	0	0.00112203832093936
CON26	0	0.00233250256619337	0	2.84353849930854e-05	0.000569909195002261	0.000176419536471184	0	0.096274804366554	0	0	0.000502525342536251	0.000131663842485589	0	0	0	0	0.00401179227430613	0.0514321021078632	0.00507030949313328	0.0553290514716515	0	0	0.000935464091515483	0.729322769254059	0.000789983054913535	0.00422896252096108	8.06002990120906e-05	0	0	0	0	1.98246698191229e-05	0.00300834358275438	0	0.000134166957361741	0	0	0.0022180601540557	0	0.041394511329899	0	0	0	0.00200779850445895
CON27	0.0331604474714867	7.50401614944319e-05	0.0965635808284596	2.6814351040677e-05	1.86099600506191e-05	0.115956459897337	0.0226597274861506	0.0145749004867405	8.69465337848817e-05	5.84312724169978e-05	0.00341612831187251	0	0.000272245705901799	0.0685947118898034	0	0.00201978098678413	0.018966450844492	0.0215106124797992	0.00537837850817757	0.00249383470033162	0.112343126041057	0.00420805214951041	0	0.254457985914061	0.000143176628131375	0.00077551505565779	0	0.00721195984090685	0.00166419067484918	0	0	0	0.00094690678451107	0.000820939366749085	0	0	0.100100373720015	0.0693382098098901	0.00978823866533369	0.00459165745506995	0	0.00106797157838875	0.0267085944397442	0
CON28	0.0361608120451875	0.0015949915823779	0	0	0.000610526444258175	0.00273311371187573	0	0.58277305052444	0	0	0	4.12152867498553e-05	0	0.0494152281081051	3.91145075708581e-05	0	4.08151383348082e-05	0.0059415037037237	3.63134686655279e-05	0.0255621810129376	0.013780911340016	0	0	0.251801993359337	0	0.000564009191008945	0.000924843024277704	0	0	0	4.60170677304212e-05	0	3.49129492128628e-05	0.00680722479967818	0	7.23268260197705e-05	0	0.00248552188006531	0	0.012007053416112	0.00646559809033171	0	6.07225219834036e-05	0
CON29	1.47054822037656e-05	6.40238680980262e-06	0	0.00310665816216286	0	0.0974492290725982	0	0.334821721537789	9.20343103909135e-06	2.70100693538547e-06	0	0	0.000120745013741122	0	0	2.38088759489537e-05	0.00922313838599031	0.023149530144838	0.00183278326159992	5.37200268260006e-05	0.0904091045141628	0.000656544759886487	0	0.281253651361227	0.000580116267344468	0.00133799880595486	0	0.00159609502422503	0.000136851018059532	0	0	0.000298111135831438	0	0	0	0.000382142462710098	0.0130226548457264	0.103037212272735	0	0.00840633388127095	4.41164466112968e-05	0	0.000689657104168436	0.0283350633116025
CON30	0.00275527099535683	0.000767773747974696	0.000344804292185872	0	0.00182739131827896	0.0998365062335188	0.000839306097433796	0.127098596884292	0	0	0.00161861073768934	0.000192045480288194	4.34704434658718e-05	0.0131211349826659	0.000185208579555299	3.46947201370809e-06	0.00243046718889704	0.0186366770948111	0.142569686896477	4.61235691234134e-05	0.013170523937214	0.00130370513079807	0.000194086346178612	0.309825891690023	0	0.000705935511495077	0.00217546099588949	0.00227750429041032	0.000250822417932191	0	0.0148846471985748	9.28593980139517e-06	0.000206433584815631	0.0079453970412751	1.08165892192075e-05	0	0.00850847194044103	0.0713869377644071	0.0265563592258669	0.117647040815889	0	0	0.00478338147395827	0.00584075409178304
CON31	0.000156395016970405	0.00218038143817396	0	0	0.00234493619516021	0.0148005320645019	0	0.0331338606585924	0	0	0.161241655274969	0.00028398367903638	0	0.0359121285015639	0.00092217425421522	0	0.000573036287476542	0.154546712224391	0.00808222248569669	0.0136414780849782	0.0130709144459914	0	7.54157789343455e-05	0.443912852493042	0.0022027589070053	0.000163194800316944	0.00309377779025092	1.47122585134214e-05	0	0	0.00539890434472776	0.00013809741814699	0.0641375346433508	0.00049032619549773	0.000113370933250483	0.00166607055232662	0	0.0241701389863353	0.000349137966738675	0.0115684095912552	0.000195339230682403	0	0.00140755515273364	1.19923451748057e-05
CON32	0	0.000868590262466625	0	0	0.000566864158597664	0.0497825015900764	0	0.0723607361114523	0	0	0	5.12232687963587e-05	0	0	9.65323049919633e-05	0	0.00227337086699142	0.000206095969951689	0	0.00724182745777715	0.0222724987682859	0.000974946208049673	0	0.248125614290791	0.143419138155972	0.000280474962998456	0.00225953757717948	0	0	0	0.00180965493460011	0	3.1074781461587e-06	0.0199425918472804	7.41785105857239e-06	5.23259223320921e-05	0	0.0477646456196837	0	0.33676843323458	0.00291902463277878	0	0.00257339286994151	0.0373794536552213
CON33	0.0113930257174302	0.00223944393488778	0	5.56153295088027e-05	0	0.0821888349871131	0.00753161831690379	0.0360112765842528	0	0	2.50519502291904e-06	0.0012172241577359	9.05878520287524e-05	0.00739683882467075	0	0.000311045014045627	0.000772301521665479	0.0401280134615153	0.000546132514996348	0.0246400961674224	0.152273068662486	0.00971013590883416	0	0.3957546764726	9.31932548525881e-05	0.0026174277599458	0	0.00146824469903238	0.00146293368558379	0	0	0	0.000625497093322426	0.032825670593109	0.00205265659397894	0	0.0538842397479654	0.114565474424314	0	0.0107652238446867	0	0	0.00737699768008923	0
CON34	0.000548506457830729	0.000345029869242782	0	0	0.000204376927475502	0.0404817373259296	0	0.261093175471247	0	0	0.000905440807920101	9.78368257812241e-05	0	0	1.10041419590333e-05	0.000583119486174598	0.00176516440788312	0.0408709838383168	3.2512237606235e-05	0.00247733246794093	0.0266846441000393	4.93185635073041e-05	0.00046577531782963	0.29169019218834	0.00636319510663814	0.00158539674333419	1.30048950424938e-06	0	0	0	0.000324822263099831	2.23083968805859e-05	0.00184829569850092	0	0	0	0	0.285000674253789	0	0.025467485961716	0	0	0.0060287692287377	0.00505160142277555
CON35	0.00205042579063241	0.000786375501062723	0	0	0.00015895782959961	0.0808442293399894	0	0.303008980566479	0	0	1.08175460597089e-05	8.79426429668922e-05	0	0	0	0	0.00282608390809893	0.0222034139374064	0	5.3787242907997e-05	0.0144794857258473	0	0	0.180320880468119	8.77423180398605e-05	0.0112094817794463	0.000213045559898155	0	0	0	0.000255814931819411	0	0.000304293564161069	0	0	0.0158786551786998	0.00198882587557017	0.355883042294602	0	0.0046648664133224	0.00141189008571903	0	0.000910576955822346	0.00036038454372993
CON36	0.0039708411607435	0.000271087523802807	0	0.0014255637338189	0.000749347626771986	0.0176932194859235	0.000925163814604184	0.0185392409709622	0	0	0.000702964210836771	4.38789118350442e-05	0	0.0625364655796986	4.64835960992249e-05	0.00113995008623508	0.00289180061422462	0.0028741689053594	1.92345914893345e-05	0.0014501078740006	0.0320821966224057	4.6383415935218e-05	0	0.276042835435247	0.00263002984567447	0.00306200671287243	0.000913643095743386	0.00111410360392128	0.000472750193948799	0	0.00852443033551542	1.33239618129243e-05	0.000135543761901403	0.364787533900967	0	4.50810738031275e-06	0.000493888208554265	0.118743648577602	0	0.0675147184696961	0.000749748347428017	0	0.00421367787829633	0.0031755108386923
CON37	0.000396103885457775	0	0.000221988684151418	0	0	0.134169370480095	0.00510453743340205	0.275061795594437	9.83701702295789e-06	0.000142964647400322	0.000491413650391324	3.3883058634632e-06	0.000261664652810682	0.0308401413688646	0.000303308024874537	0.00018056391246585	0.00366975385050905	0.0235097055835456	0	0.00021269816807418	0.0569856210136174	0.0012884306296292	0	0.307738726641867	0	0	0	0.00267370122683996	0.000628913288334448	1.57392272367327e-05	0	0	4.02224696049838e-05	0	0	0	0.0247608648486766	0.108172866993146	0	0.000238383712523014	0.000237181410442431	0.000101977076471331	0.0114158582551427	0.0111222779471019
CON38	0.0204513500760615	0.000267745975105627	0	0	0	0.179685064297055	0	0.245763590309436	0	0.000299663376472854	0.00017559573479461	0	0	0.0677434337200643	0	0.000256840029183911	0.00560205423997162	0.0202782557050104	0.00406951870159612	0.0139548081614096	0.0131548720362342	0.00577064615628442	0	0.200204151303291	0.0217799744420658	0.000172594098302394	0	0.00135263745794207	0.001284800473218	0	0	0	6.26341481375645e-05	0.00593763719980134	0	0	0.0251687219872275	0.128809026681347	0.00963455275816375	0.00380457425388324	0	0	0.0194407991236822	0.0048744575542586
CON39	0.00443250088650017	3.19000063800013e-05	0.00182040036408007	0	2.16000043200008e-05	0.147476529495306	0	0.421775084355017	0	0	0.000488400097680021	0	0	0	0	6.80000136000028e-05	0.00336680067336014	0.00639200127840028	1.61000032200006e-05	0.00277790055558011	0.0137699027539805	0	0	0.194251138850228	0.000457600091520017	0.000874100174820035	1.5000003e-06	0	0	0	0.000168600033720006	3.33000066600013e-05	0.000761000152200031	0	0	0.000485300097060021	0.00545480109096021	0.175905635181127	0	0.00605770121154024	0.00641020128204028	0	0.00546250109250021	0.00123950024790004
CON40	0	1.10002233045331e-05	0	0	0.000166903388138779	0.0148761019848703	0.000186203779936733	0.293930166782386	0	0	5.23010617115528e-05	0	0	0.100332436748466	0	0	0.00118812411891961	0.00132132682293451	0	0	0.0144473932820836	0.000124902535521471	0	0.410286028806384	0.010466212464113	3.28006658535169e-05	8.98018229770066e-05	0.000780615846501685	0.000110602245225578	0	0.00187393804094223	0	4.39008911880913e-05	0.0331046720248421	0	0.000730514829451041	0.00884617957744544	0.0237675824819244	0.00729814815240753	0.00352897163812425	0.000640613004443992	0	0.00126532568611143	0.0704972310937915
CON41	0.00408936609774168	0.000901735082335965	0	2.4406362738766e-05	0	0.0351543647428885	0.00262298381187976	0.176155123640733	0.000195751032294119	0	0	0	0	0.0251710620958884	4.09106654104725e-05	3.69096223385437e-05	0.00773031529319694	0.00792286549103351	0.000176646051625659	0.000663472967402602	0.0369184246333019	0.000256466860910639	0	0.604829979175571	0.00639226646386713	0	0	0.00136325540068296	0	0	0	3.32086574970095e-05	0.000156840888419611	0.0076309893989363	0	0	0.00121191594648725	0.0459544803330228	0	0.0172516975175428	0	0	0.000955649137730206	0.0161589126285223
CON42	9.73072104642956e-05	0.00182443519064762	0	0	0.000330724506685946	0.000704052170265818	0	0.151710941780786	0	0	0	3.59026603871347e-05	0	0.0520659580874945	0	0.00104267726238514	0.00224426630013284	0.290977761452123	0	0.000281320845874679	0.0470059831433509	0	0	0.378350535774701	0.0266488746816139	0.00012410919649146	0.000367427226357474	0	0	0	0	0	3.28024306601119e-05	0.000914967799113914	0	0	0.00147960963907425	0.0273213245101462	0	0.00596274183917027	0	0	0.000329724432580454	0.0101465518594928
CON43	0	5.74428370450877e-05	4.23742054962885e-05	0.000136730133248167	3.28678204923478e-05	0.00923474510904079	0.000910388061760357	0.0291497115064981	0	0	0.00077193868867105	4.75319250197029e-05	0	0.0895760364664929	0	5.37009620967283e-05	0.000200948797902446	0.0398065713594264	0.01644402342171	1.07199660682734e-05	0.0561612954411523	0.0015516645225049	0	0.182346117162555	0.00571930416093462	0.00300442218826667	2.174332740263e-05	0	0.000623578403556359	0	0	0	0.000287011921714718	0.218030558173463	0.000658165463889847	0	0.0118976453594531	0.154153617720549	0.000435978997361574	0.013403092669758	7.86805056709127e-05	0	0.00293474240882289	0.162216650311976
CON44	0.0230259062836117	0.000687996182847069	0	0.000691298564524735	0.000365163355812213	0	0	0.0814079113856916	0	0	0	1.35097432268152e-05	0	0.0961514444217169	0	0	0.00513940653999666	0.138287332824433	0.000381675264200542	0.0886453310127267	0.11048978523311	0	0	0.206591193568802	0.0849283503262556	5.87423649936336e-05	0.00037707194428622	0	0	0	0.000264891039417628	0	8.43608410385573e-05	0.00921014235466622	0	0.000879834536667845	0	0.131683370046477	0	0.0201508327806013	0.000321131600109999	0	0	0.000163317784786388
