feature	肠杆菌科..Enterobacteriaceae.	链球菌科..Streptococcaceae.	支原体科..Mycoplasmataceae.	梭菌科..Clostridiaceae.	乳杆菌科..Lactobacillaceae.	坦纳菌科..Tannerellaceae.	拟杆菌科..Bacteroidaceae.	肠球菌科..Enterococcaceae.	芽孢杆菌科..Bacillaceae.	毛螺菌科..Lachnospiraceae.	明串珠菌科..Leuconostocaceae.	葡萄球菌科..Staphylococcaceae.	瘤胃球菌科..Ruminococcaceae.	丙酸杆菌科..Propionibacteriaceae.	普雷沃菌科..Prevotellaceae.	双歧杆菌科..Bifidobacteriaceae.	韦荣球菌科..Veillonellaceae.	丹毒丝菌科..Erysipelotrichaceae.	柯林斯菌科..Coriobacteriaceae.	真杆菌科..Eubacteriaceae.	阿克曼氏菌科..Akkermansiaceae.
CON1	0.354799736159819	0.0154418343423261	0.170307530547338	0.0832174134519308	0.0524512973230671	0.0408984933680766	0.0908093493466037	0.0336886032797163	0.0203529188952672	0.00472495967294267	0.0216166088699934	0.00829072053186001	0.0019690053094571	0.0466781606943438	0	0.00184165670735291	3.91841852628279e-05	0.0192394349640485	0.00215839553822744	0.0314746968123665	0
CON2	0.234686239765367	0.020194305267017	0.170857265061713	0.0727499083465722	0.103339239887572	0.0530978858609312	0.220571611878284	0.0241277648784065	0.0241201270927533	0.0186438347794208	0.00343700354393254	0.00560613466943664	0	0.00290999633386289	2.29133569595503e-05	0.000664487351826958	0	0.00174141512892582	0.0136487229622388	0.0295811438347794	0
CON3	0.373605533934328	0.0165448796876644	0.183723031041758	0.0859387084599155	0.0141998873908712	0.0523446829310548	0.116395765401773	0.0296186757908935	0.0566943652124414	0.00553145940193415	0.00576657736309019	0.00473638945434071	0.000621825134110048	0.00540461944920524	0	0.00210059336348618	0	0.00167676230192859	0.006230625970635	0.0388656177105698	0
CON4	0.314400369957954	0.0606749298722793	0.254662504639686	0.0987112319964951	0.011646373742721	0.0608209659066708	0.0830975459861387	0.0269071393366313	0.0199156641901389	0.00488612231734847	0.00809891507396117	0.00459100783118234	0.00134779090073809	0.00137213023980334	0	0.000261647894951413	0	0.00317628374801482	0.0110378902660898	0.034391486099195	0
CON5	0.226681120127087	0.0150554196855165	0.401238040284595	0.0527325973013233	0.0257458299432887	0.0218322899640997	0.0409799059881266	0.0265159837084715	0.122217849701716	0.00170447823893115	0.00122403748886416	0.0126411445595517	0.00291403007703952	0.0111901652088469	7.24282537789441e-06	7.24282537789441e-06	0.00792365096341649	0.0104441541949237	0.000289713015115777	0.0186164754963146	3.86284020154369e-05
CON6	0.245379284399365	0.0861180916470989	0.451734261034237	0.141099587649348	0.00563891102229568	0.000323370834486971	0.00105465389809803	0.018734373051585	0.0185166789603945	0.000382549810732953	5.70654413800537e-05	0.0164052576293325	0	2.11353486592792e-06	0	0	0.00143720370883098	0.000625606320314663	0	0.012490991057634	0
CON7	0.413534458898422	0.0597149183504013	0.142430113479103	0.026224743980072	0.102546360365347	0.00675339053418212	0.0209936340990866	0.0784528092997509	0.00292001107113202	0.017035704400775	0.000512039856075284	8.30334901743703e-05	0	0.000830334901743703	0	0.117381677276502	0.00431774148906726	4.15167450871852e-05	0.000996401882092444	0.00523110988098533	0
CON8	0.453432261055084	0.0164555984097081	0.105347920913289	0.101672302416935	0.0587445252004207	0.030554878737275	0.0444610182384368	0.0202916723618449	0.0643485805634958	0.00778506100278717	0.00160752595515567	0.0215515448294715	0.000338739295541121	0.010667316412216	0	7.72563305620101e-05	0	0.00196112223734333	0.00346167788864391	0.0434358861598255	0.0138051119919653
CON9	0.279849231661351	0.00561322122354306	0.0621049579588286	0.019512902290519	0.552896491736735	0.000811829515801682	0.00103218324151928	0.00226152507973326	0.000997390547984923	0.00366483038561902	0.000208756161206147	0.00249927515221803	1.73963467671789e-05	0.00046970136271383	0	0.0266570020295738	2.89939112786315e-05	4.63902580458104e-05	0.00140330530588576	0.0399246158306756	0
CON10	0.338816646735464	0.0377466943024363	0.282793323574757	0.0757369470917899	0.0185348008544032	0.0692388066608375	0.0783625075807579	0.0153125220724879	0.0247747692892233	0.0106946531605367	0.00299333380421307	0.00582835459192993	0.00830047323414008	0.00434508340660384	0	0.000375080069852574	0	0.00382630382947009	0.00146865767611105	0.0208339929709021	1.70490940842079e-05
CON11	0.379998694611149	0.0257642536439243	0.083012425240724	0.0850048608558542	0.00630708929203266	0.0689691893878757	0.205770505769475	0.0414083084565151	0.0407350026279539	0.0157161947227938	0.00178632158597875	0.00727238999522503	0.00259703676730757	0.00483337398360019	0	0.000855373220978286	0	0.00646854528153459	0.012572955778235	0.0109068673759279	2.06114029151394e-05
CON12	0.253481396288583	0.0123713903826428	0.0394221503838861	0.153212520593081	0.504755836001368	0.000303067980479314	0.000722700568835286	0.000963600758447049	0.00209039196792142	0.000341922849771533	9.32516863013273e-05	0.000209816294177986	0	3.88548692922197e-05	8.54807124428833e-05	0.026957508314942	0	1.55419477168879e-05	0.00293742811849181	0.00199714028162009	0
